ν,LD-Alanina No Magnetizada Irradiada Petri,LD-Alanina No Magnetizada  Eppendorf,LD-Alanina Magnetizada Irradiada Petri,LD-Alanina Magnetizada  Eppendorf,LD-Alanina Irradiada No Magnetizada Eppendorf,LD-Alanina Irradiada Magnetizada Eppendorf,LD-Alanina  No Magnetizada Petri,LD-Alanina  Magnetizada Petri,L-Alanina No Magnetizada Irradiada Petri,L-Alanina No Magnetizada  Eppendorf,L-Alanina Magnetizada Petri,L-Alanina Magnetizada Irradiada Petri,L-Alanina Magnetizada Eppendorf,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina Irradiada  Magnetizada Eppendorf,L-Alanina  No Magnetizada Petri,D-Alanina No Magnetizada Irradiada Petri,D-Alanina No Magnetizada Eppendorf,D-Alanina Magnetizada Irradiada Petri,D-Alanina Magnetizada Eppendorf,D-Alanina Irradiada No Magnetizada Eppendorf,D-Alanina Irradiada Magnetizada Eppendorf,D-Alanina  No Magnetizada Petri,D-Alanina  Magnetizada Petri
1235.0,99.25467,84.783648,68.865089,87.655378,69.147486,77.058401,72.137749,77.96539,57.187807,69.613897,60.902146,71.111458,79.822249,69.329848,68.27167,92.337176,68.250607,80.814811,73.745406,79.982112,61.407027,84.831848,73.739236,76.388761
1234.0,99.331096,85.453825,69.575815,87.969288,70.071896,78.077947,73.103462,78.699972,58.502466,70.928547,60.974179,71.899636,80.630315,70.826496,69.889262,92.524919,69.283634,81.785429,74.795887,80.98702,62.792919,85.457045,74.931788,76.431868
1233.0,99.437289,86.190339,70.493406,88.357628,71.143454,79.124638,74.174224,79.531347,60.507574,72.747963,61.055301,73.155845,81.758143,72.811395,71.991453,92.839262,70.836025,83.087915,76.287248,82.341601,64.801147,86.318503,76.53371,76.487056
1232.0,99.558838,86.926972,71.507805,88.773487,72.2556,80.11749,75.255129,80.383961,62.813238,74.748566,61.154158,74.63268,83.010969,74.930294,74.240288,93.212933,72.632085,84.489881,77.958599,83.810065,67.050807,87.252314,78.27885,76.562439
1231.0,99.687806,87.629163,72.538726,89.1907,73.33771,81.014431,76.290271,81.206496,65.146081,76.721432,61.281305,76.157785,84.26342,76.960472,76.413947,93.60548,74.467664,85.841588,79.63629,85.237097,69.286598,88.154376,79.997492,76.661151
1230.0,99.825654,88.287829,73.542327,89.605146,74.355481,81.809181,77.258566,81.975943,67.354662,78.56548,61.437578,77.630575,85.453707,78.799958,78.401401,94.000868,76.221324,87.074019,81.226606,86.546212,71.372328,88.974339,81.605778,76.784214
1229.0,99.974675,88.905475,74.496385,90.021208,75.298035,82.512169,78.152953,82.687276,69.366689,80.242494,61.615632,78.997579,86.554402,80.418742,80.161512,94.396373,77.831848,88.170988,82.684315,87.716287,73.250392,89.695482,83.071012,76.931692
1228.0,100.128353,89.485152,75.388487,90.437337,76.168367,83.136968,78.968977,83.341969,71.154467,81.740501,61.810581,80.233804,87.551021,81.819845,81.687507,94.78888,79.273664,89.137424,83.988811,88.751691,74.911165,90.318786,84.382314,77.098452
1227.0,100.273604,90.029111,76.215444,90.845531,76.978931,83.701484,79.711967,83.946391,72.719644,83.060222,62.020583,81.33121,88.438806,83.023483,82.992815,95.168495,80.543722,89.98134,85.135463,89.662412,76.372718,90.854037,85.540685,77.274978
1226.0,100.40333,90.543172,76.984099,91.242007,77.744594,84.227914,80.402455,84.513181,74.083195,84.215717,62.241401,82.294133,89.228049,84.061185,84.106955,95.526656,81.656796,90.714616,86.135563,90.4638,77.663529,91.315338,86.562802,77.457913
1225.0,100.523049,91.036019,77.7066,91.631098,78.473333,84.73109,81.063568,85.055523,75.272283,85.230844,62.469726,83.138899,89.939202,84.963664,85.063466,95.865768,82.637327,91.356321,87.011496,91.178901,78.80794,91.716552,87.476149,77.654578
1224.0,100.642281,91.508277,78.393529,92.011984,79.160638,85.208306,81.702837,85.578192,76.310896,86.126405,62.704509,83.888837,90.584282,85.745495,85.886312,96.189915,83.5061,91.924028,87.785002,91.823402,79.816728,92.065555,88.298012,77.86794
1223.0,100.761511,91.937756,79.048128,92.360263,79.785648,85.640725,82.305183,86.072165,77.219665,86.909935,62.930786,84.562885,91.153572,86.400673,86.592022,96.482493,84.273553,92.42058,88.470528,92.384538,80.683468,92.361441,89.01906,78.07647
1222.0,100.870338,92.276023,79.662717,92.627289,80.309163,85.999767,82.837004,86.513028,78.016511,87.576635,63.108386,85.167503,91.623855,86.911338,87.199087,96.701292,84.944342,92.831313,89.077393,92.822125,81.387973,92.597799,89.609895,78.235772
1221.0,100.95743,92.472022,80.223299,92.768133,80.68946,86.258112,83.261477,86.869194,78.713378,88.119921,63.197353,85.700593,91.981362,87.264356,87.725218,96.806695,85.524788,93.136816,89.612068,93.099434,81.912209,92.770573,90.046563,78.306943
1220.0,101.021406,92.52005,80.72533,92.783913,80.923575,86.414244,83.570254,87.128878,79.31952,88.550066,63.201335,86.163884,92.241508,87.475393,88.181104,96.802191,86.028121,93.337583,90.080307,93.22459,82.270419,92.887478,90.341463,78.290386
1219.0,101.074423,92.494391,81.186004,92.743929,81.079287,86.515035,83.811554,87.328467,79.853109,88.910627,63.17716,86.570828,92.452242,87.608083,88.578394,96.750356,86.477588,93.474904,90.494975,93.271672,82.532135,92.973493,90.560875,78.238973
1218.0,101.135902,92.520803,81.633889,92.755904,81.267669,86.638664,84.072021,87.541804,80.341711,89.266652,63.196967,86.940977,92.673863,87.756121,88.938172,96.742908,86.901199,93.620073,90.879529,93.35347,82.801502,93.063241,90.802075,78.234121
1217.0,101.218837,92.692236,82.084277,92.897442,81.56809,86.840583,84.413755,87.826988,80.805176,89.661764,63.303152,87.287966,92.944529,87.986865,89.279336,96.842723,87.316423,93.828565,91.254292,93.553858,83.155563,93.180929,91.132641,78.333874
1216.0,101.319492,93.007881,82.530762,93.168598,81.981469,87.119504,84.832257,88.185869,81.245335,90.088947,63.493163,87.616817,93.260585,88.301634,89.603728,97.046826,87.72099,94.103711,91.620488,93.876649,83.599871,93.326214,91.548123,78.534088
1215.0,101.421948,93.392577,82.960418,93.505834,82.451718,87.435496,85.277679,88.576459,81.656815,90.510152,63.730115,87.93105,93.589425,88.653968,89.904262,97.300731,88.102005,94.408854,91.966053,94.257988,84.083616,93.480725,91.992111,78.778675
1214.0,101.513298,93.764241,83.367002,93.834667,82.915718,87.746673,85.702487,88.951968,82.037889,90.896141,63.964126,88.233984,93.897993,88.995909,90.181683,97.544679,88.450178,94.705964,92.284152,94.623071,84.548294,93.626242,92.409113,79.007295
1213.0,101.59182,94.078798,83.747272,94.109813,83.331523,88.025071,86.082424,89.282729,82.385809,91.238072,64.158601,88.521445,94.168798,89.299832,90.441374,97.746853,88.762328,94.972787,92.576533,94.928527,84.958938,93.754635,92.771074,79.19171
1212.0,101.660825,94.328317,84.096999,94.320344,83.681935,88.256483,86.41128,89.558315,82.695208,91.534016,64.307294,88.783393,94.398551,89.551983,90.680667,97.902694,89.038768,95.194761,92.843194,95.16397,85.304977,93.864687,93.069344,79.332771
1211.0,101.721389,94.52253,84.418738,94.476964,83.972375,88.442262,86.69663,89.787733,82.971018,91.786384,64.426116,89.018858,94.592937,89.748899,90.89353,98.019904,89.287034,95.364725,93.082478,95.337798,85.592165,93.957049,93.307611,79.440257
1210.0,101.774509,94.676958,84.724823,94.599014,84.222193,88.596198,86.954691,89.99242,83.230853,92.009355,64.529933,89.240937,94.761246,89.90111,91.082965,98.110236,89.521681,95.493466,93.300384,95.469143,85.835475,94.03363,93.502911,79.524559
1209.0,101.824425,94.804815,85.024748,94.70319,84.447148,88.730531,87.195169,90.186168,83.483934,92.21966,64.622685,89.459997,94.908794,90.025531,91.256229,98.185398,89.750993,95.603257,93.507543,95.579072,86.048468,94.097407,93.674876,79.597093
1208.0,101.874491,94.914232,85.316709,94.798559,84.653072,88.850702,87.416498,90.366758,83.719885,92.420322,64.706928,89.67053,95.036935,90.132989,91.413824,98.251912,89.969092,95.707414,93.707568,95.680181,86.237703,94.151565,93.832437,79.666823
1207.0,101.922902,95.015525,85.597387,94.892226,84.848469,88.966265,87.623246,90.533855,83.929289,92.606937,64.791257,89.862778,95.153892,90.230754,91.55556,98.311795,90.168696,95.807623,93.8985,95.778205,86.410706,94.200721,93.981169,79.737866
1206.0,101.966514,95.124829,85.871173,94.994492,85.050587,89.093105,87.834771,90.702344,84.122034,92.78495,64.884707,90.038396,95.27633,90.330836,91.690107,98.369679,90.354686,95.908648,94.082478,95.881454,86.582253,94.251278,94.135233,79.814437
1205.0,102.006121,95.252592,86.142751,95.112467,85.271258,89.237448,88.064426,90.88611,84.312081,92.964619,64.991731,90.204653,95.412198,90.443583,91.825015,98.434168,90.536582,96.01945,94.262506,95.998542,86.764835,94.30706,94.30577,79.903861
1204.0,102.04496,95.395091,86.409869,95.243509,85.507577,89.389922,88.30281,91.080537,84.497471,93.143776,65.115904,90.362188,95.551715,90.56706,91.954347,98.510833,90.715598,96.139577,94.433505,96.12768,86.959025,94.365985,94.485036,80.011341
1203.0,102.085222,95.546314,86.671738,95.382887,85.754068,89.542613,88.535067,91.274882,84.670983,93.313401,65.261725,90.511108,95.685536,90.693583,92.069696,98.599833,90.888959,96.260094,94.589442,96.259803,87.160694,94.424444,94.659871,80.136573
1202.0,102.128281,95.710887,86.935537,95.53404,86.012915,89.699889,88.763203,91.471742,84.83809,93.477003,65.429425,90.660986,95.821162,90.823265,92.176209,98.701932,91.058694,96.379522,94.735932,96.39371,87.370584,94.483242,94.834593,80.278252
1201.0,102.173846,95.894114,87.205003,95.702171,86.284133,89.86552,88.997128,91.679899,85.006066,93.646233,65.612898,90.819563,95.967276,90.961692,92.283714,98.819531,91.224604,96.504241,94.882519,96.53768,87.58875,94.545504,95.021609,80.435888
1200.0,102.216312,96.086819,87.470362,95.880754,86.557198,90.032639,89.2349,91.896943,85.164609,93.819285,65.804963,90.9765,96.112038,91.108858,92.38912,98.948502,91.376011,96.632206,95.026073,96.694842,87.807631,94.610579,95.215559,80.604291
1199.0,102.248203,96.27486,87.719909,96.05558,86.822816,90.195475,89.468138,92.113959,85.296652,93.982563,66.001822,91.113785,96.236602,91.260486,92.482401,99.07673,91.503919,96.752633,95.156398,96.858038,88.020974,94.674628,95.398855,80.774361
1198.0,102.272475,96.459836,87.956265,96.222754,87.083966,90.35851,89.698835,92.330031,85.403688,94.134576,66.203566,91.230231,96.346055,91.415837,92.564116,99.196825,91.61715,96.865649,95.275994,97.021804,88.2331,94.736205,95.570444,80.944654
1197.0,102.305902,96.655615,88.192572,96.393424,87.346051,90.524595,89.935651,92.548156,85.504041,94.291172,66.414393,91.342046,96.467472,91.574155,92.643098,99.315214,91.73493,96.987254,95.399953,97.189641,88.449148,94.796901,95.747143,81.124559
1196.0,102.363317,96.866405,88.437716,96.579472,87.604867,90.685726,90.179878,92.764283,85.610013,94.464924,66.640768,91.461415,96.617079,91.727669,92.722382,99.443597,91.867003,97.129244,95.537437,97.366275,88.662491,94.857151,95.936355,81.320407
1195.0,102.441475,97.081997,88.691841,96.781931,87.853303,90.835139,90.42706,92.974015,85.720562,94.652858,66.884391,91.588049,96.785025,91.868286,92.800416,99.585527,92.009443,97.285755,95.685019,97.550707,88.86264,94.915559,96.127235,81.52581
1194.0,102.524102,97.292622,88.948897,96.99259,88.090976,90.977315,90.67446,93.182019,85.831319,94.844359,67.137888,91.719483,96.951834,91.997819,92.880014,99.734617,92.153604,97.443006,95.834733,97.738376,89.049858,94.971869,96.309318,81.731449
1193.0,102.599619,97.494391,89.196453,97.198102,88.318374,91.116642,90.915506,93.390913,85.938033,95.027743,67.391571,91.854797,97.10433,92.122646,92.962886,99.880909,92.2901,97.591084,95.976639,97.922162,89.231175,95.026786,96.481744,81.936403
1192.0,102.667666,97.681127,89.421589,97.382947,88.53079,91.247339,91.136602,93.589813,86.034354,95.19034,67.642376,91.987917,97.23585,92.242472,93.040942,100.01543,92.411344,97.724008,96.099229,98.091329,89.407475,95.079298,96.643775,82.142412
1191.0,102.731861,97.846295,89.625975,97.539271,88.726957,91.363983,91.332797,93.769576,86.118879,95.327569,67.892273,92.111133,97.348211,92.352814,93.105505,100.134323,92.520979,97.841405,96.202722,98.239235,89.575117,95.127719,96.794657,82.345013
1190.0,102.794638,97.994912,89.827432,97.676648,88.914108,91.471089,91.518069,93.940564,86.200832,95.452647,68.14104,92.226964,97.456295,92.453323,93.159849,100.243238,92.634326,97.953755,96.307012,98.372649,89.734394,95.172736,96.943417,82.539684
1189.0,102.858162,98.140202,90.037984,97.813439,89.095541,91.573143,91.70742,94.117536,86.288553,95.583464,68.385848,92.344474,97.575139,92.544899,93.211606,100.352825,92.759061,98.073287,96.429362,98.503598,89.885319,95.216129,97.100243,82.730558
1188.0,102.922759,98.286253,90.248883,97.956242,89.263217,91.666133,91.897885,94.29426,86.377935,95.719896,68.625575,92.463141,97.699114,92.624331,93.259627,100.46595,92.882429,98.195586,96.55823,98.632336,90.020726,95.257336,97.256643,82.923584
1187.0,102.984126,98.425026,90.446012,98.095362,89.411483,91.747404,92.078994,94.452012,86.461632,95.846727,68.860159,92.573145,97.807389,92.690682,93.299554,100.573866,92.987969,98.301851,96.667232,98.749144,90.134782,95.294476,97.391555,83.115744
1186.0,103.038402,98.551005,90.630267,98.221303,89.547344,91.822012,92.25102,94.588491,86.541771,95.957099,69.087203,92.673256,97.892544,92.750794,93.334592,100.668066,93.077414,98.383356,96.752242,98.852369,90.233222,95.32771,97.499432,83.299989
1185.0,103.090183,98.667463,90.811998,98.33691,89.677889,91.89091,92.419347,94.719874,86.622612,96.058806,69.304176,92.77516,97.969906,92.809648,93.368855,100.750681,93.164784,98.452453,96.835215,98.951806,90.324805,95.358516,97.596512,83.477454
1184.0,103.149589,98.777612,90.994807,98.450816,89.798784,91.945655,92.581344,94.857085,86.699525,96.158762,69.513174,92.886041,98.055681,92.86203,93.397544,100.829982,93.256649,98.525641,96.932003,99.05237,90.40869,95.386902,97.698007,83.656357
1183.0,103.220677,98.880478,91.176878,98.566956,89.90456,91.983829,92.732693,94.996906,86.768318,96.256176,69.719251,92.997954,98.149858,92.902055,93.415162,100.911159,93.350329,98.606669,97.036222,99.146493,90.480464,95.41205,97.803884,83.840266
1182.0,103.297278,98.975846,91.359427,98.683379,89.998387,92.016472,92.876463,95.134007,86.837254,96.350626,69.924275,93.098607,98.2441,92.932669,93.425593,100.994734,93.443207,98.689303,97.136049,99.225701,90.543195,95.433899,97.906475,84.023103
1181.0,103.370188,99.063331,91.540866,98.794872,90.082044,92.050569,93.012598,95.265919,86.915003,96.44233,70.125258,93.183122,98.332664,92.956702,93.433084,101.078732,93.53018,98.765796,97.22773,99.289671,90.601103,95.451462,97.996854,84.194205
1180.0,103.4338,99.13724,91.709873,98.894089,90.148766,92.077209,93.129435,95.387035,86.992344,96.52344,70.317396,93.250975,98.410201,92.967911,93.432155,101.158859,93.598607,98.829245,97.308646,99.341478,90.649328,95.462307,98.064255,84.345061
1179.0,103.486348,99.192177,91.856743,98.975348,90.195964,92.086534,93.219562,95.49076,87.050085,96.581808,70.495962,93.300555,98.471057,92.961708,93.417744,101.230903,93.639974,98.878111,97.374099,99.383642,90.681573,95.467067,98.104707,84.475032
1178.0,103.529631,99.232072,91.984994,99.039588,90.231356,92.080254,93.292644,95.576177,87.081157,96.614523,70.657871,93.332733,98.517471,92.945614,93.395402,101.295622,93.662043,98.921987,97.425958,99.421151,90.700732,95.471322,98.130511,84.594724
1177.0,103.569353,99.263534,92.100234,99.092333,90.255363,92.058859,93.357729,95.642184,87.092344,96.627836,70.806046,93.354282,98.559511,92.92725,93.369053,101.356859,93.677663,98.972997,97.470465,99.459265,90.710464,95.478623,98.157211,84.720195
1176.0,103.610623,99.282525,92.194915,99.137036,90.250734,92.010308,93.403465,95.679333,87.088713,96.625656,70.951188,93.373081,98.601741,92.900459,93.328508,101.41341,93.68718,99.028077,97.504142,99.495459,90.703947,95.484173,98.18234,84.859912
1175.0,103.651405,99.27723,92.254731,99.172917,90.200151,91.921992,93.408578,95.677068,87.068516,96.607772,71.104085,93.391388,98.636267,92.855099,93.261723,101.458181,93.681988,99.068121,97.514596,99.519746,90.673098,95.479771,98.189298,85.008576
1174.0,103.683717,99.239815,92.270183,99.195751,90.099109,91.789423,93.358486,95.631344,87.029002,96.574806,71.264959,93.403325,98.650556,92.792444,93.170038,101.48696,93.657141,99.077002,97.497039,99.523281,90.62144,95.46309,98.168215,85.153511
1173.0,103.701879,99.163485,92.228433,99.195659,89.938414,91.600373,93.236124,95.533501,86.965433,96.523563,71.423889,93.396566,98.635007,92.718911,93.058924,101.502357,93.608507,99.05379,97.457307,99.501065,90.555553,95.438184,98.119285,85.283205
1172.0,103.706276,99.031799,92.103739,99.157387,89.688563,91.322947,93.009548,95.360547,86.868036,96.442354,71.57229,93.359669,98.583132,92.632425,92.924041,101.507635,93.526236,99.006252,97.397921,99.449401,90.471587,95.409262,98.040565,85.390843
1171.0,103.699362,98.825464,91.874148,99.068747,89.317089,90.922639,92.648519,95.091117,86.730522,96.32306,71.71036,93.292229,98.494398,92.527293,92.759559,101.503312,93.40524,98.942927,97.315079,99.370108,90.362887,95.378162,97.929403,85.478094
1170.0,103.6827,98.541079,91.546792,98.927455,88.814447,90.385744,92.150213,94.726444,86.558712,96.173378,71.842243,93.204697,98.379103,92.405329,92.569756,101.491608,93.255405,98.873259,97.210656,99.27551,90.233287,95.345298,97.792839,85.558095
1169.0,103.658924,98.196313,91.159864,98.738632,88.201327,89.728201,91.545031,94.289252,86.363202,96.00615,71.968247,93.104237,98.252155,92.27006,92.358423,101.477487,93.087973,98.805164,97.093723,99.179406,90.089734,95.308231,97.640708,85.647718
1168.0,103.632637,97.823579,90.769528,98.515162,87.534586,89.006049,90.89709,93.81757,86.147972,95.822102,72.085937,92.986248,98.119374,92.115832,92.115491,101.462481,92.897707,98.738152,96.967142,99.082547,89.92788,95.260864,97.470564,85.753831
1167.0,103.607699,97.469688,90.441264,98.287373,86.916575,88.32571,90.307932,93.371911,85.910451,95.61279,72.197541,92.844297,97.973435,91.932464,91.825762,101.442385,92.669608,98.663465,96.821677,98.972471,89.736246,95.197935,97.271702,85.870889
1166.0,103.586524,97.191309,90.233251,98.10146,86.466643,87.812016,89.887584,93.027483,85.642335,95.37129,72.311538,92.679424,97.799919,91.713447,91.480352,101.41227,92.394849,98.570615,96.642841,98.83443,89.507452,95.118614,97.037585,85.990466
1165.0,103.57262,97.028382,90.164919,97.993856,86.250317,87.534883,89.68871,92.831636,85.321842,95.086404,72.434561,92.489856,97.580766,91.449544,91.066922,101.36836,92.066292,98.448623,96.414512,98.655961,89.233468,95.02229,96.759128,86.105975
1164.0,103.569031,96.973334,90.201782,97.966559,86.235129,87.46518,89.669449,92.767603,84.913557,94.732733,72.563539,92.25683,97.295245,91.120784,90.557951,101.304237,91.66316,98.283709,96.117593,98.424894,88.895193,94.902831,96.411046,86.209738
1163.0,103.571036,96.969014,90.276444,97.989752,86.316907,87.50027,89.725393,92.766503,84.382925,94.277744,72.688167,91.949148,96.924972,90.702079,89.918727,101.21113,91.150349,98.062636,95.733316,98.129782,88.464938,94.749538,95.959034,86.296048
1162.0,103.564076,96.937018,90.318481,98.021307,86.376394,87.519886,89.746726,92.747205,83.700639,93.689994,72.80039,91.535899,96.454465,90.166504,89.115001,101.08223,90.4871,97.773869,95.24267,97.756382,87.909807,94.549766,95.373392,86.368489
1161.0,103.533803,96.808875,90.26277,98.019013,86.311947,87.421433,89.644192,92.639812,82.82483,92.928411,72.899164,90.985398,95.860406,89.473232,88.102567,100.910141,89.630216,97.395623,94.613046,97.274697,87.182087,94.285794,94.620762,86.434844
1160.0,103.477598,96.540802,90.048431,97.944813,86.048329,87.130683,89.348545,92.388212,81.69177,91.934763,72.986219,90.258596,95.107924,88.561946,86.824738,100.680261,88.542791,96.88591,93.793957,96.634606,86.215971,93.931364,93.652137,86.494248
1159.0,103.403404,96.113379,89.630537,97.772725,85.542308,86.602715,88.8125,91.952104,80.238864,90.654471,73.060969,89.318149,94.169403,87.370688,85.236614,100.375114,87.21572,96.195592,92.741485,95.784265,84.947523,93.455868,92.420076,86.539475
