ν	LD-Alanina No Magnetizada Irradiada Petri	LD-Alanina Magnetizada Irradiada Petri	LD-Alanina  No Magnetizada Petri	LD-Alanina  Magnetizada Petri	L-Alanina No Magnetizada Irradiada Petri	L-Alanina Magnetizada Petri	L-Alanina Magnetizada Irradiada Petri	L-Alanina  No Magnetizada Petri	D-Alanina No Magnetizada Irradiada Petri	D-Alanina Magnetizada Irradiada Petri	D-Alanina  No Magnetizada Petri	D-Alanina  Magnetizada Petri
1798.0	99.657212	96.90167	96.595619	97.469904	97.265402	95.605919	97.765401	98.994316	97.797699	98.24851	97.863015	97.196735
1797.0	99.655247	96.907384	96.604574	97.457359	97.259101	95.619699	97.758028	98.974007	97.788451	98.239656	97.817789	97.190423
1796.0	99.643841	96.906297	96.597154	97.427984	97.245237	95.61993	97.747138	98.942035	97.776358	98.228784	97.761414	97.170863
1795.0	99.632455	96.917088	96.587113	97.402958	97.243961	95.622067	97.747462	98.915725	97.774837	98.229201	97.72731	97.157416
1794.0	99.62707	96.93896	96.578927	97.391594	97.253367	95.624823	97.758205	98.903695	97.779673	98.23913	97.720657	97.150855
1793.0	99.627295	96.962373	96.572078	97.3955	97.262796	95.624695	97.773531	98.902405	97.782051	98.247552	97.728628	97.141917
1792.0	99.630688	96.983771	96.574054	97.41368	97.275769	95.633169	97.794263	98.903189	97.785994	98.251373	97.748275	97.134706
1791.0	99.636123	96.996852	96.58606	97.433205	97.293637	95.656479	97.816159	98.895807	97.795639	98.251075	97.776307	97.138148
1790.0	99.640761	96.991967	96.592765	97.434938	97.299882	95.676678	97.826191	98.872756	97.801273	98.238418	97.790617	97.142755
1789.0	99.642926	96.976676	96.585109	97.414451	97.287644	95.675666	97.821211	98.839289	97.796985	98.211174	97.77496	97.133207
1788.0	99.645025	96.974212	96.575997	97.390127	97.274718	95.659077	97.814235	98.81316	97.792603	98.185296	97.74062	97.112746
1787.0	99.649725	96.99392	96.579833	97.381969	97.278393	95.645712	97.81761	98.809467	97.796937	98.178839	97.711498	97.097276
1786.0	99.655583	97.018775	96.589051	97.386677	97.29159	95.643128	97.826644	98.824884	97.803288	98.190607	97.6981	97.092056
1785.0	99.659384	97.031935	96.587417	97.385619	97.296759	95.645687	97.828083	98.840758	97.803519	98.206066	97.693634	97.090164
1784.0	99.662097	97.039626	96.577597	97.376573	97.293349	95.650298	97.819543	98.844877	97.804537	98.21807	97.689439	97.090723
1783.0	99.667629	97.051605	96.574944	97.375256	97.292416	95.654744	97.81025	98.840055	97.813785	98.226703	97.681975	97.096863
1782.0	99.670532	97.059226	96.577509	97.38266	97.295086	95.649979	97.807609	98.830439	97.82151	98.231341	97.668094	97.100336
1781.0	99.664324	97.050369	96.570713	97.383935	97.295494	95.630389	97.811677	98.814179	97.814695	98.229918	97.645869	97.088932
1780.0	99.651603	97.033064	96.55268	97.370748	97.294941	95.602856	97.820651	98.7911	97.799875	98.225509	97.622971	97.065303
1779.0	99.641625	97.023176	96.530083	97.346538	97.296832	95.574251	97.830201	98.765989	97.792787	98.223573	97.604727	97.041333
1778.0	99.635983	97.020326	96.500604	97.314217	97.29699	95.538678	97.833715	98.739979	97.794011	98.223219	97.580277	97.016605
1777.0	99.626616	97.01427	96.454178	97.269317	97.291837	95.492079	97.831611	98.707599	97.793037	98.224945	97.537964	96.981535
1776.0	99.610922	97.001594	96.391541	97.211602	97.284832	95.443975	97.832562	98.663622	97.786577	98.232968	97.484485	96.934818
1775.0	99.596319	96.981841	96.322677	97.143487	97.276049	95.400997	97.840608	98.606821	97.77924	98.247175	97.435424	96.881086
1774.0	99.587516	96.952017	96.254889	97.069763	97.256623	95.356224	97.846783	98.540437	97.772582	98.259078	97.393752	96.82296
1773.0	99.57941	96.920831	96.196383	97.010742	97.228627	95.306837	97.842671	98.480035	97.764324	98.260323	97.353331	96.768139
1772.0	99.571893	96.910765	96.157975	96.984725	97.216209	95.261293	97.833117	98.445163	97.754189	98.253191	97.309676	96.727529
1771.0	99.571371	96.926957	96.13891	96.981658	97.227734	95.220807	97.824542	98.432856	97.738816	98.24156	97.256365	96.697449
1770.0	99.578022	96.944203	96.124821	96.97786	97.23877	95.175476	97.814749	98.421435	97.710389	98.218804	97.192105	96.661313
1769.0	99.585883	96.938831	96.101096	96.953407	97.233096	95.118691	97.804456	98.393202	97.673333	98.185138	97.130915	96.608315
1768.0	99.589511	96.913351	96.061786	96.902093	97.221493	95.058132	97.801684	98.34357	97.646439	98.158525	97.085035	96.545852
1767.0	99.58918	96.882385	96.008051	96.834484	97.215924	95.003294	97.805969	98.280876	97.636866	98.148941	97.044554	96.487053
1766.0	99.586666	96.850695	95.939395	96.761746	97.209332	94.945845	97.803568	98.21429	97.628045	98.143143	96.98213	96.427667
1765.0	99.582302	96.818559	95.85589	96.686873	97.194482	94.868079	97.787072	98.143724	97.607061	98.127019	96.885486	96.352272
1764.0	99.573154	96.791455	95.762884	96.610009	97.179658	94.76388	97.767162	98.063618	97.583065	98.106219	96.77116	96.25722
1763.0	99.554314	96.77156	95.668742	96.536912	97.173056	94.647478	97.758857	97.974963	97.567847	98.092803	96.668282	96.158248
1762.0	99.526827	96.75223	95.578329	96.471054	97.167773	94.541446	97.760094	97.891343	97.554313	98.0862	96.594206	96.073665
1761.0	99.505831	96.731919	95.497863	96.410724	97.156757	94.456825	97.756209	97.82558	97.532833	98.079115	96.53817	96.006108
1760.0	99.500808	96.720547	95.436813	96.358756	97.148442	94.391545	97.745758	97.778062	97.513463	98.073073	96.480738	95.948745
1759.0	99.50498	96.716239	95.390363	96.314246	97.148042	94.332879	97.737021	97.739013	97.505519	98.068756	96.415845	95.891302
1758.0	99.500685	96.697508	95.334889	96.261667	97.141576	94.260206	97.729823	97.692339	97.496665	98.057379	96.344707	95.818308
1757.0	99.479349	96.653872	95.251799	96.186369	97.116922	94.16585	97.718013	97.626719	97.470843	98.038174	96.269038	95.725042
1756.0	99.456116	96.608059	95.152744	96.096284	97.085536	94.061277	97.703089	97.548212	97.435374	98.025286	96.191723	95.627205
1755.0	99.447644	96.584554	95.062741	96.012284	97.06237	93.95786	97.692846	97.475669	97.407771	98.026668	96.113615	95.541523
1754.0	99.452633	96.576401	94.988407	95.940963	97.041731	93.850335	97.687246	97.420723	97.387262	98.031045	96.033128	95.464183
1753.0	99.461821	96.562726	94.922186	95.874132	97.012312	93.730785	97.680941	97.378098	97.36355	98.031162	95.950439	95.383261
1752.0	99.474039	96.539944	94.864358	95.813396	96.978468	93.614424	97.675318	97.336897	97.33771	98.041333	95.874035	95.306479
1751.0	99.496803	96.521199	94.818581	95.767457	96.950883	93.529105	97.672891	97.295566	97.315801	98.075408	95.816879	95.254683
1750.0	99.535165	96.509669	94.780195	95.735338	96.92386	93.477464	97.664775	97.260663	97.29097	98.113219	95.779967	95.227586
1749.0	99.579455	96.500213	94.742736	95.708518	96.887678	93.436044	97.646326	97.234569	97.256426	98.125467	95.756988	95.202524
1748.0	99.618282	96.497656	94.705344	95.681849	96.850034	93.386089	97.6294	97.212466	97.223159	98.117179	95.743394	95.164765
1747.0	99.648698	96.505775	94.670058	95.654817	96.8191	93.322306	97.622688	97.18984	97.202213	98.112265	95.728102	95.11522
1746.0	99.671074	96.513753	94.635883	95.627388	96.786725	93.249998	97.618674	97.168902	97.186295	98.121016	95.696755	95.060279
1745.0	99.690926	96.513316	94.604093	95.604162	96.746741	93.184176	97.611586	97.156465	97.167564	98.140418	95.653729	95.009448
1744.0	99.718573	96.516156	94.577845	95.590102	96.711365	93.142565	97.614987	97.156995	97.157267	98.174957	95.626052	94.976879
1743.0	99.764025	96.537021	94.555105	95.583178	96.69187	93.129021	97.642607	97.169832	97.168157	98.23096	95.634269	94.971327
1742.0	99.82896	96.573097	94.535524	95.580154	96.67848	93.12782	97.684953	97.192252	97.191749	98.298279	95.67258	94.985121
1741.0	99.905929	96.617613	94.53352	95.588124	96.658653	93.125999	97.723748	97.224244	97.213454	98.363384	95.726504	95.005992
1740.0	99.983735	96.676125	94.566553	95.619144	96.637754	93.135443	97.755697	97.27065	97.234684	98.431827	95.789904	95.037735
1739.0	100.057315	96.750345	94.62486	95.670483	96.621521	93.172527	97.783805	97.335377	97.259776	98.509626	95.851318	95.090316
1738.0	100.125375	96.828367	94.684301	95.732467	96.598854	93.233121	97.805068	97.419453	97.280254	98.581438	95.900548	95.16225
1737.0	100.194843	96.907719	94.748808	95.810487	96.564685	93.310947	97.822822	97.530966	97.295095	98.638549	95.964561	95.253364
1736.0	100.284357	97.008139	94.861474	95.930101	96.534123	93.42381	97.854007	97.687772	97.327919	98.704869	96.100974	95.384502
1735.0	100.405146	97.147861	95.067222	96.135117	96.519266	93.613173	97.916478	97.910082	97.399935	98.811582	96.351843	95.590427
1734.0	100.549252	97.301902	95.331077	96.402132	96.50539	93.867808	97.986636	98.178008	97.481741	98.937746	96.664122	95.846172
1733.0	100.696995	97.425524	95.562074	96.629519	96.472414	94.094487	98.013904	98.409375	97.526503	99.028911	96.891426	96.058409
1732.0	100.832534	97.524461	95.742781	96.792731	96.432123	94.252771	98.006268	98.564442	97.546969	99.081735	96.984575	96.200581
1731.0	100.960069	97.626111	95.900304	96.929057	96.404711	94.375415	98.01354	98.678377	97.580165	99.13485	97.029634	96.317009
1730.0	101.089709	97.733802	96.034638	97.050322	96.388104	94.486881	98.056461	98.789939	97.636237	99.209002	97.098769	96.433771
1729.0	101.224264	97.842151	96.148584	97.164268	96.374126	94.603599	98.121969	98.915844	97.70795	99.299386	97.203806	96.557687
1728.0	101.362762	97.959804	96.265959	97.288393	96.364652	94.737304	98.193398	99.058572	97.79266	99.398195	97.331282	96.69196
1727.0	101.503877	98.095344	96.407371	97.431256	96.358704	94.886189	98.266204	99.214803	97.887538	99.50473	97.468408	96.837219
1726.0	101.641993	98.235233	96.562235	97.576368	96.342499	95.031507	98.33429	99.376856	97.975871	99.613138	97.600405	96.98157
1725.0	101.765951	98.355567	96.709496	97.707199	96.309432	95.157541	98.386333	99.53106	98.038726	99.706742	97.714663	97.110934
1724.0	101.858	98.445997	96.834193	97.815833	96.274197	95.263144	98.417255	99.65893	98.073443	99.77605	97.808242	97.220156
1723.0	101.904869	98.504778	96.918692	97.891203	96.248283	95.34971	98.425832	99.745313	98.083941	99.82094	97.872161	97.306234
1722.0	101.906503	98.52558	96.947487	97.921614	96.220472	95.40918	98.409078	99.789479	98.066332	99.835887	97.889806	97.359277
1721.0	101.874836	98.508163	96.928945	97.912191	96.18034	95.436771	98.370322	99.805405	98.022511	99.818177	97.867397	97.375643
1720.0	101.825109	98.468258	96.895836	97.885666	96.137383	95.439626	98.322339	99.80802	97.971691	99.780979	97.842694	97.369041
1719.0	101.760264	98.422051	96.873989	97.866017	96.101716	95.429394	98.275624	99.802084	97.928185	99.738585	97.849122	97.359525
1718.0	101.676153	98.366479	96.857776	97.854504	96.066341	95.408279	98.221211	99.787693	97.875993	99.675867	97.877706	97.34761
1717.0	101.582681	98.294196	96.837519	97.832159	96.028963	95.372066	98.145132	99.764443	97.799546	99.570434	97.88363	97.316249
1716.0	101.493417	98.219101	96.839386	97.814257	96.009793	95.343461	98.062402	99.74348	97.722114	99.438977	97.858939	97.280121
1715.0	101.411682	98.150577	96.87613	97.823326	96.017285	95.346664	97.995971	99.739027	97.664513	99.314281	97.841176	97.26878
1714.0	101.338214	98.075491	96.908168	97.833285	96.03015	95.361626	97.941175	99.744066	97.613634	99.204727	97.84307	97.27049
1713.0	101.271947	97.988539	96.90823	97.817666	96.033606	95.363743	97.88442	99.742324	97.55672	99.105003	97.847343	97.260608
1712.0	101.206252	97.906941	96.89664	97.789299	96.04155	95.361736	97.829564	99.733529	97.505729	99.019399	97.850169	97.244333
1711.0	101.132618	97.841984	96.892692	97.765613	96.066197	95.370391	97.786918	99.725939	97.472379	98.954716	97.858055	97.238712
1710.0	101.047234	97.780108	96.877666	97.733526	96.094143	95.381268	97.751873	99.718124	97.445721	98.904401	97.862052	97.23943
1709.0	100.956015	97.705626	96.832323	97.676813	96.11088	95.380966	97.712866	99.700918	97.412391	98.855175	97.84598	97.230328
1708.0	100.869825	97.624441	96.780384	97.614005	96.127978	95.375384	97.673721	99.67502	97.38095	98.801743	97.819688	97.212087
1707.0	100.787765	97.549434	96.755278	97.572663	96.160532	95.376574	97.650327	99.652271	97.362506	98.746681	97.809759	97.198105
1706.0	100.699411	97.477553	96.741711	97.543549	96.194507	95.378755	97.642811	99.637272	97.341796	98.68782	97.810596	97.18692
1705.0	100.603812	97.403625	96.695848	97.493465	96.205959	95.368998	97.6323	99.621161	97.299113	98.623968	97.786988	97.165063
1704.0	100.510574	97.338066	96.620492	97.430433	96.201392	95.361464	97.613005	99.603231	97.247874	98.5647	97.741957	97.143414
1703.0	100.428944	97.283216	96.549427	97.380116	96.202534	95.374272	97.598579	99.596906	97.213704	98.519135	97.726684	97.140932
1702.0	100.362476	97.216122	96.489562	97.330874	96.209694	95.39526	97.595519	99.599751	97.201613	98.48912	97.765011	97.149496
1701.0	100.303164	97.121616	96.422409	97.272516	96.206607	95.407623	97.60195	99.600684	97.196095	98.46959	97.831204	97.14939
1700.0	100.259539	97.028314	96.347416	97.214371	96.199883	95.416392	97.60941	99.598919	97.183178	98.450606	97.876801	97.139924
1699.0	100.243088	96.963627	96.295442	97.174399	96.199931	95.431966	97.599047	99.60111	97.161586	98.41561	97.873803	97.137906
1698.0	100.236244	96.906601	96.268909	97.155497	96.18619	95.445225	97.568865	99.604194	97.126596	98.343879	97.837469	97.142899
1697.0	100.2171	96.832369	96.236643	97.127425	96.146736	95.439152	97.538303	99.598631	97.07681	98.235743	97.811463	97.134646
1696.0	100.182575	96.750301	96.188041	97.073818	96.101124	95.427242	97.517277	99.581722	97.027059	98.128304	97.809166	97.116897
1695.0	100.159847	96.681008	96.135222	97.008368	96.069094	95.430526	97.487219	99.560839	96.987712	98.053095	97.795775	97.109264
1694.0	100.161918	96.621002	96.083501	96.946002	96.03713	95.440248	97.428004	99.537046	96.944932	97.995428	97.72377	97.107814
1693.0	100.174143	96.558651	96.030565	96.891567	95.992441	95.444417	97.351128	99.512356	96.889935	97.931894	97.613039	97.103039
1692.0	100.182666	96.498113	95.977607	96.84123	95.945191	95.443219	97.284963	99.493663	96.83744	97.870638	97.52079	97.097747
1691.0	100.181707	96.441534	95.925652	96.792114	95.904138	95.444121	97.243257	99.484374	96.801557	97.827948	97.462481	97.099203
1690.0	100.167026	96.372695	95.85667	96.731671	95.853824	95.445289	97.21338	99.481694	96.768971	97.798277	97.410627	97.10009
1689.0	100.136309	96.281297	95.749421	96.643509	95.779286	95.441843	97.178615	99.479446	96.717709	97.768184	97.346574	97.088125
1688.0	100.099457	96.185982	95.615987	96.537171	95.697266	95.439867	97.145796	99.476003	96.654975	97.740345	97.293369	97.070398
1687.0	100.074852	96.10813	95.481081	96.425738	95.63164	95.442817	97.130785	99.473331	96.604839	97.728197	97.277745	97.059752
1686.0	100.077196	96.042231	95.349966	96.305056	95.574486	95.436092	97.126212	99.463175	96.572264	97.729647	97.274115	97.050056
1685.0	100.086336	95.973915	95.231332	96.205361	95.502675	95.424195	97.116484	99.450554	96.539259	97.718612	97.249284	97.040361
1684.0	100.081015	95.9042	95.147392	96.15395	95.432241	95.4335	97.090268	99.46102	96.493937	97.679189	97.218762	97.04619
1683.0	100.079473	95.833933	95.09184	96.11654	95.377598	95.439515	97.033198	99.481029	96.441892	97.616417	97.181323	97.054056
1682.0	100.086622	95.74574	95.033935	96.067515	95.304778	95.416222	96.948843	99.482747	96.377652	97.528991	97.109753	97.045216
1681.0	100.091201	95.629434	94.948761	95.995647	95.200407	95.379028	96.859048	99.473329	96.294876	97.425694	97.026713	97.02172
1680.0	100.088529	95.504	94.828227	95.890912	95.090672	95.343664	96.78703	99.460161	96.208526	97.339016	96.955315	96.989362
1679.0	100.082032	95.391296	94.685508	95.768215	95.002407	95.314848	96.741304	99.446599	96.135635	97.284872	96.897331	96.95651
1678.0	100.076041	95.281631	94.523499	95.635177	94.925824	95.272616	96.70517	99.434792	96.068223	97.242006	96.840274	96.916269
1677.0	100.070853	95.146372	94.336608	95.485209	94.839067	95.200726	96.658832	99.425039	95.991046	97.185332	96.779877	96.8607
1676.0	100.061403	94.977093	94.126361	95.314325	94.74927	95.110033	96.606798	99.415765	95.912897	97.127533	96.729623	96.800362
1675.0	100.049324	94.790926	93.90041	95.125056	94.676315	95.020701	96.562827	99.402352	95.851237	97.095187	96.693601	96.750793
1674.0	100.040102	94.596919	93.658558	94.917517	94.605735	94.932188	96.51456	99.381668	95.794037	97.076931	96.642372	96.704009
1673.0	100.033369	94.384902	93.397677	94.697709	94.517591	94.839655	96.446956	99.361095	95.722801	97.04286	96.561533	96.64728
1672.0	100.02328	94.142985	93.109738	94.462174	94.430545	94.744281	96.375476	99.351347	95.649116	96.99686	96.487303	96.58181
1671.0	100.004729	93.852213	92.769787	94.190865	94.367584	94.637941	96.322084	99.352266	95.587224	96.957405	96.448536	96.509427
1670.0	99.975229	93.484001	92.346022	93.859168	94.310381	94.49871	96.279458	99.354859	95.514745	96.909195	96.426215	96.418434
1669.0	99.941284	93.045708	91.847966	93.462651	94.227215	94.320293	96.221424	99.350933	95.402835	96.82708	96.384335	96.300748
1668.0	99.911519	92.603069	91.342307	93.042822	94.131309	94.133995	96.148608	99.338633	95.274398	96.727831	96.317544	96.176504
1667.0	99.885787	92.204763	90.870497	92.637516	94.046884	93.966756	96.079706	99.32061	95.164515	96.642297	96.237221	96.066309
1666.0	99.861696	91.828525	90.399129	92.231129	93.955057	93.803762	96.007874	99.299645	95.06161	96.563353	96.139468	95.958667
1665.0	99.83977	91.420792	89.871906	91.784557	93.821581	93.614758	95.911232	99.274994	94.932319	96.46366	96.012883	95.8294
1664.0	99.815116	90.955995	89.273216	91.289769	93.642679	93.396752	95.787421	99.24691	94.764887	96.336037	95.866129	95.677615
1663.0	99.781787	90.454356	88.640524	90.778722	93.433354	93.168737	95.647127	99.215874	94.563893	96.187006	95.71489	95.519738
1662.0	99.740249	89.953389	88.022406	90.278591	93.183934	92.934158	95.479553	99.174192	94.322534	96.005839	95.539994	95.354672
1661.0	99.695163	89.477325	87.443372	89.797986	92.873218	92.690089	95.263724	99.116589	94.032978	95.774252	95.307357	95.174523
1660.0	99.648372	89.040472	86.907467	89.339007	92.507624	92.446487	95.003528	99.047738	93.707183	95.499657	95.017948	94.986706
1659.0	99.596438	88.651782	86.406488	88.899356	92.097746	92.209536	94.714122	98.964564	93.354651	95.205951	94.680177	94.797722
1658.0	99.533497	88.305499	85.92396	88.476703	91.63315	91.970856	94.392094	98.859801	92.964902	94.89495	94.286133	94.598313
1657.0	99.461683	87.989689	85.461665	88.085497	91.108663	91.73311	94.038612	98.738575	92.534782	94.556366	93.847066	94.390622
1656.0	99.400191	87.695538	85.031819	87.7326	90.527054	91.503401	93.658409	98.614816	92.07787	94.175423	93.402234	94.187261
1655.0	99.370485	87.396428	84.622543	87.385675	89.801314	91.260068	93.219234	98.46471	91.551292	93.708991	92.906228	93.979967
1654.0	99.350246	87.029306	84.170803	87.012843	88.693451	90.94998	92.599912	98.243838	90.77504	93.004824	92.187572	93.715977
1653.0	99.318026	86.5812	83.666586	86.605749	87.187373	90.5584	91.741474	97.96494	89.678566	92.028372	91.194202	93.363044
1652.0	99.303654	86.195892	83.252211	86.233691	85.805798	90.168831	90.858239	97.68531	88.642625	91.0925	90.192416	93.001874
