ν,L-Alanina No Magnetizada Irradiada Petri,L-Alanina No Magnetizada  Eppendorf,L-Alanina Magnetizada Petri,L-Alanina Magnetizada Irradiada Petri,L-Alanina Magnetizada Eppendorf,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina Irradiada  Magnetizada Eppendorf,L-Alanina  No Magnetizada Petri
1243.0,76.396004,84.123892,60.436894,83.912188,89.276742,84.374743,83.17893,96.219405
1242.0,73.968276,82.155449,60.505751,82.395088,87.933885,82.314969,80.854558,95.80093
1241.0,70.900714,79.692101,60.564863,80.436864,86.290619,79.725614,78.063876,95.239556
1240.0,67.338169,76.866654,60.615052,78.127032,84.444403,76.729937,74.978468,94.556653
1239.0,63.653981,73.985253,60.665401,75.695754,82.595064,73.66248,71.949275,93.820405
1238.0,60.383255,71.483338,60.720613,73.48782,81.011235,71.019598,69.446603,93.138439
1237.0,58.041702,69.785695,60.778133,71.857792,79.944867,69.28011,67.894296,92.624152
1236.0,56.958741,69.157237,60.837414,71.048672,79.547345,68.721668,67.516205,92.353478
1235.0,57.187807,69.613897,60.902146,71.111458,79.822249,69.329848,68.27167,92.337176
1234.0,58.502466,70.928547,60.974179,71.899636,80.630315,70.826496,69.889262,92.524919
1233.0,60.507574,72.747963,61.055301,73.155845,81.758143,72.811395,71.991453,92.839262
1232.0,62.813238,74.748566,61.154158,74.63268,83.010969,74.930294,74.240288,93.212933
1231.0,65.146081,76.721432,61.281305,76.157785,84.26342,76.960472,76.413947,93.60548
1230.0,67.354662,78.56548,61.437578,77.630575,85.453707,78.799958,78.401401,94.000868
1229.0,69.366689,80.242494,61.615632,78.997579,86.554402,80.418742,80.161512,94.396373
1228.0,71.154467,81.740501,61.810581,80.233804,87.551021,81.819845,81.687507,94.78888
1227.0,72.719644,83.060222,62.020583,81.33121,88.438806,83.023483,82.992815,95.168495
1226.0,74.083195,84.215717,62.241401,82.294133,89.228049,84.061185,84.106955,95.526656
1225.0,75.272283,85.230844,62.469726,83.138899,89.939202,84.963664,85.063466,95.865768
1224.0,76.310896,86.126405,62.704509,83.888837,90.584282,85.745495,85.886312,96.189915
1223.0,77.219665,86.909935,62.930786,84.562885,91.153572,86.400673,86.592022,96.482493
1222.0,78.016511,87.576635,63.108386,85.167503,91.623855,86.911338,87.199087,96.701292
1221.0,78.713378,88.119921,63.197353,85.700593,91.981362,87.264356,87.725218,96.806695
1220.0,79.31952,88.550066,63.201335,86.163884,92.241508,87.475393,88.181104,96.802191
1219.0,79.853109,88.910627,63.17716,86.570828,92.452242,87.608083,88.578394,96.750356
1218.0,80.341711,89.266652,63.196967,86.940977,92.673863,87.756121,88.938172,96.742908
1217.0,80.805176,89.661764,63.303152,87.287966,92.944529,87.986865,89.279336,96.842723
1216.0,81.245335,90.088947,63.493163,87.616817,93.260585,88.301634,89.603728,97.046826
1215.0,81.656815,90.510152,63.730115,87.93105,93.589425,88.653968,89.904262,97.300731
1214.0,82.037889,90.896141,63.964126,88.233984,93.897993,88.995909,90.181683,97.544679
1213.0,82.385809,91.238072,64.158601,88.521445,94.168798,89.299832,90.441374,97.746853
1212.0,82.695208,91.534016,64.307294,88.783393,94.398551,89.551983,90.680667,97.902694
1211.0,82.971018,91.786384,64.426116,89.018858,94.592937,89.748899,90.89353,98.019904
1210.0,83.230853,92.009355,64.529933,89.240937,94.761246,89.90111,91.082965,98.110236
1209.0,83.483934,92.21966,64.622685,89.459997,94.908794,90.025531,91.256229,98.185398
1208.0,83.719885,92.420322,64.706928,89.67053,95.036935,90.132989,91.413824,98.251912
1207.0,83.929289,92.606937,64.791257,89.862778,95.153892,90.230754,91.55556,98.311795
1206.0,84.122034,92.78495,64.884707,90.038396,95.27633,90.330836,91.690107,98.369679
1205.0,84.312081,92.964619,64.991731,90.204653,95.412198,90.443583,91.825015,98.434168
1204.0,84.497471,93.143776,65.115904,90.362188,95.551715,90.56706,91.954347,98.510833
1203.0,84.670983,93.313401,65.261725,90.511108,95.685536,90.693583,92.069696,98.599833
1202.0,84.83809,93.477003,65.429425,90.660986,95.821162,90.823265,92.176209,98.701932
1201.0,85.006066,93.646233,65.612898,90.819563,95.967276,90.961692,92.283714,98.819531
1200.0,85.164609,93.819285,65.804963,90.9765,96.112038,91.108858,92.38912,98.948502
1199.0,85.296652,93.982563,66.001822,91.113785,96.236602,91.260486,92.482401,99.07673
1198.0,85.403688,94.134576,66.203566,91.230231,96.346055,91.415837,92.564116,99.196825
1197.0,85.504041,94.291172,66.414393,91.342046,96.467472,91.574155,92.643098,99.315214
1196.0,85.610013,94.464924,66.640768,91.461415,96.617079,91.727669,92.722382,99.443597
1195.0,85.720562,94.652858,66.884391,91.588049,96.785025,91.868286,92.800416,99.585527
1194.0,85.831319,94.844359,67.137888,91.719483,96.951834,91.997819,92.880014,99.734617
1193.0,85.938033,95.027743,67.391571,91.854797,97.10433,92.122646,92.962886,99.880909
1192.0,86.034354,95.19034,67.642376,91.987917,97.23585,92.242472,93.040942,100.01543
1191.0,86.118879,95.327569,67.892273,92.111133,97.348211,92.352814,93.105505,100.134323
1190.0,86.200832,95.452647,68.14104,92.226964,97.456295,92.453323,93.159849,100.243238
1189.0,86.288553,95.583464,68.385848,92.344474,97.575139,92.544899,93.211606,100.352825
1188.0,86.377935,95.719896,68.625575,92.463141,97.699114,92.624331,93.259627,100.46595
1187.0,86.461632,95.846727,68.860159,92.573145,97.807389,92.690682,93.299554,100.573866
1186.0,86.541771,95.957099,69.087203,92.673256,97.892544,92.750794,93.334592,100.668066
1185.0,86.622612,96.058806,69.304176,92.77516,97.969906,92.809648,93.368855,100.750681
1184.0,86.699525,96.158762,69.513174,92.886041,98.055681,92.86203,93.397544,100.829982
1183.0,86.768318,96.256176,69.719251,92.997954,98.149858,92.902055,93.415162,100.911159
1182.0,86.837254,96.350626,69.924275,93.098607,98.2441,92.932669,93.425593,100.994734
1181.0,86.915003,96.44233,70.125258,93.183122,98.332664,92.956702,93.433084,101.078732
1180.0,86.992344,96.52344,70.317396,93.250975,98.410201,92.967911,93.432155,101.158859
1179.0,87.050085,96.581808,70.495962,93.300555,98.471057,92.961708,93.417744,101.230903
1178.0,87.081157,96.614523,70.657871,93.332733,98.517471,92.945614,93.395402,101.295622
1177.0,87.092344,96.627836,70.806046,93.354282,98.559511,92.92725,93.369053,101.356859
1176.0,87.088713,96.625656,70.951188,93.373081,98.601741,92.900459,93.328508,101.41341
1175.0,87.068516,96.607772,71.104085,93.391388,98.636267,92.855099,93.261723,101.458181
1174.0,87.029002,96.574806,71.264959,93.403325,98.650556,92.792444,93.170038,101.48696
1173.0,86.965433,96.523563,71.423889,93.396566,98.635007,92.718911,93.058924,101.502357
1172.0,86.868036,96.442354,71.57229,93.359669,98.583132,92.632425,92.924041,101.507635
1171.0,86.730522,96.32306,71.71036,93.292229,98.494398,92.527293,92.759559,101.503312
1170.0,86.558712,96.173378,71.842243,93.204697,98.379103,92.405329,92.569756,101.491608
1169.0,86.363202,96.00615,71.968247,93.104237,98.252155,92.27006,92.358423,101.477487
1168.0,86.147972,95.822102,72.085937,92.986248,98.119374,92.115832,92.115491,101.462481
1167.0,85.910451,95.61279,72.197541,92.844297,97.973435,91.932464,91.825762,101.442385
1166.0,85.642335,95.37129,72.311538,92.679424,97.799919,91.713447,91.480352,101.41227
1165.0,85.321842,95.086404,72.434561,92.489856,97.580766,91.449544,91.066922,101.36836
1164.0,84.913557,94.732733,72.563539,92.25683,97.295245,91.120784,90.557951,101.304237
1163.0,84.382925,94.277744,72.688167,91.949148,96.924972,90.702079,89.918727,101.21113
1162.0,83.700639,93.689994,72.80039,91.535899,96.454465,90.166504,89.115001,101.08223
1161.0,82.82483,92.928411,72.899164,90.985398,95.860406,89.473232,88.102567,100.910141
1160.0,81.69177,91.934763,72.986219,90.258596,95.107924,88.561946,86.824738,100.680261
1159.0,80.238864,90.654471,73.060969,89.318149,94.169403,87.370688,85.236614,100.375114
1158.0,78.437259,89.063871,73.12196,88.147164,93.046243,85.857553,83.328092,99.987811
1157.0,76.310009,87.179205,73.17074,86.760487,91.771533,84.014812,81.129402,99.526915
1156.0,73.946887,85.069068,73.210577,85.213893,90.407506,81.898205,78.728885,99.011756
1155.0,71.515432,82.88153,73.241386,83.615725,89.052897,79.66547,76.302924,98.47415
1154.0,69.238386,80.840985,73.258336,82.120068,87.840606,77.567641,74.102936,97.965512
1153.0,67.342667,79.190177,73.255975,80.891855,86.90935,75.878011,72.38847,97.549894
1152.0,66.015897,78.118984,73.23165,80.063863,86.364525,74.813494,71.359952,97.277706
1151.0,65.368354,77.716927,73.183159,79.701214,86.245985,74.481884,71.113328,97.160015
1150.0,65.399029,77.95811,73.103625,79.786712,86.516277,74.857048,71.613117,97.168278
1149.0,66.011337,78.729483,72.980791,80.246389,87.083726,75.801781,72.711323,97.261745
1148.0,67.078526,79.886425,72.802527,80.996592,87.845574,77.132432,74.213185,97.414419
1147.0,68.483948,81.290511,72.56174,81.963405,88.71437,78.67517,75.936108,97.615555
1146.0,70.108729,82.816336,72.252826,83.068817,89.618705,80.288307,77.731482,97.851094
1145.0,71.822448,84.351289,71.862153,84.224585,90.498988,81.866243,79.48734,98.093257
1144.0,73.50933,85.803141,71.364333,85.351479,91.311465,83.339166,81.129756,98.310798
1143.0,75.096139,87.111653,70.729904,86.400167,92.035141,84.669806,82.62202,98.487479
1142.0,76.550464,88.254996,69.93738,87.352025,92.670881,85.846521,83.955837,98.628947
1141.0,77.861815,89.242199,68.981627,88.204801,93.229639,86.872815,85.135586,98.751641
1140.0,79.030708,90.096007,67.879173,88.96147,93.719983,87.758467,86.167557,98.86732
1139.0,80.067062,90.840871,66.671358,89.629651,94.146027,88.517729,87.062382,98.978799
1138.0,80.984002,91.497115,65.422384,90.220941,94.511532,89.1686,87.838709,99.084546
1137.0,81.788782,92.07316,64.215366,90.742608,94.819895,89.726309,88.515242,99.180424
1136.0,82.486023,92.56311,63.148369,91.192859,95.072643,90.199787,89.102636,99.258714
1135.0,83.090161,92.960811,62.319824,91.569845,95.274076,90.598806,89.609276,99.313535
1134.0,83.624793,93.276003,61.804521,91.881812,95.43603,90.938296,90.047438,99.349539
1133.0,84.105889,93.529596,61.643303,92.142455,95.572887,91.228505,90.424139,99.37976
1132.0,84.53299,93.736114,61.846759,92.360121,95.692536,91.466662,90.732546,99.412692
1131.0,84.89787,93.897812,62.387383,92.537101,95.793414,91.645824,90.963008,99.445581
1130.0,85.192066,94.009246,63.189396,92.673463,95.864723,91.766649,91.117387,99.471146
1129.0,85.404154,94.055869,64.147841,92.762786,95.88548,91.833044,91.202308,99.484986
1128.0,85.520598,94.011086,65.160817,92.78738,95.828981,91.841099,91.212295,99.482964
1127.0,85.531206,93.845004,66.136843,92.724964,95.673536,91.777354,91.12539,99.455989
1126.0,85.420531,93.533463,66.987835,92.556533,95.403745,91.619641,90.905487,99.392336
1125.0,85.14889,93.048218,67.639113,92.260193,94.996098,91.330478,90.497297,99.283425
1124.0,84.651198,92.337415,68.046953,91.799105,94.408371,90.851769,89.82269,99.123591
1123.0,83.849213,91.315368,68.195775,91.117479,93.58481,90.102803,88.784543,98.903232
1122.0,82.637143,89.855533,68.078022,90.136659,92.459509,88.962317,87.260908,98.600499
1121.0,80.8405,87.780441,67.681685,88.741926,90.949256,87.236147,85.092825,98.174725
1120.0,78.215067,84.881781,66.995217,86.780498,88.964602,84.664801,82.117929,97.567148
1119.0,74.540066,81.013184,66.017712,84.102532,86.463176,81.029084,78.282058,96.72036
1118.0,69.783221,76.242437,64.765652,80.651355,83.52389,76.341787,73.776208,95.621806
1117.0,64.260215,70.983274,63.282504,76.575603,80.40127,71.026165,69.105461,94.352412
1116.0,58.682797,65.993057,61.650249,72.298479,77.520371,65.932611,65.016871,93.098411
1115.0,53.968156,62.135457,59.981804,68.441556,75.360635,62.060578,62.239494,92.089519
1114.0,50.834084,59.986679,58.391572,65.582007,74.248208,60.073735,61.140609,91.486529
1113.0,49.506158,59.6147,56.980627,64.026721,74.222692,60.01398,61.601811,91.314418
1112.0,49.800029,60.723793,55.847031,63.788573,75.098489,61.477603,63.242894,91.498313
1111.0,51.39214,62.932487,55.074971,64.695744,76.617109,63.989106,65.714922,91.939269
1110.0,53.959751,65.893749,54.692922,66.475819,78.535106,67.181065,68.771904,92.547868
1109.0,57.163988,69.266655,54.662157,68.801836,80.633453,70.738176,72.166537,93.238488
1108.0,60.635304,72.700807,54.914168,71.348804,82.716475,74.320377,75.587723,93.93074
1107.0,64.031434,75.895141,55.378848,73.851766,84.634241,77.605447,78.728714,94.569424
1106.0,67.113674,78.669476,55.982412,76.136579,86.306152,80.39323,81.395939,95.134619
1105.0,69.7701,80.972935,56.656165,78.117097,87.712546,82.638047,83.538796,95.625661
1104.0,71.981734,82.833732,57.359574,79.772685,88.863148,84.38798,85.198684,96.040679
1103.0,73.781918,84.314267,58.076927,81.126387,89.779982,85.723499,86.460994,96.376714
1102.0,75.233764,85.494548,58.792705,82.228434,90.500615,86.738786,87.433793,96.641097
1101.0,76.41588,86.458502,59.489066,83.139604,91.076681,87.529218,88.218913,96.851407
1100.0,77.415303,87.27856,60.163669,83.919876,91.562582,88.174187,88.885554,97.024971
1099.0,78.322543,88.011182,60.826821,84.624915,92.005964,88.736616,89.47724,97.176819
1098.0,79.205305,88.693286,61.477852,85.296236,92.43607,89.264056,90.027375,97.319531
1097.0,80.072817,89.332356,62.104179,85.945511,92.849949,89.770834,90.548177,97.457404
1096.0,80.883749,89.912703,62.701463,86.557926,93.220214,90.233337,91.021707,97.582434
1095.0,81.601747,90.424985,63.276437,87.11945,93.529837,90.626962,91.428196,97.684611
1094.0,82.229297,90.880848,63.830165,87.633074,93.792779,90.961002,91.775236,97.765277
1093.0,82.783528,91.292046,64.356954,88.103215,94.031551,91.261375,92.081411,97.834794
1092.0,83.26958,91.653971,64.860042,88.519805,94.24861,91.535367,92.347825,97.900964
1091.0,83.696919,91.96448,65.350325,88.873214,94.435858,91.777077,92.57051,97.966703
1090.0,84.094157,92.241357,65.828091,89.175357,94.599276,91.993446,92.76646,98.034327
1089.0,84.481464,92.503016,66.283492,89.450307,94.753135,92.197871,92.959717,98.102868
1088.0,84.848164,92.746361,66.717305,89.710718,94.897588,92.387193,93.150852,98.164099
1087.0,85.180496,92.96043,67.143287,89.956551,95.022584,92.549888,93.324035,98.210812
1086.0,85.491112,93.147419,67.564252,90.188573,95.129584,92.690097,93.475508,98.247964
1085.0,85.796857,93.314435,67.961605,90.4084,95.231133,92.821921,93.61357,98.287317
1084.0,86.087937,93.461246,68.317488,90.611994,95.332691,92.947824,93.740222,98.333002
1083.0,86.346896,93.594399,68.636902,90.79764,95.432146,93.063039,93.854722,98.381323
1082.0,86.581634,93.736532,68.940633,90.974989,95.533726,93.172072,93.966079,98.432551
1081.0,86.812484,93.900874,69.244022,91.153453,95.64505,93.280606,94.081511,98.491784
1080.0,87.041072,94.069891,69.547994,91.328194,95.76174,93.380968,94.191795,98.55706
1079.0,87.257623,94.217683,69.842701,91.490344,95.87001,93.465941,94.286613,98.616648
1078.0,87.464402,94.34079,70.114305,91.643789,95.964295,93.546556,94.373348,98.661739
1077.0,87.666329,94.45127,70.355773,91.798359,96.051007,93.63535,94.462093,98.695564
1076.0,87.853749,94.557168,70.576695,91.954166,96.138193,93.722874,94.545017,98.728386
1075.0,88.021732,94.669427,70.795938,92.107352,96.232415,93.792593,94.610925,98.769665
1074.0,88.191467,94.808269,71.019535,92.26353,96.339073,93.848665,94.667716,98.825184
1073.0,88.383615,94.977261,71.232948,92.429167,96.452481,93.906896,94.729933,98.894293
1072.0,88.583449,95.14472,71.420199,92.595391,96.552372,93.968492,94.79644,98.968205
1071.0,88.760679,95.274501,71.582685,92.746069,96.625309,94.024793,94.859489,99.036711
1070.0,88.912204,95.365591,71.732828,92.877505,96.684679,94.078052,94.921945,99.097671
1069.0,89.05677,95.44268,71.877681,92.995944,96.75526,94.135316,94.985923,99.15493
1068.0,89.197934,95.521727,72.018532,93.101339,96.843598,94.190424,95.038931,99.208279
1067.0,89.322292,95.605321,72.15935,93.189454,96.936985,94.233333,95.072213,99.25297
1066.0,89.426995,95.695826,72.301815,93.265829,97.023283,94.269154,95.099115,99.28846
1065.0,89.521052,95.788652,72.4341,93.342191,97.09525,94.308164,95.134809,99.31906
1064.0,89.604872,95.864495,72.538033,93.421224,97.142856,94.346256,95.172468,99.345357
1063.0,89.673918,95.91148,72.610646,93.497091,97.161958,94.375149,95.200496,99.364252
1062.0,89.737391,95.945685,72.669981,93.56739,97.169291,94.402063,95.227683,99.379917
1061.0,89.81092,95.991418,72.736694,93.634449,97.192638,94.43874,95.268094,99.406206
1060.0,89.897134,96.054099,72.816993,93.700679,97.24678,94.480341,95.315139,99.453382
1059.0,89.992435,96.129402,72.904643,93.772333,97.329048,94.515221,95.354114,99.516491
1058.0,90.101537,96.220907,72.990611,93.859152,97.430544,94.545893,95.387446,99.57944
1057.0,90.222999,96.326855,73.066739,93.958847,97.537213,94.580109,95.424144,99.627485
1056.0,90.331821,96.426088,73.127308,94.051302,97.627549,94.61143,95.457021,99.655762
1055.0,90.402105,96.501924,73.173667,94.121029,97.688592,94.63025,95.474792,99.67203
1054.0,90.440326,96.567565,73.214045,94.176851,97.733442,94.645336,95.485988,99.693553
1053.0,90.472576,96.644787,73.253245,94.236573,97.788651,94.672143,95.50652,99.736242
1052.0,90.506073,96.731476,73.284314,94.303255,97.867052,94.706361,95.532551,99.804414
1051.0,90.529484,96.81736,73.295479,94.374082,97.967089,94.731665,95.550537,99.894652
1050.0,90.545224,96.917803,73.284917,94.461411,98.092231,94.747782,95.564785,100.009533
1049.0,90.572365,97.060114,73.263934,94.582439,98.250932,94.76765,95.588127,100.160169
1048.0,90.621396,97.248668,73.244474,94.73638,98.441902,94.794132,95.615602,100.352682
1047.0,90.691847,97.473484,73.225209,94.912875,98.660237,94.82187,95.633985,100.579996
1046.0,90.787544,97.737623,73.187799,95.112896,98.914057,94.851806,95.645506,100.831563
1045.0,90.910127,98.045443,73.101553,95.340121,99.215402,94.883175,95.658123,101.104881
1044.0,91.0448,98.376325,72.928257,95.580205,99.556474,94.903651,95.665903,101.401362
1043.0,91.173414,98.697918,72.62301,95.808882,99.909275,94.908239,95.662283,101.713588
1042.0,91.294852,98.99652,72.134404,96.015149,100.245118,94.916118,95.660129,102.021577
1041.0,91.41382,99.269813,71.410598,96.198537,100.541132,94.946508,95.674027,102.301483
1040.0,91.519445,99.500351,70.415214,96.350277,100.775179,94.98757,95.691728,102.535667
1039.0,91.597501,99.664556,69.150205,96.458303,100.935327,95.011188,95.686707,102.715506
1038.0,91.654946,99.759482,67.679686,96.525966,101.031181,95.009309,95.651804,102.8379
1037.0,91.70799,99.793279,66.150753,96.564252,101.075823,94.993292,95.598645,102.902077
1036.0,91.753112,99.759114,64.7952,96.569837,101.061121,94.967271,95.532252,102.912319
1035.0,91.773028,99.646221,63.876177,96.53172,100.971473,94.927287,95.448996,102.881197
1034.0,91.762691,99.464554,63.581357,96.45384,100.81476,94.878055,95.350769,102.82159
1033.0,91.7239,99.228612,63.942024,96.348233,100.614338,94.823506,95.236228,102.733527
1032.0,91.640437,98.928401,64.839697,96.209065,100.373851,94.745433,95.082726,102.607271
1031.0,91.48247,98.544621,66.070359,96.013912,100.073548,94.615623,94.857854,102.440913
1030.0,91.228113,98.077478,67.416628,95.745595,99.697605,94.423011,94.542051,102.243269
1029.0,90.854775,97.528262,68.707252,95.390951,99.240114,94.1628,94.117945,102.015642
