ν	LD-Alanina No Magnetizada  Eppendorf	LD-Alanina Magnetizada  Eppendorf	LD-Alanina  No Magnetizada Petri	LD-Alanina  Magnetizada Petri	L-Alanina No Magnetizada  Eppendorf	L-Alanina Magnetizada Petri	L-Alanina Magnetizada Eppendorf	L-Alanina  No Magnetizada Petri	D-Alanina No Magnetizada Eppendorf	D-Alanina Magnetizada Eppendorf	D-Alanina  No Magnetizada Petri	D-Alanina  Magnetizada Petri
1122.0	90.910901	93.7247	80.516206	84.785277	89.855533	68.078022	92.459509	98.600499	95.048878	94.706211	91.480796	81.066865
1121.0	88.684092	92.44591	77.199831	82.145753	87.780441	67.681685	90.949256	98.174725	93.912582	93.426072	89.50095	80.748243
1120.0	85.755632	90.744144	73.088815	78.844273	84.881781	66.995217	88.964602	97.567148	92.226421	91.515256	86.781889	80.230187
1119.0	82.161872	88.618225	68.354867	74.959328	81.013184	66.017712	86.463176	96.72036	89.792439	88.764156	83.198612	79.516681
1118.0	78.186717	86.197249	63.405856	70.787771	76.242437	64.765652	83.52389	95.621806	86.542979	85.135227	78.830391	78.624611
1117.0	74.362498	83.747146	58.821148	66.832616	70.983274	63.282504	80.40127	94.352412	82.694209	80.924264	74.080916	77.582897
1116.0	71.345294	81.621203	55.234081	63.692249	65.993057	61.650249	77.520371	93.098411	78.806421	76.796698	69.66688	76.437677
1115.0	69.684059	80.152619	53.164777	61.868114	62.135457	59.981804	75.360635	92.089519	75.630231	73.581065	66.390488	75.259494
1114.0	69.58106	79.519052	52.819823	61.560633	59.986679	58.391572	74.248208	91.486529	73.758163	71.872744	64.770288	74.133052
1113.0	70.831805	79.682057	54.018533	62.611005	59.6147	56.980627	74.222692	91.314418	73.351677	71.76496	64.831955	73.135131
1112.0	72.992533	80.453825	56.332009	64.63522	60.723793	55.847031	75.098489	91.498313	74.181138	72.944662	66.242121	72.325368
1111.0	75.596326	81.606554	59.283261	67.200597	62.932487	55.074971	76.617109	91.939269	75.867073	74.983313	68.581715	71.746333
1110.0	78.270911	82.93638	62.456995	69.928336	65.893749	54.692922	78.535106	92.547868	78.060044	77.517694	71.48643	71.415031
1109.0	80.767757	84.284869	65.534988	72.539771	69.266655	54.662157	80.633453	93.238488	80.474514	80.253272	74.638141	71.316482
1108.0	82.953461	85.547513	68.31692	74.875597	72.700807	54.914168	82.716475	93.93074	82.866344	82.924703	77.743393	71.415589
1107.0	84.786931	86.673039	70.726875	76.883233	75.895141	55.378848	84.634241	94.569424	85.043198	85.319608	80.569809	71.674322
1106.0	86.289765	87.649945	72.780808	78.578599	78.669476	55.982412	86.306152	95.134619	86.900393	87.333228	82.994352	72.056472
1105.0	87.516088	88.48833	74.529598	80.008773	80.972935	56.656165	87.712546	95.625661	88.422365	88.965479	84.994473	72.524861
1104.0	88.531027	89.208991	76.02739	81.232945	82.833732	57.359574	88.863148	96.040679	89.64147	90.259923	86.596176	73.041214
1103.0	89.398697	89.839344	77.336504	82.311595	84.314267	58.076927	89.779982	96.376714	90.602267	91.261996	87.846693	73.569944
1102.0	90.170004	90.406726	78.525268	83.289914	85.494548	58.792705	90.500615	96.641097	91.351362	92.021741	88.818719	74.0866
1101.0	90.87205	90.929841	79.638617	84.185859	86.458502	59.489066	91.076681	96.851407	91.934158	92.599974	89.600492	74.586205
1100.0	91.511829	91.416931	80.682821	85.002249	87.27856	60.163669	91.562582	97.024971	92.395947	93.061262	90.267175	75.080758
1099.0	92.092085	91.871244	81.648	85.748519	88.011182	60.826821	92.005964	97.176819	92.789248	93.468925	90.87155	75.583181
1098.0	92.614176	92.290096	82.527987	86.436987	88.693286	61.477852	92.43607	97.319531	93.164201	93.873012	91.443625	76.089781
1097.0	93.069863	92.662599	83.313362	87.062904	89.332356	62.104179	92.849949	97.457404	93.536733	94.284292	91.984551	76.58203
1096.0	93.446882	92.978421	83.989678	87.606533	89.912703	62.701463	93.220214	97.582434	93.881197	94.669853	92.471352	77.044032
1095.0	93.751461	93.243073	84.563708	88.063026	90.424985	63.276437	93.529837	97.684611	94.172372	94.993694	92.888606	77.476367
1094.0	94.013536	93.477894	85.073649	88.455765	90.880848	63.830165	93.792779	97.765277	94.422197	95.25635	93.249599	77.891835
1093.0	94.26047	93.701739	85.553058	88.813019	91.292046	64.356954	94.031551	97.834794	94.658507	95.48249	93.574198	78.30024
1092.0	94.495992	93.918742	85.999708	89.145798	91.653971	64.860042	94.24861	97.900964	94.884479	95.685133	93.862964	78.700886
1091.0	94.712177	94.124201	86.397969	89.455824	91.96448	65.350325	94.435858	97.966703	95.083348	95.862856	94.112638	79.089372
1090.0	94.90877	94.312766	86.754148	89.748051	92.241357	65.828091	94.599276	98.034327	95.251303	96.019084	94.33905	79.465176
1089.0	95.089738	94.479087	87.087897	90.023848	92.503016	66.283492	94.753135	98.102868	95.400309	96.16035	94.558899	79.827894
1088.0	95.25225	94.621497	87.404013	90.276059	92.746361	66.717305	94.897588	98.164099	95.535809	96.283873	94.762877	80.171103
1087.0	95.392389	94.749146	87.696253	90.502704	92.96043	67.143287	95.022584	98.210812	95.654874	96.388008	94.93343	80.488385
1086.0	95.515112	94.875026	87.967878	90.713808	93.147419	67.564252	95.129584	98.247964	95.760483	96.486581	95.077864	80.784055
1085.0	95.629197	94.997992	88.22739	90.915533	93.314435	67.961605	95.231133	98.287317	95.857525	96.592694	95.217651	81.06981
1084.0	95.739845	95.10379	88.473962	91.101858	93.461246	68.317488	95.332691	98.333002	95.942733	96.697836	95.355928	81.350914
1083.0	95.852981	95.189305	88.706128	91.272053	93.594399	68.636902	95.432146	98.381323	96.01881	96.787619	95.483038	81.622943
1082.0	95.975897	95.27316	88.934474	91.440896	93.736532	68.940633	95.533726	98.432551	96.107991	96.868314	95.604713	81.881377
1081.0	96.105262	95.374349	89.167282	91.619654	93.900874	69.244022	95.64505	98.491784	96.227117	96.955205	95.736267	82.12615
1080.0	96.225953	95.491432	89.393424	91.801728	94.069891	69.547994	95.76174	98.55706	96.356683	97.042879	95.874715	82.356802
1079.0	96.331252	95.610551	89.596847	91.978922	94.217683	69.842701	95.87001	98.616648	96.459876	97.111159	96.002965	82.572264
1078.0	96.433181	95.723384	89.779119	92.155979	94.34079	70.114305	95.964295	98.661739	96.528929	97.156889	96.116913	82.777235
1077.0	96.543326	95.828927	89.953272	92.335461	94.45127	70.355773	96.051007	98.695564	96.589784	97.199433	96.224007	82.980834
1076.0	96.655969	95.928112	90.127273	92.504815	94.557168	70.576695	96.138193	98.728386	96.665239	97.25847	96.321487	83.186959
1075.0	96.761368	96.026412	90.308124	92.655522	94.669427	70.795938	96.232415	98.769665	96.757649	97.34353	96.402882	83.392056
1074.0	96.863163	96.132737	90.507111	92.800972	94.808269	71.019535	96.339073	98.825184	96.864158	97.45736	96.481684	83.592039
1073.0	96.969451	96.246754	90.722716	92.957461	94.977261	71.232948	96.452481	98.894293	96.982265	97.589385	96.581902	83.784296
1072.0	97.077474	96.355476	90.930635	93.119387	95.14472	71.420199	96.552372	98.968205	97.097731	97.711659	96.706484	83.963887
1071.0	97.179766	96.449195	91.108523	93.270061	95.274501	71.582685	96.625309	99.036711	97.189241	97.801308	96.836591	84.126493
1070.0	97.275443	96.531467	91.261246	93.406042	95.365591	71.732828	96.684679	99.097671	97.25052	97.864329	96.958298	84.275496
1069.0	97.363764	96.607511	91.407842	93.534373	95.44268	71.877681	96.75526	99.15493	97.293604	97.921957	97.068705	84.418586
1068.0	97.437681	96.675456	91.55615	93.656132	95.521727	72.018532	96.843598	99.208279	97.33143	97.980931	97.160621	84.558212
1067.0	97.496523	96.737057	91.704195	93.76933	95.605321	72.15935	96.936985	99.25297	97.372108	98.033518	97.224989	84.692416
1066.0	97.554105	96.802645	91.851308	93.878824	95.695826	72.301815	97.023283	99.28846	97.424765	98.076773	97.266898	84.821999
1065.0	97.620537	96.874194	91.991826	93.987887	95.788652	72.4341	97.09525	99.31906	97.491439	98.112399	97.299525	84.94762
1064.0	97.686128	96.937054	92.112111	94.088817	95.864495	72.538033	97.142856	99.345357	97.555813	98.136341	97.326299	85.062505
1063.0	97.736721	96.981627	92.210069	94.176	95.91148	72.610646	97.161958	99.364252	97.598699	98.148298	97.347397	85.158407
1062.0	97.774868	97.021389	92.304246	94.258909	95.945685	72.669981	97.169291	99.379917	97.623759	98.163668	97.3758	85.237576
1061.0	97.812264	97.075859	92.409344	94.348843	95.991418	72.736694	97.192638	99.406206	97.652193	98.197703	97.425769	85.310208
1060.0	97.851492	97.146811	92.517876	94.443211	96.054099	72.816993	97.24678	99.453382	97.695838	98.24652	97.492365	85.383627
1059.0	97.889537	97.224563	92.618913	94.53607	96.129402	72.904643	97.329048	99.516491	97.751568	98.300273	97.562389	85.463081
1058.0	97.929917	97.305852	92.716105	94.632318	96.220907	72.990611	97.430544	99.57944	97.815932	98.362285	97.636878	85.556697
1057.0	97.976613	97.389453	92.81161	94.735914	96.326855	73.066739	97.537213	99.627485	97.88578	98.434858	97.720772	85.665971
1056.0	98.023587	97.463845	92.892518	94.834164	96.426088	73.127308	97.627549	99.655762	97.947974	98.499461	97.799684	85.77513
1055.0	98.063909	97.517433	92.953291	94.910201	96.501924	73.173667	97.688592	99.67203	97.98868	98.536373	97.853407	85.864764
1054.0	98.102435	97.556635	93.013919	94.964714	96.567565	73.214045	97.733442	99.693553	98.013326	98.555946	97.888478	85.935248
1053.0	98.147152	97.599369	93.09354	95.011926	96.644787	73.253245	97.788651	99.736242	98.041706	98.585617	97.932289	86.003078
1052.0	98.196237	97.655727	93.181268	95.061423	96.731476	73.284314	97.867052	99.804414	98.086207	98.633564	97.997155	86.075548
1051.0	98.248434	97.729722	93.257774	95.118376	96.81736	73.295479	97.967089	99.894652	98.152502	98.693664	98.076251	86.146504
1050.0	98.318839	97.833429	93.332168	95.19506	96.917803	73.284917	98.092231	100.009533	98.256709	98.78073	98.174157	86.21851
1049.0	98.427817	97.980472	93.430537	95.306832	97.060114	73.263934	98.250932	100.160169	98.417882	98.926216	98.312167	86.30822
1048.0	98.579818	98.168683	93.560807	95.459652	97.248668	73.244474	98.441902	100.352682	98.633625	99.137514	98.500428	86.422926
1047.0	98.766449	98.385509	93.71558	95.649849	97.473484	73.225209	98.660237	100.579996	98.884057	99.391363	98.730982	86.549059
1046.0	98.98271	98.62667	93.897664	95.869636	97.737623	73.187799	98.914057	100.831563	99.158561	99.667562	98.9991	86.66871
1045.0	99.227237	98.894731	94.118177	96.108069	98.045443	73.101553	99.215402	101.104881	99.459812	99.962534	99.30685	86.769342
1044.0	99.49197	99.182895	94.3755	96.355537	98.376325	72.928257	99.556474	101.401362	99.783686	100.270387	99.64311	86.828492
1043.0	99.760913	99.473346	94.650338	96.60936	98.697918	72.62301	99.909275	101.713588	100.112194	100.575432	99.979099	86.800991
1042.0	100.013616	99.749291	94.912689	96.861691	98.99652	72.134404	100.245118	102.021577	100.42412	100.865409	100.285957	86.629053
1041.0	100.222861	99.996953	95.121858	97.07835	99.269813	71.410598	100.541132	102.301483	100.698019	101.132182	100.543305	86.257527
1040.0	100.35683	100.197417	95.230221	97.205563	99.500351	70.415214	100.775179	102.535667	100.910828	101.358949	100.735168	85.638453
1039.0	100.392324	100.327905	95.199448	97.203045	99.664556	69.150205	100.935327	102.715506	101.052969	101.52622	100.85716	84.739266
1038.0	100.318046	100.369449	95.001769	97.052253	99.759482	67.679686	101.031181	102.8379	101.1405	101.63004	100.924804	83.565846
1037.0	100.115493	100.302925	94.592869	96.724949	99.793279	66.150753	101.075823	102.902077	101.192739	101.676435	100.954882	82.186253
1036.0	99.743322	100.100183	93.896146	96.165857	99.759114	64.7952	101.061121	102.912319	101.204118	101.663462	100.941534	80.738067
1035.0	99.145937	99.727907	92.826907	95.318797	99.646221	63.876177	100.971473	102.881197	101.158368	101.589737	100.867696	79.407118
1034.0	98.272874	99.158154	91.330121	94.155386	99.464554	63.581357	100.81476	102.82159	101.06086	101.472566	100.732011	78.373256
1033.0	97.104728	98.377985	89.415172	92.685149	99.228612	63.942024	100.614338	102.733527	100.931421	101.331837	100.544213	77.751171
1032.0	95.699495	97.413123	87.203941	90.982806	98.928401	64.839697	100.373851	102.607271	100.772299	101.160284	100.301923	77.564584
1031.0	94.222149	96.355996	84.951387	89.218814	98.544621	66.070359	100.073548	102.440913	100.568991	100.932023	99.991845	77.755594
1030.0	92.88645	95.347106	82.958683	87.613825	98.077478	67.416628	99.697605	102.243269	100.315576	100.633351	99.603193	78.21348
1029.0	91.842027	94.5065	81.43186	86.331814	97.528262	68.707252	99.240114	102.015642	100.011121	100.261191	99.117675	78.816
1028.0	91.133954	93.891648	80.442304	85.436489	96.863476	69.846528	98.683086	101.74468	99.633732	99.798112	98.494349	79.466817
1027.0	90.756641	93.5191	79.995887	84.938977	96.021611	70.806081	97.986954	101.419176	99.139736	99.210279	97.68002	80.108237
1026.0	90.687085	93.390729	80.057462	84.822938	94.930469	71.596632	97.09918	101.037323	98.475891	98.45377	96.615889	80.710906
1025.0	90.836907	93.47063	80.474117	84.988884	93.48228	72.243561	95.956603	100.586153	97.562275	97.451362	95.214916	81.260399
1024.0	91.003028	93.645846	80.918796	85.204522	91.529202	72.77627	94.498143	100.030925	96.283671	96.085009	93.371556	81.754026
1023.0	90.901969	93.733118	80.960062	85.1493	88.98861	73.22495	92.719659	99.346634	94.565043	94.277701	91.058234	82.201354
1022.0	90.260856	93.534482	80.206508	84.520725	85.980783	73.614037	90.728375	98.557048	92.486764	92.111286	88.419946	82.614678
1021.0	88.895191	92.896981	78.417804	83.121524	82.813365	73.953882	88.710506	97.727379	90.287919	89.825204	85.723679	82.993281
1020.0	86.775151	91.760066	75.57437	80.920253	79.774078	74.242793	86.807402	96.913748	88.202354	87.644871	83.167214	83.322734
1019.0	84.101368	90.202578	71.943362	78.110136	76.903809	74.481301	84.999329	96.117223	86.260746	85.577018	80.707829	83.594507
1018.0	81.317024	88.459684	68.078991	75.113605	73.966047	74.682305	83.111457	95.2813	84.257335	83.375317	78.075297	83.82065
1017.0	78.98149	86.864164	64.683539	72.474633	70.684599	74.864593	80.972238	94.344849	81.956109	80.760942	75.006979	84.023788
1016.0	77.568298	85.73239	62.388293	70.686622	67.08183	75.039453	78.616828	93.323473	79.387376	77.749794	71.555877	84.21853
1015.0	77.304321	85.255473	61.557081	70.035154	63.623929	75.206746	76.361206	92.350475	76.971763	74.803049	68.218593	84.407158
1014.0	78.115382	85.441827	62.180511	70.508194	61.020843	75.360812	74.663701	91.621671	75.333922	72.636311	65.735617	84.584805
1013.0	79.696287	86.139172	63.921674	71.828892	59.841569	75.496266	73.881217	91.281199	74.944461	71.825523	64.698512	84.742169
1012.0	81.657559	87.119367	66.293608	73.605163	60.253528	75.611309	74.111517	91.351262	75.874147	72.522204	65.268764	84.872341
1011.0	83.66447	88.170974	68.852133	75.497886	62.01765	75.711792	75.197858	91.749739	77.804994	74.439814	67.168047	84.983549
1010.0	85.515104	89.157537	71.308839	77.310934	64.665098	75.81153	76.845971	92.351036	80.235867	77.052066	69.881317	85.095805
1009.0	87.13775	90.025608	73.53892	78.975642	67.718348	75.922756	78.764161	93.034774	82.719118	79.84641	72.908962	85.215318
1008.0	88.528091	90.772544	75.515602	80.477112	70.825682	76.044509	80.740981	93.708124	84.981161	82.47975	75.905705	85.323021
1007.0	89.693222	91.410808	77.242131	81.802389	73.773125	76.163555	82.6421	94.31526	86.910572	84.793765	78.675978	85.40054
1006.0	90.644814	91.955287	78.727364	82.941738	76.444701	76.268097	84.383327	94.83736	88.498362	86.755301	81.12276	85.456417
1005.0	91.412226	92.423599	79.988283	83.905371	78.790856	76.358663	85.921456	95.276851	89.785805	88.387068	83.217151	85.512058
1004.0	92.036031	92.830835	81.049582	84.719709	80.807854	76.445182	87.250163	95.640993	90.825461	89.72157	84.978344	85.574384
1003.0	92.550842	93.182569	81.941236	85.414013	82.524464	76.535734	88.385713	95.946165	91.662672	90.794602	86.452164	85.642616
1002.0	92.980436	93.477921	82.698787	86.015459	83.993637	76.629199	89.351411	96.22648	92.340186	91.659054	87.695435	85.731136
1001.0	93.341136	93.718667	83.355624	86.546351	85.271338	76.718391	90.169498	96.513872	92.902234	92.375967	88.760591	85.857596
1000.0	93.642855	93.912985	83.929561	87.01813	86.385415	76.800696	90.85968	96.803957	93.382305	92.983888	89.6778	86.008204
999.0	93.892366	94.072109	84.423056	87.431986	87.332996	76.885017	91.442726	97.056787	93.793638	93.492943	90.454494	86.140213
998.0	94.099452	94.204563	84.8378	87.78769	88.117058	76.984498	91.942761	97.239084	94.139286	93.912975	91.098724	86.226951
997.0	94.274993	94.312271	85.183019	88.088426	88.772467	77.100117	92.379885	97.355971	94.425987	94.268727	91.635795	86.282621
996.0	94.422911	94.393018	85.471488	88.339422	89.344398	77.215648	92.760559	97.437436	94.663893	94.579865	92.096591	86.336067
995.0	94.541247	94.448819	85.716095	88.549022	89.853912	77.313703	93.082588	97.50784	94.861652	94.845226	92.499781	86.397891
994.0	94.63157	94.490051	85.92897	88.729387	90.298884	77.394319	93.350538	97.576313	95.028626	95.059633	92.85264	86.461903
993.0	94.700553	94.528469	86.116205	88.889108	90.679852	77.472019	93.579351	97.64431	95.175303	95.233809	93.160243	86.523473
992.0	94.753218	94.568073	86.275691	89.026911	91.009939	77.55646	93.782819	97.709824	95.306091	95.386663	93.426298	86.584681
991.0	94.792539	94.605346	86.40729	89.138629	91.302675	77.64417	93.967167	97.767841	95.418063	95.527854	93.652652	86.64929
990.0	94.824655	94.635606	86.521277	89.227613	91.563023	77.730577	94.136761	97.815186	95.511459	95.657338	93.845854	86.720129
989.0	94.855758	94.655992	86.628859	89.302474	91.79233	77.821141	94.296295	97.854237	95.59448	95.773717	94.019068	86.79571
988.0	94.883616	94.665302	86.728497	89.368347	91.994996	77.923454	94.443857	97.888555	95.672409	95.874803	94.181696	86.866517
987.0	94.900026	94.665063	86.809893	89.426313	92.177605	78.032183	94.569979	97.91748	95.738652	95.957109	94.331525	86.922398
986.0	94.902302	94.658891	86.867935	89.477167	92.344017	78.129947	94.668192	97.937313	95.783548	96.021628	94.461225	86.965816
985.0	94.896245	94.648287	86.905893	89.5204	92.493391	78.205087	94.741592	97.94526	95.808828	96.074255	94.568516	87.009451
984.0	94.888726	94.632539	86.930563	89.554861	92.624231	78.264746	94.797797	97.942186	95.828445	96.117005	94.657383	87.059685
983.0	94.883686	94.614947	86.952618	89.585697	92.740219	78.328082	94.84457	97.935541	95.856908	96.147262	94.734221	87.111816
982.0	94.883967	94.603987	86.986152	89.624136	92.849136	78.408373	94.891845	97.938478	95.89894	96.169603	94.805387	87.161924
981.0	94.890529	94.604906	87.038792	89.67478	92.955013	78.504344	94.949652	97.959591	95.948033	96.198572	94.874435	87.212784
980.0	94.901228	94.615848	87.106197	89.730673	93.055922	78.60843	95.019876	97.993365	95.993542	96.243237	94.940219	87.267366
979.0	94.916487	94.636558	87.183017	89.787606	93.151655	78.718828	95.09547	98.027337	96.031444	96.296376	95.001361	87.328467
978.0	94.944604	94.674572	87.273466	89.855411	93.246874	78.839357	95.171054	98.059191	96.068798	96.345493	95.062623	87.406578
977.0	94.99592	94.73632	87.383945	89.947217	93.341997	78.969827	95.249799	98.099718	96.115707	96.389036	95.132339	87.515133
976.0	95.073579	94.816883	87.51225	90.064609	93.428623	79.103878	95.337489	98.158122	96.174492	96.435992	95.21376	87.653073
