ν	D-Alanina No Magnetizada Irradiada Petri	D-Alanina No Magnetizada Eppendorf	D-Alanina Magnetizada Irradiada Petri	D-Alanina Magnetizada Eppendorf	D-Alanina Irradiada No Magnetizada Eppendorf	D-Alanina Irradiada Magnetizada Eppendorf	D-Alanina  No Magnetizada Petri	D-Alanina  Magnetizada Petri
2856.0	78.061668	87.959093	82.590808	86.994743	75.042171	90.445117	82.482829	79.626367
2855.0	78.059361	87.96001	82.589186	86.989183	75.036498	90.447966	82.476802	79.655537
2854.0	78.058754	87.960673	82.590738	86.986284	75.032456	90.454249	82.468994	79.680776
2853.0	78.06007	87.955014	82.596711	86.983116	75.030133	90.463006	82.461058	79.699715
2852.0	78.064192	87.943266	82.605542	86.980119	75.028914	90.472087	82.456558	79.712937
2851.0	78.069783	87.929028	82.612312	86.979967	75.027252	90.479527	82.455741	79.720488
2850.0	78.073006	87.91401	82.612252	86.981962	75.024556	90.485118	82.454809	79.720198
2849.0	78.071099	87.897109	82.60574	86.980297	75.022117	90.490196	82.450827	79.71027
2848.0	78.064917	87.878023	82.598564	86.969681	75.020667	90.495642	82.44505	79.692515
2847.0	78.05727	87.859973	82.596198	86.951812	75.018275	90.500674	82.440476	79.671811
2846.0	78.049863	87.847552	82.59849	86.934675	75.012486	90.504038	82.437747	79.652459
2845.0	78.042248	87.841403	82.600468	86.924902	75.00347	90.50582	82.434448	79.635236
2844.0	78.032616	87.835419	82.597299	86.921133	74.993035	90.507285	82.427551	79.617173
2843.0	78.01924	87.820706	82.587855	86.915415	74.981357	90.509078	82.416104	79.593823
2842.0	78.002058	87.793742	82.574337	86.901028	74.966678	90.51034	82.402093	79.562978
2841.0	77.982963	87.760331	82.559082	86.878301	74.947499	90.509726	82.388405	79.527443
2840.0	77.963583	87.730167	82.54132	86.852678	74.922947	90.506726	82.375008	79.49376
2839.0	77.942733	87.707206	82.51701	86.828526	74.89165	90.501751	82.357653	79.466979
2838.0	77.916856	87.686498	82.482685	86.806128	74.85253	90.495353	82.331659	79.446392
2837.0	77.882541	87.660458	82.439433	86.78335	74.806349	90.487604	82.296537	79.426429
2836.0	77.837425	87.626265	82.391832	86.757455	74.754194	90.477844	82.255201	79.401161
2835.0	77.779186	87.585648	82.342667	86.724934	74.694438	90.46462	82.208855	79.367457
2834.0	77.705774	87.538999	82.289785	86.682183	74.623161	90.446033	82.154701	79.324816
2833.0	77.617612	87.483134	82.228416	86.627953	74.537617	90.420583	82.089304	79.273968
2832.0	77.51888	87.416464	82.155237	86.56427	74.437817	90.387954	82.012879	79.216616
2831.0	77.415981	87.34432	82.069665	86.494282	74.325282	90.349134	81.929385	79.156095
2830.0	77.314221	87.275865	81.972826	86.420398	74.202297	90.305971	81.842964	79.097263
2829.0	77.214671	87.21465	81.866856	86.344676	74.071995	90.260499	81.754553	79.044616
2828.0	77.113363	87.153992	81.754752	86.268911	73.936826	90.214126	81.661601	78.999653
2827.0	77.004835	87.08351	81.639452	86.193038	73.796533	90.166928	81.561348	78.960268
2826.0	76.88789	86.999542	81.522688	86.115146	73.649223	90.117657	81.454767	78.923783
2825.0	76.767206	86.907886	81.405168	86.034572	73.494491	90.064905	81.346631	78.890939
2824.0	76.6481	86.817023	81.288003	85.953632	73.334284	90.008739	81.241072	78.865856
2823.0	76.531032	86.730867	81.173461	85.874673	73.17138	89.951269	81.138107	78.851259
2822.0	76.413365	86.648196	81.06384	85.796606	73.00883	89.895231	81.035827	78.844714
2821.0	76.295695	86.566798	80.959651	85.716624	72.850357	89.84181	80.935072	78.84137
2820.0	76.183816	86.486893	80.859454	85.635144	72.699077	89.790157	80.840126	78.840599
2819.0	76.083851	86.411503	80.761832	85.557082	72.555855	89.73925	80.754704	78.848063
2818.0	75.997047	86.344151	80.667065	85.487807	72.42049	89.689658	80.678467	78.869723
2817.0	75.919976	86.285253	80.576443	85.428952	72.293985	89.642749	80.607631	78.904512
2816.0	75.848907	86.230911	80.49102	85.378672	72.177688	89.598664	80.538532	78.944839
2815.0	75.783524	86.177276	80.412425	85.334869	72.070777	89.556353	80.471074	78.984585
2814.0	75.726702	86.126575	80.344097	85.297105	71.971189	89.515887	80.40937	79.024804
2813.0	75.680892	86.086305	80.28928	85.265636	71.879326	89.479579	80.358724	79.070378
2812.0	75.645266	86.060945	80.247365	85.23986	71.79874	89.450141	80.321803	79.122552
2811.0	75.617498	86.046671	80.214516	85.218782	71.732745	89.428391	80.298583	79.176958
2810.0	75.597988	86.036167	80.188846	85.202825	71.682237	89.413274	80.289265	79.228435
2809.0	75.590301	86.026885	80.17296	85.193986	71.647504	89.403466	80.294508	79.275123
2808.0	75.596939	86.022238	80.170152	85.193684	71.630394	89.398468	80.311911	79.317014
2807.0	75.616877	86.026359	80.180025	85.201518	71.633421	89.398977	80.335527	79.352944
2806.0	75.648187	86.040768	80.199611	85.217083	71.657282	89.406938	80.361626	79.381549
2805.0	75.690421	86.065401	80.227298	85.241917	71.699904	89.424338	80.393051	79.404582
2804.0	75.742503	86.099426	80.26383	85.277947	71.757598	89.450628	80.435067	79.427021
2803.0	75.800472	86.140272	80.31027	85.324253	71.826658	89.481601	80.488036	79.452705
2802.0	75.859698	86.183959	80.366057	85.376606	71.903585	89.511894	80.546532	79.47997
2801.0	75.917637	86.22721	80.427559	85.429776	71.983591	89.538688	80.604148	79.502003
2800.0	75.971975	86.267858	80.487189	85.478722	72.059556	89.562256	80.655917	79.512276
2799.0	76.017706	86.303105	80.535878	85.518173	72.123901	89.5833	80.69706	79.510762
2798.0	76.049177	86.329284	80.568747	85.543826	72.172035	89.600988	80.723448	79.504708
2797.0	76.064447	86.343982	80.587332	85.55506	72.203047	89.613674	80.734395	79.501891
2796.0	76.065675	86.347329	80.594865	85.55523	72.217067	89.620171	80.732826	79.50292
2795.0	76.056307	86.341215	80.591402	85.548634	72.213558	89.619507	80.721972	79.502136
2794.0	76.040213	86.328797	80.576043	85.53831	72.192652	89.610391	80.703449	79.496817
2793.0	76.021725	86.314423	80.551719	85.526337	72.156207	89.592182	80.678263	79.492854
2792.0	76.002628	86.301182	80.523488	85.513438	72.106488	89.566401	80.647409	79.498799
2791.0	75.979327	86.287279	80.492502	85.497088	72.045677	89.536534	80.611444	79.515886
2790.0	75.946763	86.26716	80.455597	85.4726	71.977961	89.506013	80.571714	79.537037
2789.0	75.906058	86.238315	80.411729	85.438477	71.910002	89.476627	80.532095	79.555402
2788.0	75.865514	86.205631	80.365593	85.399543	71.847145	89.4488	80.496817	79.570725
2787.0	75.832769	86.176812	80.323566	85.362904	71.790232	89.422864	80.465731	79.586539
2786.0	75.807938	86.154375	80.28856	85.331995	71.737921	89.399622	80.434164	79.603887
2785.0	75.785555	86.134671	80.260296	85.306613	71.691039	89.379971	80.39903	79.619894
2784.0	75.761862	86.114661	80.238374	85.287403	71.653038	89.364577	80.363889	79.631601
2783.0	75.739033	86.096636	80.222866	85.27682	71.62725	89.354023	80.336656	79.639501
2782.0	75.723028	86.084603	80.212781	85.274876	71.615128	89.348672	80.322964	79.647043
2781.0	75.718033	86.078247	80.205936	85.276777	71.615967	89.34806	80.32224	79.657023
2780.0	75.722946	86.073731	80.200908	85.27714	71.626778	89.350962	80.32941	79.66856
2779.0	75.733237	86.070306	80.198669	85.275748	71.6436	89.356641	80.33965	79.67801
2778.0	75.746033	86.072856	80.20204	85.277457	71.664539	89.365679	80.351787	79.683168
2777.0	75.762379	86.086	80.213231	85.286523	71.690593	89.378971	80.36755	79.685869
2776.0	75.784549	86.107668	80.231843	85.302603	71.722739	89.396225	80.388166	79.689651
2775.0	75.81306	86.131281	80.255812	85.322634	71.760015	89.416138	80.41278	79.695697
2774.0	75.847317	86.153556	80.28432	85.344963	71.801734	89.437668	80.440477	79.702341
2773.0	75.886844	86.177006	80.318362	85.369933	71.8492	89.4602	80.472011	79.707678
2772.0	75.929538	86.204057	80.357525	85.396949	71.902995	89.482824	80.507918	79.710584
2771.0	75.970265	86.231775	80.397788	85.423099	71.960458	89.504824	80.546013	79.709471
2770.0	76.00405	86.254839	80.434518	85.445714	72.018331	89.527056	80.582858	79.702627
2769.0	76.030565	86.272274	80.467199	85.465374	72.076459	89.551477	80.617314	79.690756
2768.0	76.053445	86.288467	80.499531	85.485254	72.136333	89.578637	80.650844	79.677283
2767.0	76.075611	86.30753	80.535165	85.507828	72.197096	89.606575	80.684476	79.664803
2766.0	76.097247	86.328828	80.574648	85.532902	72.255407	89.632742	80.717177	79.652501
2765.0	76.117855	86.348702	80.615651	85.558364	72.308281	89.656131	80.747084	79.638314
2764.0	76.137571	86.364798	80.653977	85.58186	72.353726	89.676847	80.77253	79.622577
2763.0	76.155611	86.377081	80.684318	85.601664	72.389582	89.694541	80.791697	79.607974
2762.0	76.169208	86.385317	80.70233	85.616516	72.414275	89.708381	80.802969	79.596389
2761.0	76.17535	86.387572	80.707115	85.624938	72.428175	89.718154	80.806214	79.587351
2760.0	76.173241	86.382177	80.701094	85.62525	72.432126	89.724458	80.802659	79.579709
2759.0	76.164718	86.370315	80.687555	85.617278	72.425431	89.727709	80.7933	79.573617
2758.0	76.152278	86.355334	80.669108	85.604037	72.407383	89.727382	80.778487	79.570169
2757.0	76.136314	86.33957	80.647661	85.590019	72.379809	89.72229	80.759091	79.56979
2756.0	76.114171	86.322983	80.623729	85.576662	72.345651	89.711759	80.736647	79.572017
2755.0	76.082848	86.30481	80.595618	85.560577	72.30574	89.69704	80.711737	79.576886
2754.0	76.043015	86.284582	80.561205	85.53742	72.259538	89.681461	80.683178	79.585404
2753.0	75.999354	86.260726	80.52123	85.506534	72.208626	89.66823	80.649602	79.597819
2752.0	75.956606	86.230731	80.479572	85.470977	72.156973	89.657752	80.611757	79.612166
2751.0	75.916388	86.195455	80.439863	85.434676	72.107617	89.647794	80.57308	79.625998
2750.0	75.877785	86.161777	80.403075	85.401305	72.060876	89.636393	80.537766	79.63932
2749.0	75.83856	86.137251	80.368574	85.37392	72.015492	89.623548	80.507582	79.654104
2748.0	75.795179	86.121618	80.335639	85.352489	71.969747	89.609827	80.480178	79.67064
2747.0	75.744777	86.106532	80.302632	85.33227	71.9218	89.594738	80.450948	79.686658
2746.0	75.689175	86.08439	80.265805	85.307668	71.870496	89.577276	80.416622	79.701275
2745.0	75.634314	86.054748	80.220834	85.277808	71.815359	89.55688	80.376379	79.717503
2744.0	75.582849	86.021265	80.166342	85.245835	71.75455	89.532992	80.33005	79.73833
2743.0	75.529317	85.985504	80.105526	85.212775	71.684172	89.504856	80.277306	79.761704
2742.0	75.465823	85.94577	80.04355	85.17527	71.601713	89.472934	80.219149	79.782423
2741.0	75.391355	85.899496	79.982367	85.130025	71.509159	89.439386	80.157908	79.79863
2740.0	75.312203	85.844432	79.917816	85.077261	71.410342	89.405597	80.094331	79.813441
2739.0	75.233692	85.779584	79.842678	85.01821	71.305918	89.369839	80.026416	79.829821
2738.0	75.154768	85.707799	79.753494	84.952318	71.193502	89.328893	79.952649	79.846805
2737.0	75.071145	85.636172	79.654338	84.879907	71.072441	89.28174	79.874942	79.861931
2736.0	74.981452	85.571039	79.55383	84.806052	70.946077	89.230521	79.796962	79.874748
2735.0	74.889382	85.51307	79.459529	84.738578	70.819174	89.178296	79.721313	79.885785
2734.0	74.801329	85.459152	79.375743	84.681811	70.695294	89.127247	79.650033	79.893747
2733.0	74.722798	85.408226	79.304969	84.63398	70.577468	89.079045	79.586176	79.896315
2732.0	74.656688	85.363241	79.248938	84.591334	70.470353	89.035721	79.532792	79.893498
2731.0	74.604652	85.328484	79.207939	84.554186	70.38126	88.999875	79.491739	79.88849
2730.0	74.569059	85.307622	79.18073	84.528585	70.318934	88.974622	79.465351	79.884989
2729.0	74.551865	85.303658	79.1662	84.522102	70.289958	88.963051	79.45747	79.884465
2728.0	74.551864	85.317612	79.165156	84.537375	70.295263	88.966797	79.47036	79.885659
2727.0	74.565931	85.346503	79.180415	84.569329	70.330951	88.985021	79.501937	79.885573
2726.0	74.594082	85.384797	79.214981	84.609043	70.392989	89.01526	79.548608	79.881091
2725.0	74.640635	85.428885	79.26955	84.650979	70.479634	89.055068	79.609646	79.871103
2724.0	74.708662	85.479147	79.341569	84.697106	70.588909	89.102571	79.686293	79.857837
2723.0	74.795625	85.537495	79.427182	84.754538	70.716448	89.156239	79.777852	79.845364
2722.0	74.896316	85.604577	79.524094	84.829459	70.857805	89.215128	79.881939	79.836015
2721.0	75.00753	85.680032	79.632036	84.922206	71.011101	89.279036	79.99796	79.828699
2720.0	75.127541	85.764176	79.750885	85.026841	71.175419	89.347508	80.126898	79.821689
2719.0	75.25371	85.857964	79.87954	85.135357	71.348269	89.418993	80.267248	79.816698
2718.0	75.384348	85.960885	80.016397	85.243259	71.526773	89.491912	80.413995	79.81839
2717.0	75.521917	86.068879	80.159347	85.351463	71.710071	89.566351	80.56262	79.8289
2716.0	75.671319	86.175021	80.305592	85.463186	71.898617	89.643583	80.712558	79.844346
2715.0	75.835217	86.274125	80.453776	85.580153	72.092384	89.723771	80.866497	79.858843
2714.0	76.012862	86.367928	80.60657	85.702553	72.291776	89.805228	81.027872	79.871302
2713.0	76.202066	86.464458	80.768324	85.830639	72.498962	89.886587	81.198783	79.885587
2712.0	76.399677	86.570107	80.938863	85.963678	72.716001	89.969068	81.377979	79.903566
2711.0	76.600955	86.682524	81.112234	86.097837	72.942467	90.055744	81.560153	79.920942
2710.0	76.801443	86.793375	81.283698	86.228236	73.176716	90.148315	81.739042	79.931933
2709.0	76.999827	86.898558	81.455664	86.354036	73.418218	90.244995	81.912249	79.93644
2708.0	77.197874	87.003694	81.633974	86.479617	73.66639	90.341997	82.082546	79.940694
2707.0	77.398343	87.118334	81.819923	86.610064	73.918169	90.437111	82.254999	79.952021
2706.0	77.603789	87.245817	82.008812	86.747229	74.16921	90.531274	82.434088	79.974535
2705.0	77.815095	87.380103	82.195242	86.890335	74.417193	90.626265	82.622478	80.007943
2704.0	78.028845	87.512001	82.376714	87.03752	74.66229	90.721611	82.819179	80.047437
2703.0	78.238303	87.636921	82.552666	87.185259	74.905264	90.814899	83.017679	80.08545
2702.0	78.440192	87.756288	82.723721	87.328849	75.146986	90.904863	83.208151	80.117016
2701.0	78.639056	87.873079	82.892729	87.466064	75.38869	90.992745	83.384099	80.144573
2700.0	78.841372	87.988029	83.063627	87.598978	75.630274	91.080184	83.547209	80.17559
2699.0	79.046435	88.100568	83.237521	87.729978	75.868928	91.166972	83.705395	80.214857
2698.0	79.247105	88.211364	83.41121	87.857187	76.101728	91.251663	83.866115	80.260756
2697.0	79.439222	88.321612	83.580404	87.976413	76.329138	91.333513	84.031092	80.309176
2696.0	79.626113	88.430077	83.743329	88.087148	76.553854	91.413095	84.196122	80.358505
2695.0	79.813091	88.533405	83.901123	88.194145	76.7767	91.491635	84.355576	80.409661
2694.0	80.001535	88.630739	84.056572	88.302699	76.996093	91.570304	84.507675	80.463606
2693.0	80.190241	88.726449	84.213157	88.414179	77.211454	91.649371	84.655958	80.521215
2692.0	80.379454	88.826466	84.37343	88.526528	77.424844	91.727534	84.806024	80.584462
2691.0	80.570833	88.932524	84.536885	88.637626	77.638971	91.803006	84.961578	80.655205
2690.0	80.764782	89.041514	84.700342	88.747618	77.855303	91.875929	85.123355	80.732393
2689.0	80.959705	89.150105	84.861456	88.859088	78.074186	91.948692	85.289782	80.81202
2688.0	81.153332	89.258238	85.021118	88.975339	78.295239	92.023063	85.457307	80.89062
2687.0	81.34389	89.367698	85.181696	89.097448	78.517677	92.09823	85.621649	80.968141
2686.0	81.530964	89.478745	85.343912	89.222447	78.741553	92.172823	85.780868	81.046793
2685.0	81.716155	89.589298	85.506409	89.345169	78.968231	92.247642	85.93656	81.127457
2684.0	81.901966	89.69712	85.667564	89.462484	79.198125	92.324648	86.090531	81.207924
2683.0	82.088836	89.802002	85.82643	89.575515	79.428599	92.403901	86.241451	81.284732
2682.0	82.273382	89.905508	85.982078	89.687725	79.655961	92.483291	86.386905	81.35617
2681.0	82.45035	90.00901	86.133179	89.801488	79.878923	92.561091	86.527586	81.423062
2680.0	82.616569	90.112505	86.278674	89.916351	80.098073	92.637173	86.666367	81.48714
2679.0	82.772959	90.215123	86.41835	90.029166	80.312269	92.711591	86.803078	81.549419
2678.0	82.922251	90.315499	86.552103	90.134888	80.517641	92.783284	86.932797	81.609826
2677.0	83.064235	90.410815	86.67835	90.228113	80.709857	92.850369	87.049894	81.667209
2676.0	83.193579	90.496768	86.793369	90.305766	80.885168	92.910679	87.151818	81.719622
2675.0	83.303506	90.570306	86.892861	90.369162	81.039334	92.962005	87.238299	81.765953
2674.0	83.391252	90.631913	86.974529	90.422579	81.168021	93.002883	87.308693	81.807536
2673.0	83.458078	90.683275	87.038695	90.468676	81.269141	93.033412	87.360961	81.846444
2672.0	83.504129	90.723056	87.085932	90.505223	81.343265	93.054637	87.392234	81.881412
2671.0	83.526884	90.74752	87.114717	90.527028	81.391323	93.067129	87.400423	81.907554
2670.0	83.526648	90.755596	87.122391	90.530906	81.412996	93.070661	87.386812	81.922044
2669.0	83.51028	90.750419	87.108319	90.517887	81.407275	93.064696	87.357124	81.928673
2668.0	83.48534	90.734777	87.075201	90.490756	81.373359	93.048409	87.318107	81.934366
2667.0	83.451589	90.707938	87.027136	90.451311	81.311489	93.020969	87.27231	81.941969
2666.0	83.401761	90.668891	86.967026	90.400887	81.224468	92.983062	87.217063	81.948822
2665.0	83.330739	90.619976	86.895972	90.341739	81.117883	92.937559	87.14856	81.951815
2664.0	83.241385	90.564555	86.814519	90.275946	80.997409	92.887348	87.065963	81.950825
2663.0	83.141839	90.503094	86.724072	90.203936	80.866889	92.833213	86.972335	81.946665
2662.0	83.04028	90.434834	86.627406	90.126232	80.730792	92.775559	86.873681	81.938558
2661.0	82.942962	90.362478	86.52847	90.046504	80.596934	92.717681	86.777143	81.925598
2660.0	82.85453	90.292305	86.432348	89.971054	80.473645	92.664989	86.688183	81.909556
2659.0	82.777825	90.229983	86.345359	89.905085	80.364803	92.620671	86.608611	81.894638
2658.0	82.713191	90.178398	86.273656	89.850492	80.270576	92.583989	86.537948	81.884364
2657.0	82.658448	90.138745	86.219981	89.806688	80.192579	92.553299	86.476395	81.878758
2656.0	82.61059	90.111021	86.18203	89.772008	80.134911	92.52888	86.425526	81.874089
2655.0	82.569108	90.093612	86.155382	89.744871	80.099707	92.512002	86.386745	81.865489
2654.0	82.53749	90.084717	86.137736	89.72556	80.084499	92.5027	86.360354	81.850784
2653.0	82.519058	90.084261	86.12885	89.716617	80.084703	92.499609	86.345688	81.831846
2652.0	82.511176	90.092743	86.127521	89.719542	80.096541	92.501148	86.341127	81.811713
2651.0	82.506735	90.10866	86.131706	89.73118	80.117043	92.506029	86.344394	81.790775
2650.0	82.502099	90.128634	86.141247	89.745177	80.143344	92.513156	86.353064	81.7663
2649.0	82.498946	90.149115	86.156381	89.756701	80.172721	92.521588	86.363115	81.734537
2648.0	82.495929	90.166006	86.172558	89.763592	80.201967	92.5303	86.366932	81.692156
2647.0	82.483742	90.174034	86.18083	89.763487	80.226748	92.537924	86.356516	81.637576
2646.0	82.453425	90.169688	86.175679	89.753181	80.243003	92.542974	86.331124	81.573834
2645.0	82.406218	90.154586	86.158999	89.731914	80.248401	92.543885	86.298249	81.509314
2644.0	82.349728	90.13331	86.133841	89.702694	80.240397	92.538297	86.26313	81.451956
2643.0	82.286622	90.107836	86.097732	89.668797	80.213452	92.52332	86.219853	81.401679
2642.0	82.212227	90.075885	86.04529	89.630048	80.160565	92.497843	86.156989	81.350778
2641.0	82.121089	90.033664	85.973788	89.582686	80.077339	92.463586	86.069789	81.292614
