ν,LD-Alanina No Magnetizada  Eppendorf,LD-Alanina Magnetizada  Eppendorf,LD-Alanina Irradiada No Magnetizada Eppendorf,LD-Alanina Irradiada Magnetizada Eppendorf,L-Alanina No Magnetizada  Eppendorf,L-Alanina Magnetizada Eppendorf,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina Irradiada  Magnetizada Eppendorf,D-Alanina No Magnetizada Eppendorf,D-Alanina Magnetizada Eppendorf,D-Alanina Irradiada No Magnetizada Eppendorf,D-Alanina Irradiada Magnetizada Eppendorf
1136.0,95.080923,95.67307,85.103719,84.876119,92.56311,95.072643,90.199787,89.102636,96.541729,96.56302,89.353285,94.402036
1135.0,95.354963,95.879187,85.705519,85.556951,92.960811,95.274076,90.598806,89.609276,96.707913,96.738576,89.807803,94.586304
1134.0,95.574674,96.04546,86.216283,86.14506,93.276003,95.43603,90.938296,90.047438,96.833776,96.880185,90.187647,94.747173
1133.0,95.741114,96.170141,86.633495,86.639007,93.529596,95.572887,91.228505,90.424139,96.933017,96.999948,90.508621,94.887543
1132.0,95.858064,96.259589,86.94438,87.027923,93.736114,95.692536,91.466662,90.732546,97.014471,97.098999,90.773684,95.006695
1131.0,95.927928,96.32274,87.139495,87.304874,93.897812,95.793414,91.645824,90.963008,97.076903,97.171035,90.974877,95.103471
1130.0,95.945962,96.364712,87.221995,87.473104,94.009246,95.864723,91.766649,91.117387,97.117132,97.211442,91.104824,95.179507
1129.0,95.896371,96.380655,87.192752,87.530592,94.055869,95.88548,91.833044,91.202308,97.134055,97.216467,91.157861,95.237456
1128.0,95.756423,96.354363,87.033317,87.457602,94.011086,95.828981,91.841099,91.212295,97.122829,97.176599,91.124414,95.276445
1127.0,95.504199,96.263137,86.707977,87.2206,93.845004,95.673536,91.777354,91.12539,97.069046,97.076086,90.99051,95.290049
1126.0,95.114449,96.081544,86.165855,86.768153,93.533463,95.403745,91.619641,90.905487,96.947667,96.895333,90.734326,95.266516
1125.0,94.542292,95.779333,85.327679,86.011262,93.048218,94.996098,91.330478,90.497297,96.725029,96.609008,90.313454,95.188041
1124.0,93.71595,95.319108,84.080965,84.821285,92.337415,94.408371,90.851769,89.82269,96.364143,96.184116,89.65939,95.029314
1123.0,92.543192,94.654922,82.296287,83.056331,91.315368,93.58481,90.102803,88.784543,95.825867,95.576038,88.683263,94.755588
1122.0,90.910901,93.7247,79.838162,80.584229,89.855533,92.459509,88.962317,87.260908,95.048878,94.706211,87.264421,94.31487
1121.0,88.684092,92.44591,76.573539,77.305805,87.780441,90.949256,87.236147,85.092825,93.912582,93.426072,85.215879,93.621261
1120.0,85.755632,90.744144,72.434376,73.233147,84.881781,88.964602,84.664801,82.117929,92.226421,91.515256,82.282519,92.544874
1119.0,82.161872,88.618225,67.534374,68.606104,81.013184,86.463176,81.029084,78.282058,89.792439,88.764156,78.232058,90.941961
1118.0,78.186717,86.197249,62.238648,63.92735,76.242437,83.52389,76.341787,73.776208,86.542979,85.135227,73.030963,88.748615
1117.0,74.362498,83.747146,57.124168,59.863335,70.983274,80.40127,71.026165,69.105461,82.694209,80.924264,67.02964,86.107002
1116.0,71.345294,81.621203,52.865587,57.077944,65.993057,77.520371,65.932611,65.016871,78.806421,76.796698,61.031298,83.424562
1115.0,69.684059,80.152619,50.053706,56.035725,62.135457,75.360635,62.060578,62.239494,75.630231,73.581065,56.085368,81.253747
1114.0,69.58106,79.519052,48.974969,56.818331,59.986679,74.248208,60.073735,61.140609,73.758163,71.872744,53.018066,80.015132
1113.0,70.831805,79.682057,49.518889,59.100275,59.6147,74.222692,60.01398,61.601811,73.351677,71.76496,52.06617,79.793222
1112.0,72.992533,80.453825,51.303565,62.32809,60.723793,75.098489,61.477603,63.242894,74.181138,72.944662,52.940422,80.390137
1111.0,75.596326,81.606554,53.871621,65.941568,62.932487,76.617109,63.989106,65.714922,75.867073,74.983313,55.154069,81.531059
1110.0,78.270911,82.93638,56.811304,69.503073,65.893749,78.535106,67.181065,68.771904,78.060044,77.517694,58.253556,82.998935
1109.0,80.767757,84.284869,59.810109,72.736127,69.266655,80.633453,70.738176,72.166537,80.474514,80.253272,61.850357,84.632784
1108.0,82.953461,85.547513,62.672029,75.511416,72.700807,82.716475,74.320377,75.587723,82.866344,82.924703,65.58316,86.280695
1107.0,84.786931,86.673039,65.295343,77.808378,75.895141,84.634241,77.605447,78.728714,85.043198,85.319608,69.129589,87.799071
1106.0,86.289765,87.649945,67.632151,79.671941,78.669476,86.306152,80.39323,81.395939,86.900393,87.333228,72.267899,89.094999
1105.0,87.516088,88.48833,69.669742,81.175952,80.972935,87.712546,82.638047,83.538796,88.422365,88.965479,74.909062,90.147419
1104.0,88.531027,89.208991,71.438565,82.4051,82.833732,88.863148,84.38798,85.198684,89.64147,90.259923,77.062257,90.981115
1103.0,89.398697,89.839344,73.011732,83.450849,84.314267,89.779982,85.723499,86.460994,90.602267,91.261996,78.784834,91.63242
1102.0,90.170004,90.406726,74.470436,84.394636,85.494548,90.500615,86.738786,87.433793,91.351362,92.021741,80.158108,92.137725
1101.0,90.87205,90.929841,75.858672,85.276527,86.458502,91.076681,87.529218,88.218913,91.934158,92.599974,81.272966,92.533298
1100.0,91.511829,91.416931,77.171323,86.088752,87.27856,91.562582,88.174187,88.885554,92.395947,93.061262,82.213784,92.852838
1099.0,92.092085,91.871244,78.380761,86.809592,88.011182,92.005964,88.736616,89.47724,92.789248,93.468925,83.051637,93.126319
1098.0,92.614176,92.290096,79.466775,87.435417,88.693286,92.43607,89.264056,90.027375,93.164201,93.873012,83.839426,93.378488
1097.0,93.069863,92.662599,80.423607,87.975561,89.332356,92.849949,89.770834,90.548177,93.536733,94.284292,84.595678,93.620777
1096.0,93.446882,92.978421,81.257404,88.435524,89.912703,93.220214,90.233337,91.021707,93.881197,94.669853,85.3018,93.847486
1095.0,93.751461,93.243073,81.989257,88.823021,90.424985,93.529837,90.626962,91.428196,94.172372,94.993694,85.932928,94.048264
1094.0,94.013536,93.477894,82.650997,89.15853,90.880848,93.792779,90.961002,91.775236,94.422197,95.25635,86.48925,94.223407
1093.0,94.26047,93.701739,83.265017,89.462462,91.292046,94.031551,91.261375,92.081411,94.658507,95.48249,86.987718,94.380673
1092.0,94.495992,93.918742,83.832933,89.740193,91.653971,94.24861,91.535367,92.347825,94.884479,95.685133,87.437163,94.521657
1091.0,94.712177,94.124201,84.35042,89.992691,91.96448,94.435858,91.777077,92.57051,95.083348,95.862856,87.840973,94.642165
1090.0,94.90877,94.312766,84.823658,90.230865,92.241357,94.599276,91.993446,92.76646,95.251303,96.019084,88.213084,94.744973
1089.0,95.089738,94.479087,85.262943,90.464839,92.503016,94.753135,92.197871,92.959717,95.400309,96.16035,88.568642,94.841611
1088.0,95.25225,94.621497,85.670732,90.68842,92.746361,94.897588,92.387193,93.150852,95.535809,96.283873,88.904687,94.939796
1087.0,95.392389,94.749146,86.046373,90.888297,92.96043,95.022584,92.549888,93.324035,95.654874,96.388008,89.208581,95.036271
1086.0,95.515112,94.875026,86.393885,91.061902,93.147419,95.129584,92.690097,93.475508,95.760483,96.486581,89.479268,95.123192
1085.0,95.629197,94.997992,86.716367,91.216114,93.314435,95.231133,92.821921,93.61357,95.857525,96.592694,89.723958,95.196301
1084.0,95.739845,95.10379,87.012453,91.357252,93.461246,95.332691,92.947824,93.740222,95.942733,96.697836,89.943149,95.256771
1083.0,95.852981,95.189305,87.286353,91.49191,93.594399,95.432146,93.063039,93.854722,96.01881,96.787619,90.137117,95.310119
1082.0,95.975897,95.27316,87.550039,91.62751,93.736532,95.533726,93.172072,93.966079,96.107991,96.868314,90.318032,95.363208
1081.0,96.105262,95.374349,87.807234,91.763039,93.900874,95.64505,93.280606,94.081511,96.227117,96.955205,90.497569,95.41851
1080.0,96.225953,95.491432,88.048128,91.889729,94.069891,95.76174,93.380968,94.191795,96.356683,97.042879,90.671741,95.472609
1079.0,96.331252,95.610551,88.268842,92.007594,94.217683,95.87001,93.465941,94.286613,96.459876,97.111159,90.834388,95.523021
1078.0,96.433181,95.723384,88.481693,92.127708,94.34079,95.964295,93.546556,94.373348,96.528929,97.156889,90.993361,95.572893
1077.0,96.543326,95.828927,88.695426,92.251142,94.45127,96.051007,93.63535,94.462093,96.589784,97.199433,91.154873,95.62502
1076.0,96.655969,95.928112,88.90033,92.362374,94.557168,96.138193,93.722874,94.545017,96.665239,97.25847,91.305322,95.675519
1075.0,96.761368,96.026412,89.085851,92.453307,94.669427,96.232415,93.792593,94.610925,96.757649,97.34353,91.430091,95.718729
1074.0,96.863163,96.132737,89.258994,92.53709,94.808269,96.339073,93.848665,94.667716,96.864158,97.45736,91.538605,95.754911
1073.0,96.969451,96.246754,89.431656,92.627181,94.977261,96.452481,93.906896,94.729933,96.982265,97.589385,91.649313,95.788162
1072.0,97.077474,96.355476,89.602694,92.719535,95.14472,96.552372,93.968492,94.79644,97.097731,97.711659,91.762022,95.820341
1071.0,97.179766,96.449195,89.76566,92.806637,95.274501,96.625309,94.024793,94.859489,97.189241,97.801308,91.866728,95.851611
1070.0,97.275443,96.531467,89.921859,92.891789,95.365591,96.684679,94.078052,94.921945,97.25052,97.864329,91.967093,95.882836
1069.0,97.363764,96.607511,90.073403,92.977108,95.44268,96.75526,94.135316,94.985923,97.293604,97.921957,92.071856,95.912978
1068.0,97.437681,96.675456,90.215662,93.054078,95.521727,96.843598,94.190424,95.038931,97.33143,97.980931,92.174074,95.938731
1067.0,97.496523,96.737057,90.34837,93.119289,95.605321,96.936985,94.233333,95.072213,97.372108,98.033518,92.262445,95.961097
1066.0,97.554105,96.802645,90.481262,93.183871,95.695826,97.023283,94.269154,95.099115,97.424765,98.076773,92.343343,95.98705
1065.0,97.620537,96.874194,90.617015,93.25429,95.788652,97.09525,94.308164,95.134809,97.491439,98.112399,92.428639,96.019719
1064.0,97.686128,96.937054,90.742031,93.319202,95.864495,97.142856,94.346256,95.172468,97.555813,98.136341,92.511472,96.052244
1063.0,97.736721,96.981627,90.846027,93.368266,95.91148,97.161958,94.375149,95.200496,97.598699,98.148298,92.577428,96.076474
1062.0,97.774868,97.021389,90.937465,93.409071,95.945685,97.169291,94.402063,95.227683,97.623759,98.163668,92.631042,96.092568
1061.0,97.812264,97.075859,91.028171,93.452803,95.991418,97.192638,94.43874,95.268094,97.652193,98.197703,92.688681,96.105348
1060.0,97.851492,97.146811,91.1167,93.497625,96.054099,97.24678,94.480341,95.315139,97.695838,98.24652,92.753334,96.117282
1059.0,97.889537,97.224563,91.198246,93.537831,96.129402,97.329048,94.515221,95.354114,97.751568,98.300273,92.81758,96.130319
1058.0,97.929917,97.305852,91.276073,93.574343,96.220907,97.430544,94.545893,95.387446,97.815932,98.362285,92.882186,96.147937
1057.0,97.976613,97.389453,91.351163,93.60506,96.326855,97.537213,94.580109,95.424144,97.88578,98.434858,92.950397,96.16931
1056.0,98.023587,97.463845,91.41515,93.620735,96.426088,97.627549,94.61143,95.457021,97.947974,98.499461,93.01324,96.187746
1055.0,98.063909,97.517433,91.46525,93.622018,96.501924,97.688592,94.63025,95.474792,97.98868,98.536373,93.062157,96.2009
1054.0,98.102435,97.556635,91.511536,93.624646,96.567565,97.733442,94.645336,95.485988,98.013326,98.555946,93.107457,96.216216
1053.0,98.147152,97.599369,91.557904,93.63543,96.644787,97.788651,94.672143,95.50652,98.041706,98.585617,93.163009,96.240128
1052.0,98.196237,97.655727,91.591943,93.639261,96.731476,97.867052,94.706361,95.532551,98.086207,98.633564,93.2223,96.268852
1051.0,98.248434,97.729722,91.606707,93.622962,96.81736,97.967089,94.731665,95.550537,98.152502,98.693664,93.27298,96.296944
1050.0,98.318839,97.833429,91.614128,93.593825,96.917803,98.092231,94.747782,95.564785,98.256709,98.78073,93.323722,96.326489
1049.0,98.427817,97.980472,91.622047,93.560137,97.060114,98.250932,94.76765,95.588127,98.417882,98.926216,93.389302,96.358738
1048.0,98.579818,98.168683,91.619197,93.514857,97.248668,98.441902,94.794132,95.615602,98.633625,99.137514,93.461487,96.386377
1047.0,98.766449,98.385509,91.598008,93.454215,97.473484,98.660237,94.82187,95.633985,98.884057,99.391363,93.52292,96.404578
1046.0,98.98271,98.62667,91.56956,93.390629,97.737623,98.914057,94.851806,95.645506,99.158561,99.667562,93.575514,96.419785
1045.0,99.227237,98.894731,91.541917,93.332916,98.045443,99.215402,94.883175,95.658123,99.459812,99.962534,93.628233,96.437411
1044.0,99.49197,99.182895,91.506301,93.274001,98.376325,99.556474,94.903651,95.665903,99.783686,100.270387,93.673173,96.451499
1043.0,99.760913,99.473346,91.458366,93.209883,98.697918,99.909275,94.908239,95.662283,100.112194,100.575432,93.701965,96.45828
1042.0,100.013616,99.749291,91.41033,93.149619,98.99652,100.245118,94.916118,95.660129,100.42412,100.865409,93.731599,96.470712
1041.0,100.222861,99.996953,91.362765,93.09065,99.269813,100.541132,94.946508,95.674027,100.698019,101.132182,93.783219,96.504641
1040.0,100.35683,100.197417,91.279423,92.999154,99.500351,100.775179,94.98757,95.691728,100.910828,101.358949,93.844459,96.554808
1039.0,100.392324,100.327905,91.105264,92.827163,99.664556,100.935327,95.011188,95.686707,101.052969,101.52622,93.882984,96.59815
1038.0,100.318046,100.369449,90.793015,92.533127,99.759482,101.031181,95.009309,95.651804,101.1405,101.63004,93.890693,96.619151
1037.0,100.115493,100.302925,90.293392,92.072201,99.793279,101.075823,94.993292,95.598645,101.192739,101.676435,93.885048,96.620955
1036.0,99.743322,100.100183,89.532119,91.381534,99.759114,101.061121,94.967271,95.532252,101.204118,101.663462,93.87319,96.614506
1035.0,99.145937,99.727907,88.419531,90.39167,99.646221,100.971473,94.927287,95.448996,101.158368,101.589737,93.845785,96.608785
1034.0,98.272874,99.158154,86.892267,89.051165,99.464554,100.81476,94.878055,95.350769,101.06086,101.472566,93.801071,96.609031
1033.0,97.104728,98.377985,84.966327,87.354303,99.228612,100.614338,94.823506,95.236228,100.931421,101.331837,93.742183,96.611724
1032.0,95.699495,97.413123,82.788259,85.384979,98.928401,100.373851,94.745433,95.082726,100.772299,101.160284,93.651464,96.601843
1031.0,94.222149,96.355996,80.634262,83.34178,98.544621,100.073548,94.615623,94.857854,100.568991,100.932023,93.496558,96.565539
1030.0,92.88645,95.347106,78.803923,81.476524,98.077478,99.697605,94.423011,94.542051,100.315576,100.633351,93.259655,96.50327
1029.0,91.842027,94.5065,77.484139,79.985577,97.528262,99.240114,94.1628,94.117945,100.011121,100.261191,92.929901,96.418928
1028.0,91.133954,93.891648,76.726156,78.976451,96.863476,98.683086,93.801925,93.542699,99.633732,99.798112,92.466103,96.298058
1027.0,90.756641,93.5191,76.519607,78.509063,96.021611,97.986954,93.27453,92.747487,99.139736,99.210279,91.790019,96.106533
1026.0,90.687085,93.390729,76.812923,78.587068,94.930469,97.09918,92.494227,91.648798,98.475891,98.45377,90.801483,95.801435
1025.0,90.836907,93.47063,77.437474,79.068587,93.48228,95.956603,91.33776,90.138621,97.562275,97.451362,89.362681,95.323206
1024.0,91.003028,93.645846,78.055351,79.613565,91.529202,94.498143,89.64365,88.096863,96.283671,96.085009,87.296149,94.586302
1023.0,90.901969,93.733118,78.229273,79.759195,88.98861,92.719659,87.311505,85.483878,94.565043,94.277701,84.49762,93.521337
1022.0,90.260856,93.534482,77.568827,79.074904,85.980783,90.728375,84.448154,82.445971,92.486764,92.111286,81.108499,92.156989
1021.0,88.895191,92.896981,75.848606,77.291311,82.813365,88.710506,81.374838,79.287471,90.287919,89.825204,77.529847,90.644454
1020.0,86.775151,91.760066,73.075836,74.378986,79.774078,86.807402,78.417683,76.277454,88.202354,87.644871,74.17667,89.161513
1019.0,84.101368,90.202578,69.5373,70.610559,76.903809,84.999329,75.638044,73.43245,86.260746,85.577018,71.153472,87.762568
1018.0,81.317024,88.459684,65.784297,66.56544,73.966047,83.111457,72.761544,70.477623,84.257335,83.375317,68.162788,86.322712
1017.0,78.98149,86.864164,62.502183,63.00465,70.684599,80.972238,69.429632,67.083485,81.956109,80.760942,64.79151,84.663092
1016.0,77.568298,85.73239,60.311409,60.63953,67.08183,78.616828,65.601326,63.229106,79.387376,77.749794,60.966026,82.77002
1015.0,77.304321,85.255473,59.578139,59.883651,63.623929,76.361206,61.758369,59.37831,76.971763,74.803049,57.181282,80.907332
1014.0,78.115382,85.441827,60.300144,60.705855,61.020843,74.663701,58.715116,56.286424,75.333922,72.636311,54.29719,79.50533
1013.0,79.696287,86.139172,62.144635,62.699814,59.841569,73.881217,57.186764,54.596413,74.944461,71.825523,53.075822,78.917987
1012.0,81.657559,87.119367,64.624799,65.323696,60.253528,74.111517,57.455831,54.553596,75.874147,72.522204,53.813154,79.246188
1011.0,83.66447,88.170974,67.290814,68.118198,62.01765,75.197858,59.310529,55.979085,77.804994,74.439814,56.253386,80.324864
1010.0,85.515104,89.157537,69.841366,70.793783,64.665098,76.845971,62.217044,58.431575,80.235867,77.052066,59.770116,81.840457
1009.0,87.13775,90.025608,72.140676,73.216428,67.718348,78.764161,65.595016,61.434965,82.719118,79.84641,63.686028,83.488935
1008.0,88.528091,90.772544,74.166174,75.352597,70.825682,80.740981,69.016486,64.634359,84.981161,82.47975,67.516423,85.07379
1007.0,89.693222,91.410808,75.938611,77.214043,73.773125,82.6421,72.23502,67.809548,86.910572,84.793765,71.009496,86.505937
1006.0,90.644814,91.955287,77.481061,78.823419,76.444701,84.383327,75.124851,70.816013,88.498362,86.755301,74.065807,87.757031
1005.0,91.412226,92.423599,78.81166,80.202719,78.790856,85.921456,77.636115,73.553072,89.785805,88.387068,76.668436,88.826076
1004.0,92.036031,92.830835,79.948876,81.374963,80.807854,87.250163,79.775089,75.968975,90.825461,89.72157,78.850559,89.727389
1003.0,92.550842,93.182569,80.915354,82.367984,82.524464,88.385713,81.579083,78.060791,91.662672,90.794602,80.669742,90.48309
1002.0,92.980436,93.477921,81.736331,83.211722,83.993637,89.351411,83.091288,79.855665,92.340186,91.659054,82.185017,91.116093
1001.0,93.341136,93.718667,82.432967,83.929753,85.271338,90.169498,84.353228,81.389493,92.902234,92.375967,83.448934,91.647481
1000.0,93.642855,93.912985,83.019843,84.537161,86.385415,90.85968,85.408471,82.697221,93.382305,92.983888,84.50929,92.0963
999.0,93.892366,94.072109,83.512952,85.049727,87.332996,91.442726,86.301858,83.814715,93.793638,93.492943,85.408331,92.478673
998.0,94.099452,94.204563,83.935635,85.490283,88.117058,91.942761,87.071893,84.780632,94.139286,93.912975,86.179365,92.807749
997.0,94.274993,94.312271,84.309466,85.880946,88.772467,92.379885,87.744418,85.629148,94.425987,94.268727,86.846888,93.09525
996.0,94.422911,94.393018,84.642355,86.232714,89.344398,92.760559,88.333127,86.380549,94.663893,94.579865,87.430103,93.351386
995.0,94.541247,94.448819,84.932136,86.54681,89.853912,93.082588,88.845233,87.042751,94.861652,94.845226,87.944702,93.582078
994.0,94.63157,94.490051,85.178793,86.822272,90.298884,93.350538,89.287345,87.622197,95.028626,95.059633,88.401214,93.787822
993.0,94.700553,94.528469,85.387533,87.058855,90.679852,93.579351,89.668572,88.130878,95.175303,95.233809,88.804379,93.967339
992.0,94.753218,94.568073,85.564318,87.257551,91.009939,93.782819,90.001025,88.584317,95.306091,95.386663,89.157607,94.122102
991.0,94.792539,94.605346,85.715176,87.422962,91.302675,93.967167,90.297512,88.99562,95.418063,95.527854,89.46837,94.256074
990.0,94.824655,94.635606,85.846501,87.562048,91.563023,94.136761,90.565986,89.369786,95.511459,95.657338,89.746414,94.371902
