ν	LD-Alanina Magnetizada Irradiada Petri	LD-Alanina Magnetizada  Eppendorf	LD-Alanina Irradiada Magnetizada Eppendorf	LD-Alanina  Magnetizada Petri	L-Alanina Magnetizada Petri	L-Alanina Magnetizada Irradiada Petri	L-Alanina Magnetizada Eppendorf	L-Alanina Irradiada  Magnetizada Eppendorf	D-Alanina Magnetizada Irradiada Petri	D-Alanina Magnetizada Eppendorf	D-Alanina Irradiada Magnetizada Eppendorf	D-Alanina  Magnetizada Petri
3171.0	93.332524	96.620753	92.377894	93.830472	76.123209	93.785647	94.816456	91.521763	94.215479	95.388148	96.527485	84.501986
3170.0	93.258667	96.593136	92.293719	93.768484	75.775144	93.707476	94.74588	91.399959	94.112148	95.328765	96.472491	84.293387
3169.0	93.187898	96.561847	92.212985	93.704593	75.446265	93.6354	94.676966	91.284232	94.009644	95.277488	96.426504	84.102043
3168.0	93.127312	96.533126	92.13556	93.643643	75.142512	93.571078	94.617954	91.175086	93.920296	95.234001	96.389479	83.933212
3167.0	93.078411	96.512545	92.059863	93.588097	74.861569	93.516242	94.570953	91.071329	93.851262	95.193645	96.357896	83.78673
3166.0	93.03311	96.498352	91.984454	93.532807	74.59397	93.466249	94.528272	90.970398	93.794038	95.150102	96.327726	83.654447
3165.0	92.980154	96.483745	91.909137	93.471181	74.332486	93.411552	94.480254	90.869668	93.730909	95.100275	96.296192	83.525935
3164.0	92.912737	96.463346	91.833894	93.402539	74.077876	93.344825	94.423403	90.767418	93.652223	95.045026	96.262283	83.396877
3163.0	92.830597	96.436002	91.757258	93.330596	73.83436	93.265107	94.359622	90.66238	93.564397	94.985451	96.226584	83.271182
3162.0	92.739603	96.403101	91.677301	93.257687	73.60305	93.176638	94.291103	90.553354	93.480944	94.920747	96.190298	83.155807
3161.0	92.650329	96.36629	91.594198	93.183457	73.382366	93.085386	94.218773	90.439937	93.408004	94.850617	96.153579	83.054388
3160.0	92.571772	96.326161	91.510087	93.106962	73.171793	92.995125	94.143521	90.323058	93.338487	94.777524	96.114555	82.96443
3159.0	92.503081	96.282184	91.426282	93.027336	72.971596	92.905069	94.065964	90.204476	93.258285	94.704687	96.070767	82.879304
3158.0	92.434551	96.235052	91.342567	92.944494	72.780706	92.81268	93.986171	90.086184	93.15869	94.633019	96.022352	82.794509
3157.0	92.359443	96.189638	91.259528	92.861854	72.598716	92.719531	93.905714	89.969629	93.04501	94.561669	95.973343	82.713591
3156.0	92.281804	96.152892	91.17894	92.785952	72.429399	92.631154	93.827986	89.853889	92.932792	94.490194	95.928318	82.646293
3155.0	92.209488	96.126208	91.100158	92.719446	72.278835	92.54857	93.753412	89.734693	92.833659	94.417832	95.887243	82.598801
3154.0	92.142126	96.101307	91.01782	92.655361	72.149395	92.46327	93.675912	89.607074	92.745063	94.341391	95.844736	82.56729
3153.0	92.070209	96.066959	90.925306	92.582067	72.037663	92.365317	93.588272	89.469625	92.655158	94.257032	95.795369	82.543457
3152.0	91.985464	96.019987	90.820369	92.494654	71.938786	92.255421	93.49126	89.325162	92.555941	94.165277	95.738982	82.52466
3151.0	91.888684	95.967363	90.706443	92.399015	71.851109	92.144394	93.393927	89.17744	92.448526	94.072304	95.680032	82.514829
3150.0	91.787011	95.917268	90.588825	92.304204	71.775859	92.040308	93.303939	89.028792	92.33694	93.98465	95.622696	82.516146
3149.0	91.686157	95.87071	90.470325	92.213034	71.714061	91.940372	93.220435	88.88051	92.222134	93.903371	95.567891	82.524901
3148.0	91.586398	95.823292	90.350133	92.121289	71.665778	91.836781	93.137428	88.732969	92.104204	93.824503	95.514204	82.537528
3147.0	91.484878	95.773243	90.225863	92.024512	71.632614	91.727002	93.051465	88.584723	91.986769	93.744511	95.459704	82.557198
3146.0	91.380418	95.724851	90.096152	91.923402	71.61968	91.615888	92.964065	88.433563	91.875211	93.663609	95.402601	82.591104
3145.0	91.27524	95.683064	89.961174	91.821814	71.633266	91.509768	92.878463	88.279626	91.770906	93.583419	95.341876	82.642405
3144.0	91.171363	95.645817	89.82118	91.72024	71.675437	91.411098	92.79605	88.126431	91.669426	93.502779	95.278461	82.707313
3143.0	91.065903	95.603495	89.675802	91.613098	71.741354	91.317941	92.71522	87.978225	91.56498	93.417629	95.215246	82.779871
3142.0	90.951724	95.546995	89.525272	91.493729	71.82306	91.226028	92.632222	87.836704	91.455782	93.325392	95.15506	82.857768
3141.0	90.823564	95.475923	89.370574	91.361132	71.916044	91.130692	92.543717	87.69941	91.344698	93.228376	95.098379	82.943444
3140.0	90.682726	95.398142	89.210946	91.219945	72.021311	91.028242	92.449745	87.559807	91.234967	93.131801	95.042918	83.040711
3139.0	90.535637	95.321828	89.042577	91.074249	72.141145	90.916751	92.353827	87.410035	91.125848	93.038558	94.985272	83.150381
3138.0	90.388803	95.249363	88.861824	90.923926	72.274266	90.79611	92.259274	87.246279	91.013149	92.946648	94.923241	83.268335
3137.0	90.244809	95.178746	88.668941	90.767842	72.416232	90.667922	92.165941	87.0717	90.894359	92.851934	94.857086	83.387988
3136.0	90.101214	95.108512	88.467041	90.608149	72.564327	90.535997	92.071468	86.892633	90.772474	92.752908	94.788852	83.505627
3135.0	89.952595	95.039194	88.258814	90.449299	72.721082	90.406378	91.974944	86.712942	90.653579	92.652338	94.720745	83.623353
3134.0	89.795079	94.970456	88.046497	90.293234	72.892157	90.284594	91.877623	86.533988	90.540321	92.553923	94.654309	83.745947
3133.0	89.629392	94.898596	87.833101	90.136494	73.08028	90.170597	91.779812	86.357686	90.428111	92.456982	94.590282	83.87494
3132.0	89.458426	94.81803	87.619535	89.971862	73.281557	90.056712	91.678645	86.184747	90.308012	92.355034	94.527618	84.006937
3131.0	89.282269	94.725702	87.400731	89.793167	73.488674	89.933256	91.570398	86.010174	90.173711	92.241507	94.462386	84.138041
3130.0	89.097926	94.624376	87.168618	89.600073	73.697885	89.79767	91.454879	85.825561	90.026529	92.117673	94.38946	84.268467
3129.0	88.904212	94.521338	86.920007	89.398842	73.911493	89.656748	91.336339	85.627595	89.874379	91.993131	94.306882	84.401371
3128.0	88.704413	94.422958	86.659116	89.197321	74.132523	89.51869	91.219288	85.420887	89.725637	91.876469	94.218154	84.537664
3127.0	88.502939	94.329929	86.392233	88.998354	74.358234	89.384472	91.103648	85.211181	89.583079	91.766155	94.129266	84.673665
3126.0	88.300846	94.237753	86.122949	88.798309	74.580787	89.248474	90.984611	84.999125	89.442629	91.652411	94.043785	84.804529
3125.0	88.095128	94.140909	85.852875	88.590997	74.793795	89.10538	90.857172	84.782052	89.296709	91.526973	93.961293	84.928786
3124.0	87.880795	94.035471	85.582912	88.37139	74.99617	88.953189	90.720145	84.557978	89.13823	91.388337	93.87924	85.048207
3123.0	87.653858	93.919397	85.311439	88.137415	75.189915	88.790762	90.576119	84.324974	88.963247	91.238447	93.794427	85.164013
3122.0	87.415328	93.793991	85.033827	87.892656	75.377314	88.617234	90.429078	84.079439	88.773202	91.078974	93.703183	85.275361
3121.0	87.173437	93.665803	84.746228	87.647703	75.561795	88.4349	90.282566	83.818417	88.575472	90.912737	93.602511	85.38216
3120.0	86.938961	93.543456	84.448694	87.413677	75.748734	88.248589	90.138011	83.542642	88.378836	90.745066	93.492169	85.487308
3119.0	86.715897	93.429762	84.143406	87.191183	75.941823	88.059925	89.992183	83.254977	88.185874	90.579811	93.374634	85.59413
3118.0	86.497527	93.318446	83.831592	86.968258	76.138309	87.865087	89.836716	82.95614	87.990762	90.414487	93.252274	85.702107
3117.0	86.272605	93.201002	83.513842	86.732156	76.330013	87.660401	89.663253	82.643184	87.786171	90.241694	93.125006	85.807056
3116.0	86.034341	93.075969	83.192309	86.481361	76.51036	87.447261	89.471039	82.312083	87.570828	90.055328	92.991105	85.90607
3115.0	85.783428	92.949417	82.870961	86.224067	76.680048	87.228724	89.26858	81.962089	87.347941	89.854424	92.849691	86.000986
3114.0	85.525708	92.827236	82.553822	85.968184	76.845719	87.004035	89.066649	81.598747	87.117602	89.642031	92.701935	86.096019
3113.0	85.26938	92.709461	82.243213	85.716911	77.014108	86.770722	88.869991	81.23198	86.874882	89.422209	92.550078	86.192881
3112.0	85.022277	92.592217	81.939006	85.471768	77.187729	86.530953	88.675867	80.868678	86.616681	89.197702	92.395682	86.28945
3111.0	84.787969	92.472956	81.639393	85.234132	77.364687	86.291253	88.478767	80.506753	86.347568	88.968518	92.238909	86.383182
3110.0	84.563367	92.352726	81.342761	85.002728	77.540702	86.054946	88.274779	80.138405	86.076393	88.732259	92.07945	86.474483
3109.0	84.34111	92.234253	81.048188	84.773616	77.710981	85.817993	88.062638	79.759184	85.808253	88.486848	91.91799	86.565741
3108.0	84.11506	92.11886	80.753559	84.544667	77.87173	85.573807	87.843831	79.371604	85.54192	88.233685	91.756258	86.657597
3107.0	83.884256	92.005479	80.455156	84.317815	78.021769	85.320363	87.62303	78.980455	85.274659	87.978289	91.595313	86.747512
3106.0	83.652698	91.892722	80.151564	84.095189	78.163375	85.061412	87.406577	78.588343	85.006963	87.727886	91.434173	86.832521
3105.0	83.425314	91.781126	79.847136	83.874642	78.300421	84.802535	87.198373	78.196922	84.741347	87.487611	91.27084	86.911817
3104.0	83.202877	91.672188	79.548643	83.65133	78.434367	84.547836	86.997113	77.809039	84.478085	87.257328	91.104731	86.985235
3103.0	82.980577	91.565541	79.258303	83.423512	78.561886	84.299339	86.798166	77.427355	84.214251	87.031376	90.937801	87.050345
3102.0	82.752814	91.458754	78.972146	83.195133	78.676991	84.057118	86.597573	77.052538	83.947082	86.802437	90.773313	87.103743
3101.0	82.519498	91.350089	78.684872	82.971647	78.775643	83.819227	86.393576	76.683984	83.677141	86.566926	90.613706	87.145915
3100.0	82.285951	91.238961	78.393714	82.75346	78.857862	83.582445	86.185602	76.320728	83.407863	86.32661	90.459212	87.182474
3099.0	82.056384	91.122842	78.09753	82.534518	78.9258	83.344254	85.974272	75.960979	83.143116	86.085253	90.307857	87.218786
3098.0	81.829571	90.996871	77.79548	82.307894	78.980914	83.104644	85.762856	75.602866	82.885688	85.845152	90.156889	87.25429
3097.0	81.601805	90.859761	77.48819	82.07254	79.023555	82.866428	85.556752	75.246752	82.636824	85.60761	90.00502	87.283611
3096.0	81.372333	90.71903	77.178286	81.834394	79.054621	82.633925	85.359933	74.895405	82.395838	85.375255	89.853648	87.302847
3095.0	81.144245	90.586886	76.868254	81.601072	79.076803	82.410637	85.172117	74.551411	82.160524	85.15202	89.705597	87.313403
3094.0	80.920563	90.469791	76.55865	81.375345	79.093643	82.196869	84.989828	74.215925	81.928907	84.940443	89.562584	87.31947
3093.0	80.700732	90.363531	76.248819	81.153063	79.107104	81.989021	84.809745	73.889762	81.70065	84.739403	89.424247	87.323177
3092.0	80.481464	90.25875	75.938256	80.927212	79.116093	81.782316	84.631219	73.573215	81.476845	84.544657	89.289579	87.323469
3091.0	80.261139	90.149815	75.627185	80.695237	79.11789	81.576066	84.457001	73.264471	81.259391	84.351957	89.158661	87.31946
3090.0	80.042924	90.037939	75.317116	80.463169	79.111559	81.376375	84.291836	72.960861	81.050743	84.160483	89.032711	87.313192
3089.0	79.832024	89.927218	75.010946	80.241292	79.099695	81.191758	84.138509	72.662645	80.85251	83.973461	88.912743	87.307362
3088.0	79.629293	89.81929	74.711326	80.034665	79.086249	81.024846	83.994038	72.373421	80.663068	83.795184	88.798437	87.300629
3087.0	79.429701	89.712068	74.419179	79.839045	79.072458	80.869061	83.85103	72.095888	80.477946	83.627731	88.688104	87.287608
3086.0	79.229298	89.603121	74.134982	79.647534	79.05501	80.714357	83.704377	71.828907	80.294408	83.470868	88.579668	87.265358
3085.0	79.032243	89.493653	73.86102	79.459699	79.028353	80.555765	83.556125	71.5695	80.114965	83.324104	88.472343	87.238372
3084.0	78.84807	89.388764	73.600826	79.281902	78.989422	80.396191	83.412885	71.316091	79.944886	83.187373	88.36796	87.214668
3083.0	78.682676	89.294037	73.356893	79.119977	78.941106	80.242774	83.279531	71.069178	79.787032	83.060351	88.270388	87.197213
3082.0	78.534541	89.212179	73.130378	78.974445	78.890958	80.102162	83.156445	70.830346	79.640508	82.942955	88.182666	87.180974
3081.0	78.399411	89.142642	72.922366	78.842716	78.844955	79.977952	83.041536	70.601088	79.503149	82.836454	88.104109	87.157903
3080.0	78.275864	89.083566	72.733799	78.723055	78.801589	79.869882	82.9329	70.381406	79.37313	82.742229	88.030615	87.122833
3079.0	78.166014	89.033788	72.564954	78.61562	78.752986	79.774458	82.829726	70.169629	79.248829	82.658995	87.9583	87.075599
3078.0	78.073279	88.993438	72.416986	78.521716	78.692382	79.686984	82.732126	69.96496	79.129904	82.582777	87.886892	87.021293
3077.0	78.000011	88.962877	72.293407	78.443346	78.619811	79.603428	82.640001	69.769874	79.018781	82.510168	87.819628	86.969038
3076.0	77.945453	88.941029	72.198086	78.382643	78.540427	79.52092	82.551215	69.588355	78.918744	82.440559	87.760437	86.926158
3075.0	77.905804	88.925334	72.132034	78.341188	78.459396	79.438155	82.461908	69.422119	78.829618	82.375305	87.711435	86.890785
3074.0	77.878011	88.914321	72.09358	78.320054	78.379699	79.356418	82.370661	69.270133	78.746909	82.316879	87.672104	86.852682
3073.0	77.86343	88.91	72.080939	78.319632	78.302535	79.279245	82.282406	69.131055	78.666303	82.269517	87.639765	86.803923
3072.0	77.865884	88.91661	72.092896	78.338542	78.226715	79.209989	82.206205	69.004019	78.588588	82.238337	87.611289	86.747157
3071.0	77.886444	88.936613	72.127661	78.373847	78.147812	79.150444	82.147944	68.887546	78.519793	82.225406	87.585703	86.691011
3070.0	77.922514	88.968522	72.182786	78.423842	78.060445	79.102119	82.105523	68.779873	78.466584	82.226887	87.565072	86.639487
3069.0	77.971985	89.008565	72.255908	78.489287	77.96241	79.066609	82.071072	68.680171	78.430657	82.235486	87.551714	86.588926
3068.0	78.035532	89.053656	72.34469	78.56967	77.856065	79.042892	82.037147	68.587691	78.406372	82.24607	87.544496	86.533983
3067.0	78.113777	89.102928	72.447129	78.659509	77.746136	79.026054	82.001078	68.500494	78.384457	82.258497	87.539224	86.473113
3066.0	78.204054	89.157205	72.563034	78.751528	77.637001	79.011104	81.964715	68.417381	78.359391	82.275264	87.533098	86.408209
3065.0	78.301121	89.216721	72.693569	78.843523	77.530863	78.997006	81.930903	68.340577	78.332978	82.297462	87.52747	86.341871
3064.0	78.400236	89.278585	72.837684	78.939466	77.426552	78.984976	81.900183	68.274057	78.310052	82.323829	87.525578	86.275884
3063.0	78.499497	89.337603	72.990711	79.043631	77.320904	78.974731	81.87103	68.219485	78.292313	82.353761	87.52892	86.210561
3062.0	78.60036	89.391718	73.148393	79.156244	77.213738	78.966042	81.843524	68.176012	78.278842	82.390348	87.536974	86.14509
3061.0	78.70587	89.446286	73.310531	79.275089	77.111337	78.963012	81.822122	68.143368	78.271523	82.439288	87.549314	86.079836
3060.0	78.81695	89.510141	73.478299	79.398054	77.022165	78.972127	81.813531	68.122588	78.275901	82.504073	87.566536	86.018208
3059.0	78.930297	89.586184	73.64925	79.522358	76.947925	78.994384	81.821044	68.113858	78.294887	82.582174	87.589402	85.964512
3058.0	79.040858	89.667552	73.817537	79.643437	76.880655	79.02228	81.841078	68.11605	78.323909	82.665916	87.618151	85.919551
3057.0	79.146076	89.744112	73.978394	79.757409	76.810318	79.046663	81.865526	68.128259	78.354861	82.747094	87.652327	85.879791
3056.0	79.246841	89.811211	74.130665	79.864946	76.734791	79.065374	81.887909	68.149806	78.384659	82.821976	87.690431	85.841299
3055.0	79.345187	89.870743	74.276295	79.971265	76.661124	79.083926	81.907609	68.179338	78.417997	82.893408	87.730234	85.803214
3054.0	79.442507	89.925762	74.419403	80.081167	76.5973	79.108961	81.928447	68.216306	78.460842	82.968004	87.770526	85.766856
3053.0	79.538939	89.977076	74.564229	80.193599	76.544318	79.142285	81.953691	68.26261	78.512221	83.049682	87.812404	85.733049
3052.0	79.632508	90.025063	74.710826	80.301486	76.497123	79.180293	81.983009	68.31965	78.563765	83.135402	87.857857	85.701759
3051.0	79.719782	90.072261	74.853496	80.398182	76.452451	79.218163	82.013868	68.38362	78.607906	83.218709	87.906982	85.673766
3050.0	79.799652	90.122435	74.986283	80.484438	76.413473	79.254912	82.044119	68.446696	78.645508	83.297456	87.957143	85.651311
3049.0	79.876172	90.177356	75.109698	80.567818	76.385228	79.294515	82.072243	68.503718	78.684206	83.375704	88.004645	85.636555
3048.0	79.955709	90.235356	75.229823	80.654872	76.366905	79.341309	82.09707	68.555873	78.729984	83.457228	88.046658	85.629784
3047.0	80.04154	90.293554	75.351293	80.745861	76.351638	79.394317	82.119787	68.607258	78.782495	83.539903	88.081891	85.62947
3046.0	80.13237	90.350989	75.473553	80.837822	76.334142	79.446964	82.145114	68.659739	78.83817	83.618009	88.11045	85.633684
3045.0	80.224286	90.408255	75.593296	80.929226	76.315544	79.491855	82.176751	68.711495	78.89392	83.686558	88.133433	85.64053
3044.0	80.311697	90.463511	75.707776	81.018501	76.299429	79.524543	82.210942	68.758593	78.94569	83.740652	88.152271	85.647036
3043.0	80.388319	90.510613	75.815815	81.100352	76.285557	79.543431	82.237832	68.797378	78.98668	83.774418	88.168276	85.648857
3042.0	80.451188	90.543615	75.917945	81.168398	76.269563	79.548926	82.250849	68.826782	79.011196	83.786389	88.18258	85.642669
3041.0	80.503505	90.563182	76.015916	81.222277	76.247426	79.544124	82.252462	68.84897	79.020039	83.785328	88.195572	85.628961
3040.0	80.550636	90.576579	76.110749	81.269589	76.218578	79.534678	82.249444	68.866906	79.019646	83.785322	88.205831	85.611475
3039.0	80.59428	90.591029	76.201674	81.320204	76.18603	79.526019	82.245481	68.881212	79.016304	83.793451	88.210568	85.594038
3038.0	80.634052	90.608924	76.288192	81.379693	76.155127	79.52017	82.240687	68.889948	79.013035	83.805119	88.208176	85.578985
3037.0	80.673369	90.629458	76.371961	81.446711	76.130721	79.514814	82.234979	68.890739	79.010501	83.81143	88.199903	85.568073
3036.0	80.718018	90.651697	76.45484	81.513868	76.113298	79.50458	82.227584	68.882262	79.007273	83.80722	88.188102	85.562196
3035.0	80.767917	90.673828	76.536406	81.571835	76.098282	79.483794	82.214581	68.864872	78.99913	83.791123	88.173674	85.558912
3034.0	80.815547	90.691697	76.615675	81.616067	76.080303	79.450455	82.191529	68.841285	78.981582	83.762867	88.156678	85.552326
3033.0	80.85526	90.701548	76.694027	81.650283	76.057405	79.409049	82.159326	68.815541	78.95456	83.724121	88.138731	85.537916
3032.0	80.89055	90.70444	76.773837	81.681805	76.03057	79.368435	82.124611	68.78957	78.922831	83.679673	88.12251	85.517183
3031.0	80.929515	90.706176	76.855123	81.714725	76.001377	79.33565	82.093822	68.76183	78.891303	83.634888	88.108416	85.496152
3030.0	80.976208	90.712639	76.93622	81.750309	75.971969	79.311703	82.0693	68.731163	78.861864	83.59327	88.093621	85.479822
3029.0	81.029021	90.726242	77.017155	81.791903	75.945327	79.293234	82.051398	68.700719	78.835219	83.558067	88.075559	85.469524
3028.0	81.084315	90.746235	77.099646	81.843425	75.922832	79.276493	82.040855	68.675523	78.812868	83.533212	88.055208	85.464872
3027.0	81.137912	90.770228	77.184185	81.902058	75.902131	79.258524	82.037016	68.656889	78.795173	83.519015	88.036028	85.465613
3026.0	81.18521	90.794946	77.269331	81.958032	75.879127	79.236259	82.035912	68.64154	78.778724	83.508395	88.020566	85.470556
3025.0	81.224212	90.817208	77.353339	82.004964	75.851201	79.207676	82.032654	68.625919	78.75784	83.491721	88.008992	85.475954
