ν,LD-Alanina No Magnetizada Irradiada Petri,LD-Alanina No Magnetizada  Eppendorf,LD-Alanina Irradiada No Magnetizada Eppendorf,LD-Alanina  No Magnetizada Petri,L-Alanina No Magnetizada Irradiada Petri,L-Alanina No Magnetizada  Eppendorf,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina  No Magnetizada Petri,D-Alanina No Magnetizada Irradiada Petri,D-Alanina No Magnetizada Eppendorf,D-Alanina Irradiada No Magnetizada Eppendorf,D-Alanina  No Magnetizada Petri
1435.0,99.497347,88.46408,76.67901,76.718671,74.817934,84.344776,82.749265,95.853428,83.2585,91.205621,80.456494,86.784495
1434.0,99.534503,88.715645,77.22371,77.245058,75.246504,84.584053,83.039845,95.919432,83.458628,91.324957,80.832801,86.970581
1433.0,99.567081,88.906844,77.653894,77.706205,75.558638,84.725136,83.220046,95.974808,83.565668,91.394654,81.078217,87.077335
1432.0,99.602928,89.040337,77.980597,78.07545,75.760835,84.762376,83.278145,96.020943,83.549485,91.416883,81.186101,87.078954
1431.0,99.641855,89.106937,78.185849,78.326286,75.836467,84.673192,83.203778,96.047711,83.386334,91.376596,81.135845,86.956392
1430.0,99.677613,89.119991,78.279053,78.476152,75.80248,84.47385,83.026607,96.05559,83.099834,91.277424,80.952537,86.741764
1429.0,99.705462,89.087591,78.274485,78.531953,75.671059,84.177159,82.766468,96.042883,82.703805,91.118068,80.665564,86.447759
1428.0,99.722934,88.986054,78.15412,78.467351,75.427343,83.765027,82.403902,95.99608,82.184388,90.880956,80.269434,86.041368
1427.0,99.731765,88.79301,77.900473,78.279453,75.065279,83.223329,81.916681,95.909568,81.537159,90.561092,79.751752,85.503628
1426.0,99.732999,88.504519,77.503048,77.975551,74.569725,82.529501,81.271057,95.787254,80.735951,90.148405,79.079287,84.820986
1425.0,99.722738,88.109633,76.925113,77.509637,73.875254,81.616385,80.394193,95.621086,79.699728,89.598897,78.169688,83.936641
1424.0,99.694325,87.600193,76.149426,76.830061,72.935195,80.441775,79.256695,95.390155,78.39992,88.878412,76.986742,82.817745
1423.0,99.643833,86.997274,75.229128,75.977214,71.799848,79.063389,77.930851,95.087652,76.943677,88.013415,75.610069,81.531661
1422.0,99.57199,86.300267,74.181582,74.99023,70.479173,77.491336,76.412569,94.713417,75.381165,86.998939,74.049151,80.092444
1421.0,99.476861,85.413048,72.863497,73.731186,68.759732,75.507733,74.44117,94.22644,73.505361,85.674597,72.050238,78.270424
1420.0,99.347126,84.188623,71.045697,71.942082,66.307976,72.788964,71.655766,93.557707,71.004192,83.795966,69.234923,75.734752
1419.0,99.173928,82.609259,68.708936,69.577059,63.085814,69.346315,68.076893,92.711864,67.898828,81.340534,65.598144,72.516319
1418.0,98.970998,80.835945,66.118162,66.907284,59.491465,65.629297,64.229836,91.795177,64.634612,78.617408,61.647904,69.105143
1417.0,98.751223,78.959955,63.429461,64.118151,55.838868,61.973321,60.491455,90.88177,61.521139,75.887951,57.767476,65.845749
1416.0,98.507104,76.933415,60.57013,61.152949,52.164696,58.408946,56.876954,89.977376,58.558008,73.198076,53.97542,62.74897
1415.0,98.227997,74.735692,57.498067,57.976975,48.525356,54.976802,53.414771,89.100852,55.742886,70.599807,50.295317,59.824223
1414.0,97.913667,72.434913,54.281813,54.687173,45.095037,51.835363,50.269095,88.308107,53.176333,68.236675,46.878332,57.202047
1413.0,97.579347,70.15841,51.053692,51.448341,42.093008,49.19834,47.666095,87.666503,51.009471,66.297744,43.938093,55.073944
1412.0,97.257438,68.100311,48.035752,48.494387,39.787508,47.3329,45.898627,87.242682,49.450519,65.010371,41.762539,53.678564
1411.0,96.98515,66.498653,45.523249,46.122005,38.438533,46.488387,45.250235,87.086055,48.706939,64.577127,40.643699,53.233255
1410.0,96.783308,65.516093,43.720103,44.544667,38.108766,46.711481,45.777059,87.192968,48.822868,65.025055,40.662898,53.769076
1409.0,96.655126,65.190244,42.677943,43.812244,38.660962,47.849227,47.298069,87.511013,49.68179,66.200856,41.680736,55.129339
1408.0,96.603692,65.513862,42.424567,43.911961,39.964868,49.745179,49.610858,87.988317,51.171848,67.92778,43.550283,57.137727
1407.0,96.638323,66.459401,42.995464,44.806684,41.949416,52.289155,52.561856,88.593079,53.215717,70.069525,46.170322,59.650711
1406.0,96.757032,67.921897,44.325362,46.360865,44.484515,55.316349,55.95088,89.29156,55.676732,72.472984,49.36842,62.490674
1405.0,96.937808,69.718931,46.239748,48.362497,47.350857,58.575961,59.494022,90.030987,58.349558,74.944126,52.869064,65.435035
1404.0,97.149038,71.648448,48.540766,50.628763,50.311052,61.785908,62.882495,90.742649,61.027365,77.282267,56.364644,68.264451
1403.0,97.361733,73.541677,51.037926,53.034336,53.172687,64.726391,65.889402,91.373045,63.555571,79.349346,59.609544,70.825614
1402.0,97.561928,75.323247,53.602089,55.503356,55.857038,67.345659,68.476254,91.919429,65.883909,81.137982,62.528465,73.093178
1401.0,97.753792,77.029188,56.244582,58.027847,58.428265,69.760126,70.774593,92.420054,68.07648,82.745863,65.229966,75.153744
1400.0,97.946506,78.71785,59.031822,60.613008,60.985227,72.098432,72.928,92.908955,70.21317,84.258419,67.850107,77.095108
1399.0,98.136615,80.344745,61.859824,63.151822,63.487132,74.328867,74.936125,93.378363,72.259553,85.651956,70.35988,78.902918
1398.0,98.310415,81.790262,64.470501,65.46537,65.776132,76.312121,76.696701,93.796326,74.105401,86.848154,72.60917,80.505088
1397.0,98.46198,83.019901,66.753545,67.495338,67.799841,78.014347,78.190033,94.154606,75.733663,87.841233,74.557538,81.898182
1396.0,98.596457,84.109947,68.822933,69.321494,69.652445,79.528272,79.503307,94.470733,77.22625,88.696493,76.303796,83.144605
1395.0,98.718046,85.126937,70.780661,71.00203,71.399501,80.913266,80.706526,94.756658,78.623924,89.45807,77.914198,84.278287
1394.0,98.823789,86.051753,72.562181,72.499599,72.98222,82.130407,81.784583,95.008477,79.875914,90.113093,79.344132,85.277484
1393.0,98.911549,86.831041,74.054793,73.765157,74.324726,83.134362,82.691039,95.220648,80.934889,90.640171,80.535183,86.114652
1392.0,98.983545,87.451663,75.247235,74.810276,75.440831,83.94448,83.415614,95.393495,81.820098,91.051642,81.499797,86.791198
1391.0,99.042189,87.940137,76.200229,75.676254,76.397165,84.612222,83.984783,95.531304,82.575744,91.384326,82.290531,87.333159
1390.0,99.088978,88.328926,76.969841,76.391878,77.249826,85.180948,84.439256,95.640254,83.232306,91.676555,82.956906,87.775262
1389.0,99.126612,88.635849,77.581792,76.96075,78.026578,85.674122,84.814366,95.727366,83.804127,91.946735,83.527856,88.144736
1388.0,99.157994,88.857702,78.027333,77.357266,78.725558,86.089454,85.127918,95.797163,84.289615,92.179763,84.002722,88.44802
1387.0,99.183474,88.973473,78.266271,77.533401,79.320996,86.408997,85.387012,95.848387,84.675113,92.34659,84.368306,88.675776
1386.0,99.198209,88.949981,78.237755,77.439468,79.785326,86.621426,85.59231,95.875345,84.949202,92.438653,84.623941,88.817617
1385.0,99.193717,88.749019,77.885486,77.047756,80.095777,86.716018,85.713352,95.871537,85.094249,92.462868,84.760078,88.852519
1384.0,99.166232,88.364547,77.229391,76.402628,80.199348,86.650097,85.675146,95.827996,85.057068,92.408526,84.720603,88.727386
1383.0,99.122573,87.884181,76.457911,75.695808,79.977137,86.340717,85.373213,95.730469,84.749769,92.235246,84.400336,88.362658
1382.0,99.079673,87.490976,75.904731,75.239574,79.268195,85.696491,84.697743,95.560811,84.097481,91.884796,83.679144,87.687536
1381.0,99.055118,87.351919,75.843147,75.27369,77.98653,84.681423,83.586078,95.305171,83.107151,91.311088,82.495183,86.691038
1380.0,99.057056,87.501078,76.296899,75.799558,76.295082,83.405413,82.137777,94.977402,81.928501,90.549305,80.96652,85.489698
1379.0,99.081111,87.83866,77.061445,76.613163,74.676483,82.167366,80.697883,94.639304,80.854171,89.772743,79.466505,84.352369
1378.0,99.113643,88.219215,77.872549,77.468369,73.693285,81.306148,79.688599,94.373497,80.168248,89.2082,78.439115,83.558205
1377.0,99.140816,88.54032,78.563115,78.215954,73.569176,80.925192,79.255605,94.216634,79.924399,88.935549,78.029245,83.158536
1376.0,99.157548,88.771642,79.101229,78.824319,74.055572,80.805968,79.145579,94.130772,79.907742,88.804514,77.95527,82.925449
1375.0,99.168337,88.931198,79.530138,79.314708,74.677953,80.594998,78.93812,94.040922,79.809921,88.560216,77.755531,82.543701
1374.0,99.179189,89.044595,79.892401,79.700468,75.051334,80.040785,78.343857,93.885762,79.418739,88.025948,77.117032,81.820773
1373.0,99.190542,89.109759,80.185396,79.970869,75.021617,79.064938,77.289412,93.634285,78.667951,87.162678,75.976343,80.715643
1372.0,99.197266,89.095341,80.369199,80.105078,74.582973,77.653623,75.769548,93.270592,77.548374,85.974267,74.349909,79.213024
1371.0,99.195576,88.965852,80.404174,80.077755,73.737888,75.758272,73.728832,92.779401,76.030254,84.422935,72.185981,77.249538
1370.0,99.181846,88.68497,80.257172,79.842408,72.454831,73.314073,71.102135,92.145208,74.076049,82.448372,69.404905,74.757438
1369.0,99.147632,88.197947,79.877308,79.322956,70.699503,70.314904,67.904009,91.362608,71.693039,80.037465,66.010063,71.741703
1368.0,99.084303,87.444834,79.205401,78.452496,68.482477,66.875665,64.28276,90.455015,68.977403,77.284887,62.160584,68.332909
1367.0,98.992301,86.40647,78.215506,77.229031,65.872393,63.215878,60.483215,89.487016,66.096754,74.380403,58.124556,64.765015
1366.0,98.879684,85.104235,76.906595,75.690598,62.932933,59.542098,56.718059,88.541078,63.192548,71.503999,54.120024,61.25581
1365.0,98.747789,83.5341,75.226443,73.817884,59.662128,55.9687,53.099647,87.678104,60.31571,68.749451,50.221844,57.925735
1364.0,98.581765,81.639666,73.042245,71.506657,56.076786,52.61153,49.759689,86.93533,57.508084,66.195653,46.47985,54.890707
1363.0,98.360763,79.391982,70.251008,68.682913,52.404049,49.738521,47.015272,86.355815,54.943423,64.040706,43.131149,52.40934
1362.0,98.078228,76.875739,66.92189,65.431995,49.07961,47.683783,45.255262,85.986575,52.888756,62.558402,40.569469,50.799864
1361.0,97.74157,74.232098,63.246045,61.947498,46.431585,46.547632,44.579267,85.832754,51.469987,61.862933,39.014412,50.150532
1360.0,97.354583,71.547033,59.374588,58.383117,44.483166,46.119255,44.713596,85.840418,50.590533,61.819138,38.35029,50.243541
1359.0,96.916956,68.862759,55.401994,54.828214,43.116329,46.111678,45.299236,85.937324,50.1017,62.202943,38.319244,50.775881
1358.0,96.441075,66.256728,51.446971,51.369654,42.280675,46.376424,46.150606,86.082683,49.954323,62.868113,38.737912,51.564958
1357.0,95.962815,63.86909,47.67579,48.118004,42.029945,46.943664,47.305957,86.285427,50.203454,63.789144,39.560906,52.596643
1356.0,95.535732,61.878131,44.286725,45.216245,42.445938,47.939322,48.920195,86.580719,50.931155,65.006524,40.837039,53.956141
1355.0,95.212899,60.460485,41.500036,42.852241,43.543601,49.453834,51.091069,86.986797,52.160694,66.531819,42.60715,55.707015
1354.0,95.026211,59.738226,39.511777,41.22073,45.211507,51.447565,53.741398,87.483308,53.808499,68.29035,44.810348,57.801624
1353.0,94.978039,59.742356,38.421096,40.446285,47.242482,53.76792,56.655888,88.028829,55.715289,70.153356,47.289381,60.0973
1352.0,95.05054,60.432738,38.221001,40.557244,49.435688,56.24667,59.613586,88.59004,57.730243,72.011963,49.881607,62.446352
1351.0,95.221262,61.731203,38.843112,41.505403,51.661119,58.759973,62.465864,89.147901,59.758669,73.806014,52.47866,64.750269
1350.0,95.463883,63.511772,40.165326,43.160234,53.840886,61.215922,65.124442,89.687141,61.745223,75.499648,55.0103,66.948402
1349.0,95.744027,65.589321,41.999579,45.305058,55.915868,63.536581,67.535894,90.195404,63.647893,77.064026,57.418637,69.0004
1348.0,96.026918,67.765362,44.136913,47.698301,57.851653,65.673093,69.683659,90.66822,65.439612,78.48602,59.668095,70.887439
1347.0,96.29155,69.893942,46.414348,50.152612,59.651524,67.622047,71.587833,91.109375,67.114774,79.775195,61.755482,72.614035
1346.0,96.534762,71.899452,48.725863,52.552526,61.337352,69.409804,73.284302,91.526623,68.677946,80.953079,63.694034,74.196293
1345.0,96.760766,73.748792,50.994692,54.82938,62.919421,71.059717,74.799063,91.926258,70.128161,82.035885,65.491323,75.647175
1344.0,96.969861,75.42832,53.172085,56.954955,64.393784,72.575963,76.139439,92.307328,71.457797,83.027744,67.146502,76.969879
1343.0,97.158428,76.946151,55.258373,58.949389,65.762906,73.958064,77.308398,92.662194,72.662817,83.92905,68.663502,78.164609
1342.0,97.327111,78.337024,57.298202,60.863116,67.045623,75.224068,78.327086,92.986966,73.748579,84.749221,70.062037,79.242382
1341.0,97.484141,79.646481,59.341123,62.73569,68.263554,76.408477,79.238956,93.289668,74.724394,85.506074,71.371969,80.230082
1340.0,97.638844,80.899998,61.399631,64.56786,69.423725,77.532109,80.087552,93.581927,75.595294,86.210365,72.614137,81.15711
1339.0,97.792975,82.087035,63.437859,66.329503,70.519585,78.583265,80.89209,93.86363,76.36272,86.856661,73.788283,82.037361
1338.0,97.940999,83.181281,65.40184,67.992034,71.547403,79.540944,81.649587,94.125181,77.031774,87.436443,74.885136,82.868965
1337.0,98.079089,84.171755,67.258069,69.548112,72.514093,80.40603,82.353684,94.363372,77.611454,87.954663,75.905772,83.647051
1336.0,98.210429,85.067538,68.999963,71.004157,73.429241,81.19636,83.000875,94.584484,78.106936,88.426422,76.860787,84.369403
1335.0,98.341406,85.883968,70.631129,72.367943,74.298659,81.926732,83.586796,94.794877,78.514339,88.865081,77.757458,85.035755
1334.0,98.475222,86.633436,72.153521,73.644841,75.125846,82.606752,84.108705,94.997377,78.819744,89.279314,78.596534,85.648323
1333.0,98.609507,87.322018,73.564945,74.836435,75.911181,83.245113,84.569235,95.194899,79.002189,89.673625,79.376425,86.209651
1332.0,98.738609,87.947637,74.860144,75.939092,76.648122,83.843076,84.972741,95.389947,79.051722,90.044793,80.093999,86.717291
1331.0,98.858427,88.504708,76.035554,76.946619,77.326743,84.389967,85.321561,95.580146,79.005181,90.382952,80.745218,87.165072
1330.0,98.969744,88.993478,77.09283,77.853965,77.942288,84.874047,85.618008,95.759903,78.966923,90.68164,81.329096,87.551228
1329.0,99.076761,89.41987,78.032543,78.655722,78.494736,85.29207,85.863742,95.926408,79.0755,90.943154,81.846669,87.87902
1328.0,99.181634,89.784799,78.845395,79.344684,78.980817,85.642337,86.054502,96.079061,79.428678,91.170826,82.293027,88.148009
1327.0,99.282105,90.080759,79.516467,79.916427,79.392766,85.91633,86.180833,96.214701,80.022734,91.361709,82.654965,88.351771
1326.0,99.374096,90.300479,80.035617,80.369776,79.722484,86.103417,86.235085,96.32938,80.752182,91.508615,82.917219,88.484365
1325.0,99.454986,90.440516,80.396936,80.695495,79.959073,86.196446,86.211506,96.423766,81.468275,91.603551,83.066349,88.540287
1324.0,99.522696,90.492409,80.59218,80.869483,80.084828,86.187153,86.09975,96.499721,82.046647,91.636287,83.09073,88.505329
1323.0,99.572954,90.43761,80.608835,80.863078,80.081026,86.061934,85.883932,96.552983,82.419633,91.594952,82.980602,88.359012
1322.0,99.600281,90.252167,80.426539,80.649355,79.933493,85.80246,85.546085,96.572767,82.567785,91.469446,82.72544,88.084276
1321.0,99.600652,89.907208,80.00544,80.187062,79.62412,85.382743,85.063935,96.545966,82.48882,91.247495,82.304776,87.663257
1320.0,99.571363,89.362809,79.28406,79.407375,79.121221,84.764442,84.406738,96.458862,82.170438,90.906202,81.684656,87.064497
1319.0,99.508942,88.570056,78.19673,78.231522,78.384765,83.901851,83.537284,96.298888,81.584727,90.413145,80.82722,86.245211
1318.0,99.408488,87.480945,76.685314,76.598248,77.370964,82.748648,82.409749,96.057884,80.694783,89.734518,79.694272,85.161556
1317.0,99.26362,86.048405,74.686347,74.465707,76.016689,81.247576,80.953065,95.728132,79.453747,88.831141,78.228166,83.760839
1316.0,99.066017,84.218654,72.122793,71.799645,74.221997,79.311896,79.057047,95.290569,77.799022,87.641373,76.331075,81.964523
1315.0,98.80635,81.939227,68.929531,68.579359,71.861956,76.829166,76.584769,94.711136,75.661543,86.074002,73.87287,79.6755
1314.0,98.477559,79.190893,65.097813,64.821061,68.833127,73.70178,73.415211,93.955903,72.998518,84.030009,70.732256,76.817447
1313.0,98.078931,76.029901,60.719215,60.611803,65.122169,69.912956,69.509377,93.015405,69.84085,81.452379,66.862184,73.387074
1312.0,97.620142,72.616738,56.017921,56.14954,60.865607,65.582977,64.974531,91.920221,66.32715,78.379894,62.352632,69.493437
1311.0,97.125716,69.205217,51.337439,51.749738,56.347168,60.967836,60.075662,90.738726,62.685097,74.965853,57.438949,65.354481
1310.0,96.637606,66.094683,47.06822,47.788795,51.921437,56.399415,55.181778,89.563659,59.166011,71.451076,52.444074,61.250505
1309.0,96.211669,63.584028,43.572348,44.628893,47.938601,52.234524,50.713157,88.500413,56.001006,68.13125,47.725482,57.486056
1308.0,95.903569,61.931838,41.133585,42.557398,44.716547,48.83754,47.117062,87.656162,53.404474,65.335417,43.662213,54.381062
1307.0,95.747064,61.282125,39.88345,41.703863,42.497468,46.523618,44.790636,87.11514,51.557122,63.36573,40.605002,52.226515
1306.0,95.739516,61.59046,39.729505,41.966708,41.367813,45.450319,43.938949,86.908164,50.543648,62.393687,38.764452,51.186864
1305.0,95.849615,62.64936,40.402632,43.062937,41.240236,45.571622,44.506751,87.007699,50.326344,62.408142,38.154266,51.247512
1304.0,96.036937,64.19711,41.606237,44.680025,41.928549,46.693986,46.241009,87.348494,50.78721,63.254135,38.639171,52.251648
1303.0,96.262909,65.997103,43.113232,46.576061,43.21484,48.542389,48.781145,87.847131,51.767176,64.692113,39.988591,53.95439
1302.0,96.493609,67.859915,44.763216,48.578131,44.869486,50.805479,51.732782,88.416194,53.08011,66.447665,41.905265,56.065828
1301.0,96.704441,69.658602,46.445259,50.563443,46.684453,53.206426,54.760261,88.984221,54.550755,68.280336,44.095205,58.320711
1300.0,96.884844,71.342102,48.10692,52.469384,48.524633,55.571632,57.661567,89.511173,56.065966,70.045676,46.356842,60.54817
1299.0,97.035869,72.914318,49.744749,54.290385,50.334306,57.829347,60.362226,89.985004,57.577077,71.695062,48.596923,62.67739
1298.0,97.16334,74.390424,51.364829,56.039711,52.094991,59.957644,62.855197,90.407826,59.059515,73.2264,50.778057,64.689846
1297.0,97.273024,75.774265,52.96211,57.718348,53.795688,61.951858,65.155131,90.787379,60.492793,74.645559,52.881033,66.580428
1296.0,97.368805,77.065342,54.532994,59.319258,55.435518,63.821699,67.281696,91.133812,61.872473,75.960595,54.903675,68.349384
1295.0,97.451844,78.26628,56.08019,60.840006,57.021391,65.581392,69.248871,91.45445,63.210024,77.183615,56.852948,70.001442
1294.0,97.521675,79.37766,57.596278,62.278575,58.54858,67.230912,71.057188,91.749637,64.510053,78.322949,58.722377,71.539562
1293.0,97.579508,80.395076,59.060437,63.627865,59.996515,68.757437,72.699887,92.016239,65.761115,79.376915,60.489752,72.962088
1292.0,97.629612,81.317268,60.45849,64.885057,61.34937,70.155956,74.176221,92.255194,66.95147,80.340233,62.137607,74.267126
1291.0,97.676864,82.153911,61.793546,66.060025,62.609467,71.438352,75.49688,92.473544,68.080442,81.215094,63.663614,75.457301
1290.0,97.724571,82.921468,63.072628,67.165851,63.786099,72.621086,76.679516,92.678895,69.150984,82.012902,65.072078,76.540345
1289.0,97.775429,83.632441,64.294675,68.205566,64.882263,73.712464,77.742241,92.873994,70.162315,82.74555,66.36791,77.527263
