ν,LD-Alanina No Magnetizada Irradiada Petri,LD-Alanina Magnetizada Irradiada Petri,LD-Alanina Irradiada No Magnetizada Eppendorf,LD-Alanina Irradiada Magnetizada Eppendorf,L-Alanina No Magnetizada Irradiada Petri,L-Alanina Magnetizada Irradiada Petri,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina Irradiada  Magnetizada Eppendorf,D-Alanina No Magnetizada Irradiada Petri,D-Alanina Magnetizada Irradiada Petri,D-Alanina Irradiada No Magnetizada Eppendorf,D-Alanina Irradiada Magnetizada Eppendorf
949.0,100.355758,90.10796,90.526193,91.44966,86.646943,91.59176,91.70755,91.357056,92.170022,94.009653,90.702071,94.995567
948.0,100.288434,90.177075,90.618858,91.520883,86.650994,91.555602,91.691403,91.36581,92.113346,93.951417,90.682758,95.002312
947.0,100.225458,90.24908,90.699353,91.578062,86.664296,91.528608,91.679166,91.373319,92.074212,93.90237,90.66221,95.004533
946.0,100.175992,90.323629,90.7687,91.622484,86.68244,91.515147,91.671555,91.377219,92.054411,93.874817,90.641152,94.999823
945.0,100.150748,90.395904,90.830787,91.661591,86.713463,91.519234,91.671606,91.382725,92.044701,93.877232,90.628861,94.992647
944.0,100.156502,90.458813,90.882328,91.695054,86.76375,91.54325,91.676091,91.391299,92.029878,93.904234,90.626558,94.98493
943.0,100.188571,90.516188,90.921317,91.719478,86.832516,91.586688,91.681189,91.401491,92.005951,93.942544,90.629002,94.975698
942.0,100.230998,90.584006,90.955776,91.737963,86.914558,91.64293,91.68971,91.415923,91.978754,93.982139,90.63571,94.967249
941.0,100.267382,90.669952,90.991868,91.754553,86.999371,91.699308,91.704289,91.438452,91.940733,94.018894,90.649719,94.965258
940.0,100.290757,90.759804,91.021243,91.76603,87.07191,91.744564,91.719846,91.467485,91.861891,94.050883,90.669258,94.97278
939.0,100.302385,90.832774,91.032141,91.76762,87.123469,91.77694,91.730802,91.49836,91.710885,94.077112,90.689159,94.988096
938.0,100.305422,90.883692,91.025821,91.759685,87.159672,91.802541,91.739117,91.527644,91.476157,94.098118,90.706384,95.007857
937.0,100.30406,90.921878,91.009802,91.741354,87.190517,91.825623,91.746473,91.548826,91.165173,94.11391,90.716579,95.028427
936.0,100.305557,90.954095,90.980627,91.70545,87.214944,91.842977,91.74447,91.549125,90.801953,94.121547,90.709619,95.044021
935.0,100.315517,90.975439,90.924296,91.646268,87.220719,91.846788,91.721618,91.517929,90.435675,94.115052,90.675759,95.047379
934.0,100.330003,90.969677,90.828128,91.562435,87.195496,91.828158,91.675136,91.454262,90.132503,94.084703,90.61181,95.034387
933.0,100.338142,90.911018,90.6816,91.443883,87.131654,91.776717,91.606491,91.359237,89.936474,94.016146,90.514411,95.00657
932.0,100.334293,90.772325,90.46985,91.265631,87.022782,91.680842,91.507994,91.224194,89.835608,93.895274,90.371258,94.967275
931.0,100.322293,90.53789,90.173175,91.002027,86.859009,91.529682,91.36014,91.029107,89.765019,93.715629,90.163475,94.914648
930.0,100.305781,90.198155,89.76387,90.634514,86.619927,91.310894,91.137243,90.744332,89.631928,93.474364,89.868617,94.837454
929.0,100.280739,89.722838,89.193972,90.133569,86.265049,91.003471,90.807216,90.326779,89.337207,93.15527,89.451975,94.716768
928.0,100.241283,89.050697,88.39659,89.445427,85.731955,90.57321,90.326894,89.720156,88.793599,92.716647,88.857509,94.530203
927.0,100.185821,88.120991,87.315276,88.515942,84.943763,89.97187,89.640226,88.864996,87.941779,92.094169,88.010993,94.251766
926.0,100.110864,86.912039,85.932143,87.328749,83.812443,89.134629,88.673832,87.702909,86.745567,91.209389,86.824727,93.845478
925.0,100.00456,85.441257,84.264727,85.916073,82.238519,87.982367,87.331095,86.172453,85.171592,89.979686,85.195864,93.260902
924.0,99.855822,83.737006,82.35071,84.346013,80.134563,86.445159,85.513278,84.230641,83.203099,88.342511,83.021482,92.44243
923.0,99.668263,81.827099,80.254544,82.718549,77.490173,84.507841,83.193562,81.924142,80.906878,86.300109,80.258747,91.358912
922.0,99.458055,79.765014,78.096801,81.178749,74.456395,82.259102,80.522208,79.473703,78.494027,83.96968,77.023626,90.051748
921.0,99.241983,77.682198,76.087341,79.929566,71.40562,79.928298,77.89537,77.29977,76.312728,81.619481,73.682632,88.684026
920.0,99.038538,75.825134,74.5302,79.212563,68.907876,77.8863,75.905575,75.931837,74.770115,79.660292,70.854641,87.54412
919.0,98.878287,74.511647,73.747662,79.224675,67.555773,76.557471,75.123474,75.791837,74.198851,78.536721,69.227757,86.949616
918.0,98.796917,73.994743,73.927003,80.001684,67.677923,76.238075,75.795461,76.955767,74.708005,78.524349,69.225357,87.07677
917.0,98.809697,74.338594,75.010383,81.374859,69.15879,76.945645,77.692993,79.092233,76.122236,79.578031,70.768597,87.852249
916.0,98.89816,75.412039,76.73348,83.054591,71.531256,78.429233,80.255119,81.650255,78.07557,81.368989,73.348085,89.010007
915.0,99.025094,76.974002,78.764764,84.764722,74.243445,80.316703,82.89493,84.137119,80.187945,83.468801,76.324541,90.253419
914.0,99.158979,78.764159,80.824328,86.322591,76.881381,82.277332,85.234038,86.281819,82.195331,85.531068,79.20881,91.384145
913.0,99.2847,80.560912,82.725394,87.639641,79.231256,84.106446,87.142492,88.019088,83.969456,87.367022,81.756034,92.325615
912.0,99.40052,82.211774,84.366325,88.691334,81.222396,85.717566,88.63995,89.384473,85.468697,88.917734,83.8975,93.075488
911.0,99.513061,83.644051,85.718475,89.500187,82.859556,87.093801,89.794748,90.440712,86.700995,90.195192,85.645458,93.659399
910.0,99.631407,84.853021,86.811296,90.121827,84.18965,88.250008,90.68178,91.256731,87.712884,91.240992,87.048149,94.111561
909.0,99.756741,85.868879,87.697617,90.614789,85.274739,89.212899,91.368474,91.8939,88.563404,92.099278,88.169664,94.465003
908.0,99.876117,86.725455,88.420375,91.015786,86.162434,90.009204,91.904414,92.391563,89.28635,92.800217,89.068263,94.744497
907.0,99.971382,87.451643,89.011133,91.344194,86.881376,90.662855,92.32382,92.775259,89.887922,93.364434,89.789533,94.968673
906.0,100.035676,88.073691,89.501691,91.615795,87.459698,91.198345,92.655585,93.073965,90.376032,93.816684,90.37534,95.153927
905.0,100.07788,88.609902,89.917027,91.841524,87.931725,91.638589,92.922515,93.315159,90.767294,94.18358,90.86243,95.309779
904.0,100.110714,89.067577,90.265495,92.025064,88.326695,91.999127,93.137104,93.510813,91.063713,94.481664,91.271857,95.435757
903.0,100.138045,89.454664,90.55344,92.173879,88.663488,92.291142,93.309531,93.665204,91.246661,94.720682,91.613806,95.530987
902.0,100.1542,89.788602,90.802162,92.303952,88.955254,92.529648,93.454659,93.791474,91.301234,94.916044,91.901795,95.603555
901.0,100.152408,90.085453,91.035509,92.425941,89.210128,92.731743,93.582261,93.906288,91.232983,95.085568,92.150684,95.66487
900.0,100.132596,90.348963,91.259424,92.538522,89.431966,92.907613,93.689516,94.014405,91.065201,95.235718,92.366261,95.720464
899.0,100.102626,90.580483,91.468659,92.64294,89.628776,93.05967,93.774282,94.112502,90.843081,95.362203,92.551471,95.772763
898.0,100.072508,90.791516,91.664566,92.74962,89.813089,93.189732,93.847418,94.201833,90.640026,95.462709,92.718242,95.82618
897.0,100.04687,90.995796,91.850965,92.860663,89.986445,93.302367,93.919936,94.283898,90.533116,95.540483,92.878283,95.88099
896.0,100.023946,91.196688,92.023381,92.961598,90.135951,93.403925,93.988373,94.351397,90.560617,95.600634,93.027976,95.928522
895.0,100.001999,91.392864,92.179328,93.042865,90.258001,93.503267,94.045982,94.39853,90.711358,95.653221,93.157492,95.962085
894.0,99.983626,91.587832,92.330158,93.115406,90.372062,93.608893,94.098714,94.434439,90.952497,95.713897,93.269695,95.98837
893.0,99.971501,91.782753,92.485641,93.191944,90.495939,93.718814,94.15548,94.472674,91.25206,95.788806,93.374618,96.018783
892.0,99.962288,91.968372,92.635956,93.266731,90.620826,93.817933,94.211489,94.513577,91.577018,95.863168,93.471412,96.053811
891.0,99.948399,92.136409,92.766706,93.328386,90.728996,93.893453,94.257139,94.550449,91.895954,95.917237,93.553504,96.08593
890.0,99.92581,92.291949,92.883295,93.380437,90.82434,93.950154,94.296558,94.585916,92.19828,95.950611,93.627651,96.11435
889.0,99.898319,92.443395,93.002172,93.434214,90.923992,94.003997,94.341739,94.627382,92.496606,95.979684,93.709897,96.145527
888.0,99.874516,92.58836,93.125258,93.491891,91.027962,94.065061,94.393612,94.671986,92.798356,96.015115,93.803874,96.179957
887.0,99.861399,92.721224,93.241106,93.550136,91.119396,94.133437,94.44334,94.710683,93.086057,96.053325,93.89802,96.209245
886.0,99.858977,92.845475,93.344583,93.60982,91.190856,94.205272,94.487193,94.743023,93.334869,96.086198,93.982352,96.22816
885.0,99.859738,92.965031,93.437142,93.668639,91.250634,94.272697,94.525893,94.774821,93.538832,96.108101,94.05415,96.241629
884.0,99.855864,93.072276,93.513335,93.714631,91.306901,94.322993,94.554085,94.805657,93.710502,96.11788,94.110516,96.257547
883.0,99.849548,93.160004,93.565555,93.740627,91.365497,94.35118,94.565601,94.831162,93.864373,96.125627,94.151161,96.278406
882.0,99.853798,93.23733,93.598762,93.755649,91.439507,94.373208,94.566859,94.85295,94.009407,96.152413,94.187044,96.30157
881.0,99.879106,93.317447,93.625125,93.770201,91.538851,94.415196,94.572336,94.874416,94.149966,96.210269,94.231422,96.323364
880.0,99.92074,93.396917,93.648712,93.781905,91.649922,94.487741,94.589167,94.892238,94.285912,96.286627,94.283435,96.342078
879.0,99.963294,93.464652,93.668242,93.786973,91.745307,94.578465,94.615892,94.903744,94.415717,96.360278,94.332747,96.359908
878.0,99.997068,93.525041,93.685667,93.790677,91.816108,94.66924,94.649913,94.91555,94.541675,96.426375,94.37627,96.380976
877.0,100.024816,93.592298,93.697258,93.792474,91.877623,94.751269,94.684938,94.932525,94.665179,96.491477,94.417127,96.404958
876.0,100.051279,93.663653,93.68723,93.777008,91.941867,94.821255,94.708774,94.946509,94.776302,96.550761,94.452882,96.425717
875.0,100.072202,93.715207,93.646916,93.736503,92.002491,94.871869,94.716992,94.949618,94.858307,96.588724,94.480029,96.439646
874.0,100.078034,93.724237,93.589357,93.686446,92.04962,94.892902,94.721931,94.949669,94.904836,96.599397,94.504325,96.451249
873.0,100.065003,93.68343,93.528439,93.641351,92.083476,94.881362,94.735243,94.956715,94.923306,96.588393,94.530298,96.466044
872.0,100.037745,93.596932,93.455949,93.589891,92.109097,94.849363,94.749103,94.961955,94.920232,96.557351,94.545813,96.482364
871.0,100.002538,93.475461,93.355109,93.511243,92.128998,94.819564,94.747141,94.945434,94.893382,96.503523,94.5332,96.495062
870.0,99.962636,93.33171,93.222114,93.401177,92.142529,94.805818,94.724944,94.898278,94.839813,96.432974,94.490621,96.502545
869.0,99.921102,93.169446,93.056597,93.264044,92.143097,94.796306,94.685473,94.822984,94.761709,96.356995,94.426543,96.504347
868.0,99.884547,92.980547,92.845215,93.09213,92.116757,94.76273,94.62248,94.718289,94.661164,96.274189,94.338175,96.495957
867.0,99.86005,92.75739,92.572689,92.869677,92.051117,94.688607,94.52402,94.578049,94.534364,96.168781,94.211083,96.472092
866.0,99.847429,92.496167,92.23431,92.584239,91.941471,94.580369,94.386134,94.398745,94.369707,96.026411,94.034757,96.431523
865.0,99.836561,92.17906,91.817847,92.216913,91.779429,94.446452,94.207574,94.172993,94.146365,95.840776,93.801803,96.372751
864.0,99.814433,91.76601,91.284181,91.730244,91.540958,94.274335,93.973841,93.877856,93.837926,95.605887,93.494004,96.287833
863.0,99.774731,91.214963,90.579649,91.075124,91.19525,94.033349,93.657772,93.478902,93.421841,95.31031,93.082362,96.165567
862.0,99.718738,90.495172,89.648213,90.190998,90.717972,93.689109,93.229971,92.93867,92.876499,94.932926,92.535933,95.996695
861.0,99.645894,89.563038,88.408632,88.980169,90.081154,93.205081,92.653612,92.207489,92.158206,94.430191,91.813913,95.768469
860.0,99.544662,88.333194,86.731756,87.293495,89.230004,92.536409,91.86721,91.207031,91.186209,93.72868,90.847162,95.453611
859.0,99.393107,86.686687,84.460097,84.961811,88.074146,91.629231,90.774877,89.828009,89.859093,92.740457,89.532801,95.004974
858.0,99.166162,84.498779,81.445779,81.852731,86.490647,90.415858,89.240792,87.936914,88.078822,91.380733,87.735458,94.352942
857.0,98.841224,81.654677,77.583365,77.934468,84.325603,88.800449,87.084134,85.388485,85.754228,89.558069,85.28156,93.401206
856.0,98.402945,78.074789,72.876652,73.360347,81.415285,86.664035,84.110452,82.076318,82.811146,87.161958,81.978768,92.037327
855.0,97.855528,73.778698,67.53932,68.527173,77.656503,83.914689,80.217136,78.037187,79.248698,84.103977,77.705486,90.179823
854.0,97.240426,68.957464,62.024468,64.001141,73.106492,80.561608,75.537737,73.546773,75.214282,80.414607,72.547782,87.853306
853.0,96.641923,64.009352,56.931137,60.336859,68.053528,76.770278,70.526914,69.120667,71.031789,76.329413,66.896586,85.249967
852.0,96.165447,59.52115,52.87842,57.959501,63.008281,72.873334,65.901655,65.395341,67.156509,72.292525,61.421481,82.727811
851.0,95.893464,56.149472,50.400699,57.15662,58.586412,69.3155,62.414533,62.920886,64.065691,68.844867,56.881079,80.710432
850.0,95.847287,54.378192,49.815817,58.053677,55.321475,66.533762,60.560804,61.968377,62.12345,66.442475,53.846161,79.518977
849.0,95.986221,54.291708,51.089738,60.520234,53.55103,64.847818,60.447305,62.507294,61.503972,65.335096,52.550914,79.260597
848.0,96.240524,55.554806,53.808441,64.110675,53.43975,64.422971,61.908654,64.352349,62.203318,65.573272,52.973294,79.856867
847.0,96.543428,57.605518,57.311672,68.158347,54.993706,65.254005,64.665076,67.27093,64.061183,67.049644,54.958063,81.136125
846.0,96.844539,59.912266,60.94275,72.022217,57.969556,67.1302,68.341,70.941965,66.758554,69.493911,58.206137,82.881072
845.0,97.114548,62.145515,64.27532,75.322698,61.831433,69.658006,72.4346,74.908774,69.865062,72.488831,62.227291,84.837674
844.0,97.346978,64.19457,67.170226,77.987672,65.907279,72.389363,76.398732,78.673758,72.962418,75.57647,66.424683,86.74878
843.0,97.54986,66.074907,69.670537,80.126195,69.652906,74.974004,79.820346,81.880791,75.764984,78.402924,70.294504,88.421779
842.0,97.729805,67.831743,71.87209,81.886588,72.812896,77.233087,82.546611,84.420146,78.160977,80.801851,73.582584,89.777817
841.0,97.885799,69.498996,73.85754,83.387736,75.38052,79.134192,84.648243,86.372689,80.166742,82.770658,76.27876,90.837021
840.0,98.01878,71.094378,75.678986,84.704861,77.453656,80.72193,86.277961,87.876608,81.846919,84.382086,78.488214,91.661483
839.0,98.139193,72.614244,77.35535,85.874203,79.141105,82.062736,87.567432,89.049083,83.26373,85.713462,80.319686,92.313697
838.0,98.257701,74.030539,78.880875,86.905716,80.544601,83.215103,88.608074,89.980291,84.468125,86.825491,81.856025,92.844716
837.0,98.371484,75.30874,80.242599,87.79782,81.745616,84.214717,89.459772,90.736176,85.501562,87.764453,83.160497,93.287496
836.0,98.466669,76.437205,81.433616,88.54909,82.783137,85.07886,90.156825,91.35453,86.391314,88.565493,84.275902,93.653156
835.0,98.533824,77.437782,82.460191,89.169584,83.667157,85.827654,90.725825,91.860985,87.151846,89.257309,85.229164,93.946412
834.0,98.576441,78.346122,83.345617,89.686208,84.418488,86.492591,91.202766,92.288969,87.796798,89.864197,86.047131,94.185972
833.0,98.605978,79.183595,84.122087,90.129218,85.074625,87.096821,91.619587,92.66766,88.345937,90.399271,86.758467,94.398476
832.0,98.634693,79.951444,84.811635,90.511752,85.658106,87.638192,91.981582,92.999175,88.820753,90.861424,87.379933,94.594151
831.0,98.672566,80.649651,85.41878,90.83187,86.16624,88.105171,92.279656,93.27059,89.239951,91.248494,87.916301,94.762762
830.0,98.723544,81.291159,85.94479,91.094982,86.599287,88.504021,92.522011,93.485482,89.619258,91.57101,88.376445,94.896027
829.0,98.782254,81.890409,86.401744,91.32171,86.978521,88.859529,92.733675,93.664753,89.969588,91.847286,88.776466,95.002309
828.0,98.839691,82.445682,86.808313,91.530462,87.329187,89.196389,92.928171,93.821974,90.29658,92.09365,89.127507,95.096096
827.0,98.893729,82.945859,87.179302,91.724105,87.661494,89.530688,93.101473,93.959096,90.606571,92.328237,89.435999,95.183868
826.0,98.948706,83.393006,87.523491,91.897724,87.972457,89.867518,93.251993,94.081392,90.907019,92.570994,89.715104,95.264349
825.0,99.004833,83.806204,87.844499,92.048835,88.252483,90.191311,93.384724,94.194713,91.194478,92.824547,89.978641,95.334443
824.0,99.057548,84.203517,88.140718,92.17709,88.490516,90.471535,93.497866,94.293109,91.453126,93.067448,90.224694,95.392158
823.0,99.109394,84.592085,88.411218,92.284978,88.688759,90.697408,93.587997,94.370586,91.677246,93.283249,90.442671,95.440028
822.0,99.169534,84.973411,88.661794,92.381191,88.869206,90.893852,93.66547,94.436886,91.882677,93.481866,90.633236,95.485002
821.0,99.23584,85.343162,88.898124,92.474071,89.049767,91.084155,93.743903,94.501364,92.080707,93.674658,90.804013,95.529571
820.0,99.290904,85.686697,89.11699,92.563008,89.221713,91.2556,93.820876,94.554773,92.255899,93.847333,90.953455,95.568293
819.0,99.324766,85.989432,89.31389,92.644958,89.366866,91.38522,93.887772,94.588407,92.389573,93.979582,91.07852,95.599859
818.0,99.351198,86.252936,89.495328,92.725157,89.487103,91.482535,93.949712,94.617394,92.493146,94.076204,91.19119,95.635245
817.0,99.389326,86.490019,89.673814,92.811481,89.599447,91.579709,94.017352,94.662867,92.596137,94.156859,91.308693,95.684641
816.0,99.434115,86.705536,89.854273,92.902293,89.710619,91.688402,94.087126,94.721429,92.707479,94.226994,91.432543,95.742306
815.0,99.458417,86.895514,90.034744,92.990741,89.815378,91.792743,94.148184,94.773746,92.810943,94.281641,91.553893,95.794855
814.0,99.445104,87.065546,90.215789,93.078115,89.914281,91.88247,94.202506,94.815295,92.897339,94.329143,91.673797,95.839475
813.0,99.406508,87.234825,90.397397,93.171114,90.014312,91.967953,94.259147,94.856535,92.978405,94.386087,91.799609,95.881857
812.0,99.369058,87.41694,90.569711,93.267069,90.115487,92.058989,94.313585,94.898598,93.063573,94.451601,91.925339,95.920347
811.0,99.348381,87.608723,90.719937,93.353465,90.213953,92.150384,94.352305,94.932093,93.143525,94.509009,92.035398,95.947043
810.0,99.344424,87.803464,90.848325,93.422614,90.314128,92.235711,94.375252,94.957602,93.207894,94.55326,92.127089,95.964178
809.0,99.353004,88.003604,90.966416,93.477126,90.420284,92.319935,94.395832,94.985899,93.265396,94.598253,92.211578,95.984963
808.0,99.373467,88.212235,91.080452,93.520889,90.520643,92.412165,94.420539,95.017931,93.334099,94.65676,92.293095,96.015368
807.0,99.406193,88.420727,91.187198,93.554495,90.598543,92.516314,94.44481,95.042923,93.418704,94.729172,92.364662,96.046487
806.0,99.448351,88.614346,91.284213,93.580081,90.656427,92.630556,94.466242,95.055862,93.506584,94.81077,92.424463,96.067581
805.0,99.494313,88.786965,91.372607,93.601878,90.71116,92.746241,94.486573,95.060912,93.583861,94.894999,92.479625,96.077169
804.0,99.54055,88.945393,91.450435,93.620875,90.769569,92.849506,94.503601,95.059485,93.650667,94.972386,92.532382,96.079964
803.0,99.590445,89.101766,91.513307,93.634073,90.826744,92.935569,94.515079,95.050196,93.720894,95.04116,92.576563,96.082415
802.0,99.651466,89.260845,91.558448,93.635499,90.882746,93.017235,94.525716,95.036972,93.805311,95.114189,92.607939,96.092017
801.0,99.723325,89.40508,91.576061,93.610285,90.938568,93.10521,94.535922,95.021528,93.8924,95.199073,92.625751,96.110689
800.0,99.790714,89.489236,91.538798,93.532199,90.977879,93.186028,94.530124,94.991753,93.951356,95.277652,92.626278,96.127385
799.0,99.835286,89.464967,91.415938,93.38048,90.977286,93.237957,94.492681,94.933537,93.962412,95.325244,92.607866,96.1272
798.0,99.856844,89.329392,91.207224,93.164996,90.939148,93.264068,94.430244,94.85075,93.941605,95.346304,92.578891,96.109485
797.0,99.875553,89.15182,90.96157,92.932715,90.894572,93.286752,94.362366,94.758766,93.925788,95.368962,92.54745,96.087467
796.0,99.909189,89.042339,90.76183,92.748828,90.86756,93.310078,94.295528,94.663109,93.933885,95.404215,92.507406,96.069166
795.0,99.953121,89.081742,90.684673,92.666207,90.848958,93.311638,94.221893,94.558961,93.950196,95.429717,92.44776,96.049627
794.0,99.985397,89.268629,90.754851,92.696552,90.807217,93.275486,94.136394,94.444324,93.94233,95.414111,92.369844,96.023717
793.0,99.986625,89.5261,90.924939,92.800192,90.714247,93.210658,94.037566,94.316049,93.886784,95.341353,92.280333,95.994194
792.0,99.95278,89.759879,91.107205,92.909905,90.563888,93.129512,93.91734,94.158228,93.779705,95.213625,92.17316,95.961686
