ν	LD-Alanina No Magnetizada Irradiada Petri	LD-Alanina No Magnetizada  Eppendorf	LD-Alanina Magnetizada Irradiada Petri	LD-Alanina Magnetizada  Eppendorf	LD-Alanina Irradiada No Magnetizada Eppendorf	LD-Alanina Irradiada Magnetizada Eppendorf	LD-Alanina  No Magnetizada Petri	LD-Alanina  Magnetizada Petri
893.0	99.971501	96.931653	91.782753	96.224622	92.485641	93.191944	92.171388	93.712862
892.0	99.962288	96.973459	91.968372	96.273767	92.635956	93.266731	92.261591	93.814188
891.0	99.948399	96.995848	92.136409	96.304929	92.766706	93.328386	92.319378	93.911014
890.0	99.92581	97.00074	92.291949	96.315229	92.883295	93.380437	92.361756	93.995394
889.0	99.898319	97.007083	92.443395	96.319716	93.002172	93.434214	92.417161	94.070021
888.0	99.874516	97.026746	92.58836	96.32987	93.125258	93.491891	92.494271	94.132459
887.0	99.861399	97.057663	92.721224	96.346223	93.241106	93.550136	92.583094	94.177872
886.0	99.858977	97.094021	92.845475	96.36786	93.344583	93.60982	92.674379	94.213081
885.0	99.859738	97.127916	92.965031	96.393826	93.437142	93.668639	92.758585	94.251249
884.0	99.855864	97.146868	93.072276	96.417231	93.513335	93.714631	92.817791	94.295749
883.0	99.849548	97.147434	93.160004	96.433618	93.565555	93.740627	92.842801	94.342754
882.0	99.853798	97.148299	93.23733	96.454564	93.598762	93.755649	92.852826	94.394108
881.0	99.879106	97.172299	93.317447	96.497002	93.625125	93.770201	92.877156	94.453627
880.0	99.92074	97.216722	93.396917	96.558242	93.648712	93.781905	92.921799	94.517266
879.0	99.963294	97.257306	93.464652	96.617638	93.668242	93.786973	92.971803	94.580911
878.0	99.997068	97.279552	93.525041	96.665621	93.685667	93.790677	93.018869	94.649247
877.0	100.024816	97.289105	93.592298	96.714556	93.697258	93.792474	93.066151	94.720834
876.0	100.051279	97.292674	93.663653	96.774018	93.68723	93.777008	93.110269	94.774173
875.0	100.072202	97.28757	93.715207	96.829241	93.646916	93.736503	93.137851	94.787883
874.0	100.078034	97.27056	93.724237	96.853158	93.589357	93.686446	93.137539	94.766148
873.0	100.065003	97.239216	93.68343	96.831951	93.528439	93.641351	93.101513	94.724294
872.0	100.037745	97.183352	93.596932	96.773306	93.455949	93.589891	93.021583	94.65868
871.0	100.002538	97.092238	93.475461	96.696469	93.355109	93.511243	92.897434	94.553172
870.0	99.962636	96.972662	93.33171	96.617923	93.222114	93.401177	92.740735	94.408025
869.0	99.921102	96.844761	93.169446	96.541981	93.056597	93.264044	92.558972	94.239489
868.0	99.884547	96.716853	92.980547	96.463275	92.845215	93.09213	92.345073	94.054123
867.0	99.86005	96.574833	92.75739	96.377664	92.572689	92.869677	92.091874	93.841607
866.0	99.847429	96.395087	92.496167	96.283673	92.23431	92.584239	91.799325	93.587458
865.0	99.836561	96.155887	92.17906	96.168707	91.817847	92.216913	91.450558	93.273763
864.0	99.814433	95.835994	91.76601	96.003042	91.284181	91.730244	90.992095	92.868277
863.0	99.774731	95.411987	91.214963	95.756648	90.579649	91.075124	90.349585	92.324369
862.0	99.718738	94.854382	90.495172	95.413417	89.648213	90.190998	89.446566	91.584305
861.0	99.645894	94.112142	89.563038	94.954489	88.408632	88.980169	88.190384	90.567558
860.0	99.544662	93.095559	88.333194	94.329883	86.731756	87.293495	86.454431	89.162018
859.0	99.393107	91.677383	86.686687	93.456657	84.460097	84.961811	84.096866	87.24163
858.0	99.166162	89.713494	84.498779	92.24386	81.445779	81.852731	80.999937	84.694556
857.0	98.841224	87.084146	81.654677	90.621554	77.583365	77.934468	77.109818	81.451773
856.0	98.402945	83.774491	78.074789	88.575856	72.876652	73.360347	72.501392	77.550911
855.0	97.855528	79.974859	73.778698	86.194167	67.53932	68.527173	67.452133	73.227716
854.0	97.240426	76.109099	68.957464	83.683811	62.024468	64.001141	62.434022	68.932083
853.0	96.641923	72.734283	64.009352	81.333835	56.931137	60.336859	58.006008	65.212786
852.0	96.165447	70.374954	59.52115	79.449278	52.87842	57.959501	54.707017	62.560797
851.0	95.893464	69.374159	56.149472	78.287741	50.400699	57.15662	52.979228	61.301617
850.0	95.847287	69.794628	54.378192	77.991464	49.815817	58.053677	53.053833	61.530847
849.0	95.986221	71.407527	54.291708	78.531013	51.089738	60.520234	54.825357	63.084948
848.0	96.240524	73.785574	55.554806	79.705469	53.808441	64.110675	57.836984	65.573769
847.0	96.543428	76.455782	57.605518	81.215123	57.311672	68.158347	61.430298	68.489725
846.0	96.844539	79.047138	59.912266	82.776265	60.94275	72.022217	64.992401	71.372072
845.0	97.114548	81.366412	62.145515	84.211343	64.27532	75.322698	68.153835	73.942151
844.0	97.346978	83.367153	64.19457	85.459578	67.170226	77.987672	70.819083	76.119476
843.0	97.54986	85.066595	66.074907	86.528048	69.670537	80.126195	73.059993	77.94171
842.0	97.729805	86.496664	67.831743	87.446341	71.87209	81.886588	74.994079	79.4887
841.0	97.885799	87.700981	69.498996	88.249514	73.85754	83.387736	76.717408	80.849949
840.0	98.01878	88.731498	71.094378	88.97033	75.678986	84.704861	78.285343	82.100948
839.0	98.139193	89.629221	72.614244	89.628448	77.35535	85.874203	79.717324	83.272386
838.0	98.257701	90.413971	74.030539	90.22552	78.880875	86.905716	81.011191	84.343271
837.0	98.371484	91.092899	75.30874	90.752809	80.242599	87.79782	82.155632	85.275278
836.0	98.466669	91.671373	76.437205	91.205887	81.433616	88.54909	83.139337	86.057032
835.0	98.533824	92.157866	77.437782	91.596282	82.460191	89.169584	83.96532	86.718061
834.0	98.576441	92.567436	78.346122	91.947999	83.345617	89.686208	84.662259	87.305051
833.0	98.605978	92.921199	79.183595	92.276284	84.122087	90.129218	85.27172	87.845246
832.0	98.634693	93.237085	79.951444	92.570902	84.811635	90.511752	85.82002	88.331782
831.0	98.672566	93.520896	80.649651	92.810525	85.41878	90.83187	86.310392	88.745348
830.0	98.723544	93.769449	81.291159	92.996356	85.94479	91.094982	86.742183	89.087845
829.0	98.782254	93.982192	81.890409	93.160404	86.401744	91.32171	87.124722	89.389027
828.0	98.839691	94.16948	82.445682	93.334934	86.808313	91.530462	87.470003	89.680966
827.0	98.893729	94.351439	82.945859	93.523778	87.179302	91.724105	87.785867	89.973293
826.0	98.948706	94.545509	83.393006	93.709665	87.523491	91.897724	88.081015	90.2534
825.0	99.004833	94.748829	83.806204	93.880028	87.844499	92.048835	88.36409	90.504171
824.0	99.057548	94.937071	84.203517	94.037217	88.140718	92.17709	88.634307	90.72196
823.0	99.109394	95.091404	84.592085	94.191086	88.411218	92.284978	88.886151	90.923043
822.0	99.169534	95.223111	84.973411	94.34876	88.661794	92.381191	89.124265	91.129115
821.0	99.23584	95.3578	85.343162	94.505097	88.898124	92.474071	89.357865	91.340703
820.0	99.290904	95.498702	85.686697	94.640355	89.11699	92.563008	89.580218	91.532515
819.0	99.324766	95.621622	85.989432	94.736607	89.31389	92.644958	89.771355	91.683098
818.0	99.351198	95.70683	86.252936	94.799752	89.495328	92.725157	89.925188	91.800917
817.0	99.389326	95.762569	86.490019	94.855784	89.673814	92.811481	90.060818	91.910908
816.0	99.434115	95.81316	86.705536	94.921482	89.854273	92.902293	90.202653	92.022955
815.0	99.458417	95.87361	86.895514	94.988027	90.034744	92.990741	90.358693	92.127127
814.0	99.445104	95.940063	87.065546	95.038092	90.215789	93.078115	90.520868	92.214959
813.0	99.406508	95.998164	87.234825	95.069945	90.397397	93.171114	90.677016	92.290289
812.0	99.369058	96.036433	87.41694	95.098216	90.569711	93.267069	90.817444	92.360714
811.0	99.348381	96.056101	87.608723	95.138478	90.719937	93.353465	90.936846	92.432921
810.0	99.344424	96.071665	87.803464	95.197451	90.848325	93.422614	91.036297	92.516151
809.0	99.353004	96.099631	88.003604	95.272266	90.966416	93.477126	91.122121	92.615876
808.0	99.373467	96.147101	88.212235	95.353262	91.080452	93.520889	91.202227	92.722599
807.0	99.406193	96.213507	88.420727	95.431575	91.187198	93.554495	91.284772	92.819577
806.0	99.448351	96.297223	88.614346	95.507831	91.284213	93.580081	91.375904	92.903771
805.0	99.494313	96.391791	88.786965	95.588749	91.372607	93.601878	91.473646	92.988475
804.0	99.54055	96.480296	88.945393	95.673934	91.450435	93.620875	91.567895	93.084378
803.0	99.590445	96.546648	89.101766	95.753911	91.513307	93.634073	91.651267	93.18786
802.0	99.651466	96.592665	89.260845	95.822886	91.558448	93.635499	91.722931	93.285486
801.0	99.723325	96.631036	89.40508	95.882344	91.576061	93.610285	91.77234	93.355251
800.0	99.790714	96.65913	89.489236	95.926812	91.538798	93.532199	91.765857	93.36319
799.0	99.835286	96.653514	89.464967	95.938632	91.415938	93.38048	91.667661	93.279352
798.0	99.856844	96.598216	89.329392	95.908826	91.207224	93.164996	91.483549	93.112027
797.0	99.875553	96.510786	89.15182	95.857321	90.96157	92.932715	91.280272	92.920888
796.0	99.909189	96.434056	89.042339	95.821784	90.76183	92.748828	91.1546	92.786958
795.0	99.953121	96.405355	89.081742	95.826755	90.684673	92.666207	91.172587	92.764317
794.0	99.985397	96.43165	89.268629	95.866572	90.754851	92.696552	91.322285	92.850544
793.0	99.986625	96.484532	89.5261	95.913855	90.924939	92.800192	91.519545	92.994009
792.0	99.95278	96.517339	89.759879	95.940574	91.107205	92.909905	91.669443	93.13151
791.0	99.896012	96.497053	89.916389	95.936188	91.235351	92.973909	91.730846	93.227046
790.0	99.83838	96.426644	89.996008	95.912276	91.29493	92.978173	91.724024	93.279202
789.0	99.79816	96.33319	90.023024	95.888142	91.298173	92.93159	91.683687	93.295534
788.0	99.774632	96.233252	90.011951	95.868982	91.249029	92.841639	91.618716	93.269685
787.0	99.749251	96.116308	89.960865	95.840764	91.142282	92.707368	91.515067	93.187139
786.0	99.707512	95.962258	89.863381	95.7873	90.975755	92.520345	91.354435	93.04041
785.0	99.656392	95.764396	89.71536	95.705474	90.741499	92.260614	91.117605	92.826484
784.0	99.613807	95.526487	89.509646	95.598545	90.412869	91.899091	90.78254	92.535097
783.0	99.584422	95.240201	89.225684	95.45914	89.953314	91.408454	90.328137	92.146625
782.0	99.554511	94.871095	88.819068	95.263575	89.323961	90.756196	89.724346	91.630013
781.0	99.509223	94.36609	88.219422	94.978017	88.465749	89.876588	88.906516	90.930666
780.0	99.444315	93.672649	87.349359	94.564722	87.29232	88.669626	87.777054	89.973511
779.0	99.357962	92.755902	86.159415	93.989635	85.734479	87.058239	86.258504	88.702227
778.0	99.24119	91.610191	84.652661	93.239853	83.800561	85.057747	84.35459	87.124253
777.0	99.085658	90.267341	82.885695	92.34262	81.585708	82.787459	82.163854	85.31729
776.0	98.898983	88.794118	80.9566	91.362005	79.224394	80.412069	79.839401	83.396503
775.0	98.705198	87.260288	78.978161	90.361618	76.825443	78.048764	77.51268	81.464347
774.0	98.527066	85.687691	77.029792	89.35927	74.42151	75.692893	75.212457	79.559947
773.0	98.370229	84.047793	75.134912	88.327336	71.97877	73.239634	72.861426	77.652297
772.0	98.22676	82.355353	73.325051	87.259314	69.505343	70.638974	70.414212	75.725541
771.0	98.093336	80.784684	71.746156	86.24488	67.191103	68.078736	68.042035	73.908686
770.0	97.984836	79.666439	70.672734	85.469083	65.42479	66.009321	66.162483	72.510397
769.0	97.930375	79.329664	70.380445	85.123745	64.630683	64.951567	65.248266	71.888858
768.0	97.956601	79.915711	70.986498	85.306409	65.049307	65.231254	65.574498	72.25369
767.0	98.072736	81.304224	72.388285	85.978755	66.621185	66.820828	67.091382	73.551236
766.0	98.265386	83.183577	74.32348	86.99471	69.02696	69.36564	69.471377	75.499902
765.0	98.500634	85.199489	76.48304	88.166197	71.835392	72.361337	72.268019	77.73277
764.0	98.731291	87.079986	78.599985	89.325209	74.661175	75.361192	75.081138	79.941682
763.0	98.914884	88.683492	80.494989	90.360485	77.255959	78.092118	77.651162	81.944961
762.0	99.039019	89.98507	82.095184	91.228747	79.517174	80.452881	79.869585	83.677294
761.0	99.127746	91.02996	83.417716	91.940474	81.438481	82.446294	81.731558	85.140334
760.0	99.211623	91.878495	84.513636	92.526319	83.047785	84.109992	83.274422	86.356226
759.0	99.29144	92.572643	85.420088	93.01052	84.378432	85.482957	84.544094	87.352161
758.0	99.342923	93.138392	86.163826	93.410113	85.471518	86.602516	85.590181	88.167098
757.0	99.358314	93.603114	86.785366	93.745084	86.370513	87.505972	86.460097	88.849013
756.0	99.367153	93.998495	87.329927	94.035773	87.10358	88.228312	87.186654	89.436855
755.0	99.40495	94.346278	87.815764	94.29073	87.687338	88.804019	87.789127	89.950069
754.0	99.471638	94.647873	88.233067	94.505654	88.15256	89.270877	88.286911	90.394169
753.0	99.536057	94.894438	88.579908	94.678314	88.550418	89.667606	88.705561	90.770647
752.0	99.578308	95.091207	88.885235	94.822742	88.928504	90.030154	89.07491	91.088227
751.0	99.611699	95.269567	89.188461	94.966138	89.312123	90.391079	89.42952	91.3741
750.0	99.658198	95.465823	89.50416	95.128777	89.707304	90.771288	89.800342	91.665019
749.0	99.714973	95.684778	89.814499	95.304986	90.105817	91.164372	90.190969	91.973436
748.0	99.757393	95.893693	90.093601	95.466849	90.485801	91.53818	90.569432	92.270873
747.0	99.772603	96.059113	90.334384	95.591662	90.823875	91.862249	90.899405	92.521631
746.0	99.77848	96.181479	90.552863	95.685412	91.113347	92.12941	91.175051	92.725938
745.0	99.802769	96.284891	90.769898	95.774824	91.361932	92.346292	91.412473	92.911333
744.0	99.848636	96.383351	90.989612	95.878136	91.573214	92.516216	91.618103	93.090212
743.0	99.890332	96.472068	91.193977	95.990177	91.744574	92.644551	91.786927	93.251099
742.0	99.905091	96.545551	91.358207	96.095234	91.882386	92.749698	91.925636	93.388963
741.0	99.901189	96.607217	91.474565	96.185869	92.002973	92.851132	92.053789	93.51792
740.0	99.907281	96.662179	91.564252	96.265736	92.116723	92.951096	92.181323	93.649754
739.0	99.938946	96.714809	91.664385	96.340043	92.224247	93.041604	92.303253	93.78063
738.0	99.98567	96.77273	91.797564	96.407301	92.327341	93.123783	92.416155	93.902358
737.0	100.03012	96.840283	91.95181	96.458921	92.429759	93.206441	92.52301	94.008688
736.0	100.06951	96.908985	92.094391	96.487964	92.528041	93.290745	92.623184	94.090752
735.0	100.113296	96.966989	92.207966	96.50266	92.616145	93.370599	92.715276	94.147268
734.0	100.166922	97.01671	92.308674	96.528788	92.698622	93.444815	92.809914	94.200404
733.0	100.22401	97.07002	92.425045	96.58959	92.78505	93.515928	92.922379	94.279227
732.0	100.270729	97.127942	92.563391	96.680472	92.873339	93.580691	93.049661	94.382901
731.0	100.293932	97.180647	92.699324	96.769475	92.95345	93.634874	93.168806	94.481074
730.0	100.290593	97.227735	92.802165	96.826333	93.024826	93.684081	93.26079	94.555915
729.0	100.275866	97.281375	92.864817	96.848622	93.091747	93.736305	93.325816	94.622938
728.0	100.278541	97.347493	92.913799	96.86138	93.149879	93.788977	93.377668	94.704393
727.0	100.319253	97.418752	92.990452	96.896819	93.195827	93.834789	93.434208	94.803049
726.0	100.391386	97.487702	93.113483	96.9714	93.24108	93.873818	93.509542	94.909931
725.0	100.467784	97.553847	93.2569	97.072588	93.299546	93.910009	93.603401	95.018164
724.0	100.524504	97.614339	93.371754	97.164862	93.362508	93.939984	93.700079	95.118627
723.0	100.552796	97.661092	93.432815	97.216009	93.403823	93.956514	93.78688	95.19799
722.0	100.552307	97.691795	93.458242	97.222813	93.41273	93.962223	93.86679	95.251237
721.0	100.525874	97.712816	93.484743	97.211553	93.410696	93.973504	93.943043	95.285662
720.0	100.484449	97.725902	93.531266	97.211803	93.431526	94.009685	94.001764	95.307269
719.0	100.444816	97.72136	93.587335	97.227957	93.486462	94.075625	94.027662	95.315488
718.0	100.416058	97.692863	93.629334	97.239993	93.55601	94.153162	94.029061	95.317015
717.0	100.394062	97.650075	93.640186	97.230588	93.613021	94.211701	94.026237	95.328271
716.0	100.367988	97.608401	93.617986	97.203548	93.644168	94.231956	94.02098	95.354099
715.0	100.326437	97.573326	93.577203	97.175837	93.657789	94.225142	93.996118	95.375344
714.0	100.262045	97.53925	93.538673	97.154796	93.673989	94.22113	93.942825	95.366095
713.0	100.18084	97.499269	93.5129	97.127856	93.69981	94.231149	93.874979	95.317404
712.0	100.107357	97.45394	93.500697	97.081355	93.721707	94.237577	93.817414	95.240515
711.0	100.067579	97.412827	93.509363	97.025227	93.726884	94.226755	93.789399	95.156498
710.0	100.061541	97.388068	93.550593	96.986869	93.720457	94.211548	93.79559	95.088101
709.0	100.063036	97.382656	93.614179	96.979735	93.711391	94.207549	93.823087	95.052203
708.0	100.051989	97.384898	93.66122	96.990894	93.697199	94.207052	93.850549	95.051119
707.0	100.034882	97.378743	93.660148	97.003123	93.679117	94.196663	93.866105	95.071569
706.0	100.024321	97.358047	93.619516	97.012861	93.670786	94.182732	93.8695	95.093195
705.0	100.014093	97.330473	93.574563	97.0184	93.678668	94.180379	93.85699	95.09977
704.0	99.991213	97.311123	93.55233	97.007986	93.689704	94.188502	93.822171	95.089116
703.0	99.962817	97.311291	93.559776	96.976231	93.689116	94.192075	93.778078	95.076642
702.0	99.9513	97.327467	93.594656	96.941633	93.682708	94.184721	93.756175	95.082198
701.0	99.962472	97.337926	93.649454	96.928354	93.684957	94.173578	93.767482	95.105881
700.0	99.976231	97.317076	93.707919	96.935526	93.691421	94.166041	93.785585	95.12543
699.0	99.975991	97.263396	93.756203	96.943329	93.688932	94.167397	93.788655	95.126992
698.0	99.97315	97.206214	93.795207	96.944337	93.676741	94.17946	93.795586	95.125685
697.0	99.992926	97.178623	93.833568	96.949474	93.661482	94.190448	93.835051	95.141471
696.0	100.041585	97.191763	93.875731	96.965936	93.645515	94.17961	93.898223	95.168046
695.0	100.096067	97.239617	93.923002	96.989737	93.631035	94.143642	93.953171	95.186903
694.0	100.128796	97.318205	93.978342	97.02318	93.634349	94.111799	93.994069	95.203315
693.0	100.137512	97.421753	94.035041	97.077116	93.669351	94.115822	94.040409	95.241384
692.0	100.146362	97.523917	94.069358	97.145741	93.719009	94.151972	94.094669	95.305994
691.0	100.176339	97.586667	94.066828	97.198971	93.755704	94.192879	94.138133	95.376865
690.0	100.216217	97.593867	94.051641	97.213396	93.774651	94.221713	94.167126	95.442424
689.0	100.232208	97.568704	94.074261	97.202124	93.789904	94.238199	94.200163	95.513803
688.0	100.210509	97.552055	94.166069	97.202494	93.806158	94.242414	94.24323	95.595677
687.0	100.177877	97.563299	94.310402	97.237167	93.814432	94.233517	94.27697	95.664623
686.0	100.169325	97.584804	94.45444	97.295666	93.818139	94.221885	94.285407	95.690393
685.0	100.188453	97.583754	94.540382	97.349972	93.829355	94.218261	94.272622	95.668138
684.0	100.216802	97.550393	94.543277	97.381829	93.840474	94.21425	94.251022	95.624247
683.0	100.248909	97.511533	94.49997	97.396785	93.832964	94.193366	94.234581	95.594962
682.0	100.289862	97.495282	94.484752	97.410894	93.807069	94.152919	94.238014	95.593572
681.0	100.323969	97.487769	94.533407	97.422758	93.778242	94.101703	94.260961	95.592584
680.0	100.319443	97.448523	94.60284	97.410207	93.749532	94.04659	94.280989	95.553507
